event_num,timestamp
1,00:00:10
1,00:00:40
2,02:00:31
2,02:01:30
2,02:01:42
2,02:01:42
2,02:01:42
2,02:01:55
2,02:02:01
3,04:00:20
3,04:00:50
4,06:00:10
4,06:01:10
4,06:01:15
4,06:01:45
5,08:00:31
5,08:01:01
6,10:00:50
6,10:01:20
6,10:01:49
6,10:02:02
7,12:00:12
8,14:00:04
8,14:00:34
8,14:00:34
8,14:01:23
8,14:01:23
8,14:01:27
9,16:00:24
9,16:00:54
10,18:00:13
10,18:00:43
10,18:00:43
10,18:01:12
10,18:01:26
10,18:01:27
10,18:01:27
10,18:01:41
10,18:01:42
10,18:02:12
11,20:00:03
11,20:00:33
12,22:00:25
12,22:00:25
12,22:00:55
12,22:00:55
12,22:01:08
12,22:01:08
12,22:01:13
12,22:01:13
12,22:02:08
12,22:02:08
