edit_distance, repeated_paths, tshort, tlong, active_sessions, withdrawals, announcements, proportion, conv_time
6,3,0,0,14,0,19,0,58
210,36,2,34,18,24,116,20,179
55,6,11,0,14,0,20,0,65
248,27,12,37,17,28,104,26,177
58,4,12,0,13,0,18,0,56
175,34,8,29,17,26,93,27,261
29,3,5,0,10,0,11,0,48
207,31,11,25,17,27,96,28,174
52,6,10,0,13,0,19,0,48
194,19,5,25,17,26,84,30,177
45,4,10,0,10,0,16,0,68
245,21,12,32,17,21,94,22,199
