05:55:00,1,0,0,7,7,7,0,0,0,0.0,0,0,0,0,0
05:55:01,2,0,1,5,5,5,0,0,0,0.0,0,0,0,0,0
05:55:02,1,0,0,5,5,5,0,0,0,0.0,0,0,0,0,0
05:55:03,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:55:04,10,0,6,8,6,7,0,0,0,0.0,0,0,0,0,0
05:55:05,17,0,10,15,7,10,60,0,1,0.5,4,2,0,0,0
05:55:06,4,0,2,15,4,9,21,0,0,0.0,0,0,0,0,0
05:55:07,4,0,0,12,4,9,18,1,0,3.5,5,2,0,0,0
05:55:08,2,1,0,7,7,7,0,0,0,0.0,0,0,0,0,0
05:55:09,4,0,2,11,5,8,0,0,0,0.0,0,0,0,0,0
05:55:10,1,0,0,6,6,6,0,0,0,0.0,0,0,0,0,0
05:55:11,12,0,10,14,14,14,84,0,0,0.181818181818,2,1,0,0,0
05:55:12,4,0,0,6,6,6,0,0,0,1.0,1,2,0,0,0
05:55:13,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:55:14,1,0,0,6,6,6,0,0,0,0.0,0,0,0,0,0
05:55:15,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:55:16,3,0,0,8,7,7,0,0,0,0.0,0,0,0,0,0
05:55:17,4,0,3,5,5,5,0,0,0,0.0,0,0,0,0,0
05:55:18,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:55:19,6,0,3,8,7,7,0,0,0,0.0,0,0,0,0,0
05:55:20,8,0,3,10,6,8,1,0,0,0.0,0,0,0,0,0
05:55:21,6,0,3,9,6,7,3,0,0,0.0,0,0,0,0,0
05:55:22,3,0,1,7,5,6,0,0,0,0.0,0,0,0,0,0
05:55:23,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:55:24,1,0,0,9,9,9,3,0,0,0.0,0,0,0,0,0
05:55:25,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:55:26,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:55:27,6,0,4,7,7,7,0,0,0,0.2,1,1,0,0,0
05:55:28,1,0,0,7,7,7,1,0,0,0.0,0,0,0,0,0
05:55:29,3,0,0,6,5,5,0,0,0,2.0,2,1,0,0,0
05:55:30,21,0,8,15,4,6,28,0,0,0.111111111111,1,1,0,0,0
05:55:31,1,0,0,9,9,9,2,0,0,0.0,0,0,0,0,0
05:55:32,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:55:33,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:55:34,4,0,0,8,4,6,1,0,0,0.0,0,0,0,0,0
05:55:35,19,0,9,9,6,7,3,0,1,0.6,6,1,0,0,0
05:55:36,8,0,4,10,4,7,6,0,0,0.0,0,0,0,0,0
05:55:37,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:55:38,2,0,0,11,5,8,7,0,0,0.0,0,0,0,0,0
05:55:39,3,0,1,12,10,11,9,0,0,0.0,0,0,0,0,0
05:55:40,3,0,0,12,7,10,6,0,1,7.0,7,1,0,0,0
05:55:41,13,1,1,11,4,6,11,1,3,2.875,6,7,0,0,0
05:55:42,4,0,2,4,3,3,0,0,0,0.0,0,0,0,0,0
05:55:43,1,0,0,5,5,5,0,0,0,0.0,0,0,0,0,0
05:55:44,2,0,0,9,5,7,3,0,0,0.0,0,0,0,0,0
05:55:45,3,0,1,7,2,4,0,0,0,0.0,0,0,0,0,0
05:55:46,2,0,0,6,6,6,0,0,0,0.0,0,0,0,0,0
05:55:47,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:55:48,5,0,3,9,4,6,0,0,0,0.0,0,0,0,0,0
05:55:49,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:55:50,6,0,1,9,6,7,5,0,0,0.0,0,0,0,0,0
05:55:51,5,0,2,7,6,6,0,1,0,1.0,3,1,0,0,0
05:55:52,1,0,0,7,7,7,0,0,0,0.0,0,0,0,0,0
05:55:53,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:55:54,2,0,0,7,6,6,0,0,0,0.0,0,0,0,0,0
05:55:55,8,0,3,7,5,6,0,0,1,1.0,4,3,0,0,0
05:55:56,5,0,0,10,5,7,3,0,0,1.0,1,2,0,0,0
05:55:57,1,0,0,7,7,7,0,0,0,0.0,0,0,0,0,0
05:55:58,2,0,0,6,6,6,0,0,0,0.0,0,0,0,0,0
05:55:59,4,0,2,6,6,6,0,0,0,1.0,3,1,0,0,0
05:56:00,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:56:01,2,1,0,7,6,6,2,0,0,0.0,0,0,0,0,0
05:56:02,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:56:03,10,3,6,10,8,8,27,0,1,0.875,4,2,0,0,0
05:56:04,7,0,2,8,6,6,6,0,0,1.0,3,1,0,0,0
05:56:05,2,0,0,10,6,8,3,0,0,0.0,0,0,0,0,0
05:56:06,9,0,7,7,6,6,16,0,0,0.0,0,0,0,0,0
05:56:07,2,0,0,12,11,11,12,1,0,4.0,4,1,0,0,0
05:56:08,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:56:09,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:56:10,6,0,1,7,5,6,0,0,1,1.5,2,3,0,0,0
05:56:11,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:56:12,1,0,0,4,4,4,0,0,0,0.0,0,0,0,0,0
05:56:13,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:56:14,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:56:15,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:56:16,3,0,2,8,8,8,9,0,0,0.0,0,0,0,0,0
05:56:17,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:56:18,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:56:19,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:56:20,1,0,0,7,7,7,0,0,0,0.0,0,0,0,0,0
05:56:21,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:56:22,1,0,0,8,8,8,0,0,0,0.0,0,0,0,0,0
05:56:23,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:56:24,1,0,0,6,6,6,0,0,0,0.0,0,0,0,0,0
05:56:25,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:56:26,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:56:27,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:56:28,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:56:29,6,0,3,6,5,5,0,0,0,0.5,2,1,0,0,0
05:56:30,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:56:31,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:56:32,1,0,0,7,7,7,0,0,0,0.0,0,0,0,0,0
05:56:33,10,0,3,9,7,8,30,0,2,1.875,5,6,0,0,0
05:56:34,24,0,16,9,5,7,6,0,2,0.684210526316,6,3,0,0,0
05:56:35,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:56:36,3,0,0,11,5,7,6,0,0,0.0,0,0,0,0,0
05:56:37,4,0,1,10,5,7,6,0,1,2.0,4,1,0,0,0
05:56:38,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:56:39,1,0,0,7,7,7,0,0,0,0.0,0,0,0,0,0
05:56:40,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:56:41,1,0,0,8,8,8,3,0,0,0.0,0,0,0,0,0
05:56:42,7,0,1,9,4,6,4,0,1,2.5,6,3,0,0,0
05:56:43,11,0,7,9,7,7,3,0,0,0.125,1,1,0,0,0
05:56:44,3,0,0,9,7,8,2,0,0,1.0,1,1,0,0,0
05:56:45,11,1,5,10,6,8,12,0,0,0.333333333333,2,1,0,0,0
05:56:46,4,0,3,7,7,7,0,0,0,0.0,0,0,0,0,0
05:56:47,2,0,1,7,7,7,0,0,0,0.0,0,0,0,0,0
05:56:48,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:56:49,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:56:50,2,0,0,8,8,8,1,0,0,0.0,0,0,0,0,0
05:56:51,2,0,0,8,8,8,2,0,0,2.0,2,1,0,0,0
05:56:52,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:56:53,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:56:54,4,0,0,15,8,10,14,0,0,1.0,1,1,0,0,0
05:56:55,4,0,2,9,8,8,0,0,0,0.0,0,0,0,0,0
05:56:56,1,0,0,8,8,8,0,0,0,0.0,0,0,0,0,0
05:56:57,4,0,3,9,9,9,0,0,0,0.0,0,0,0,0,0
05:56:58,1,0,0,7,7,7,3,0,0,0.0,0,0,0,0,0
05:56:59,2,0,0,15,7,11,10,0,0,0.0,0,0,0,0,0
05:57:00,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:57:01,2,0,0,7,7,7,0,0,0,1.0,1,1,0,0,0
05:57:02,1,0,0,10,10,10,5,0,0,0.0,0,0,0,0,0
05:57:03,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:57:04,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:57:05,5,0,0,15,5,8,7,0,0,0.0,0,0,0,0,0
05:57:06,4,0,2,6,6,6,0,0,0,1.0,3,1,0,0,0
05:57:07,4,0,1,11,11,11,24,0,0,1.66666666667,2,3,0,0,0
05:57:08,3,0,0,15,5,10,13,0,0,0.0,0,0,0,0,0
05:57:09,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:57:10,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:57:11,3,0,0,6,5,5,0,1,1,3.0,3,2,0,0,0
05:57:12,3,0,0,11,6,7,0,0,0,2.0,2,1,0,0,0
05:57:13,6,0,0,8,4,6,2,1,2,4.0,6,3,0,0,0
05:57:14,1,0,0,7,7,7,0,0,0,0.0,0,0,0,0,0
05:57:15,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:57:16,3,0,2,5,5,5,0,0,0,0.0,0,0,0,0,0
05:57:17,6,0,4,5,4,4,0,0,1,0.6,3,1,0,0,0
05:57:18,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:57:19,1,0,0,7,7,7,0,0,0,0.0,0,0,0,0,0
05:57:20,1,0,0,7,7,7,0,0,0,0.0,0,0,0,0,0
05:57:21,1,0,0,7,7,7,0,0,0,0.0,0,0,0,0,0
05:57:22,2,0,0,7,7,7,0,0,0,2.0,2,1,0,0,0
05:57:23,3,0,1,6,5,5,0,0,1,1.5,3,1,0,0,0
05:57:24,3,0,1,6,6,6,0,0,0,0.5,1,1,0,0,0
05:57:25,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:57:26,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:57:27,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:57:28,7,0,3,10,4,6,8,0,1,1.25,5,1,0,0,0
05:57:29,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:57:30,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:57:31,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:57:32,2,0,0,5,4,4,0,1,0,2.0,2,1,0,0,0
05:57:33,2,0,0,5,5,5,0,0,0,1.0,1,1,0,0,0
05:57:34,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
05:57:35,3,0,1,7,6,6,6,0,0,0.0,0,0,0,0,0
05:57:36,3,0,1,10,6,8,3,0,0,0.0,0,0,0,0,0
