event_num,timestamp
1,00:00:23
2,02:00:02
2,02:00:27
2,02:00:57
2,02:01:27
3,04:00:02
3,04:00:32
4,06:00:18
4,06:00:48
4,06:01:18
4,06:01:43
5,08:00:29
6,10:00:04
6,10:01:04
6,10:01:35
6,10:02:04
6,10:02:05
7,12:00:24
8,14:00:28
8,14:00:58
8,14:01:28
8,14:01:58
8,14:01:58
9,16:00:05
10,18:00:02
10,18:00:18
10,18:00:48
10,18:01:18
10,18:01:48
10,18:01:54
11,20:00:29
12,22:00:02
12,22:00:02
12,22:00:32
12,22:00:32
12,22:00:51
12,22:00:51
12,22:01:02
12,22:01:02
12,22:01:32
12,22:01:32
12,22:01:41
12,22:01:41
