edit_distance, repeated_paths, tshort, tlong, active_sessions, withdrawals, announcements, proportion, conv_time
10,2,1,0,169,0,21,0,69
102,26,3,21,173,23,77,29,295
11,5,1,0,169,0,24,0,187
158,28,2,30,174,28,96,29,244
6,5,0,0,132,0,18,0,108
237,34,7,31,174,28,111,25,392
15,4,2,0,170,0,24,0,223
177,33,7,24,171,21,96,21,780
10,5,1,0,170,0,24,0,1185
147,23,3,23,174,26,92,28,684
4,1,0,0,134,0,13,0,143
216,30,14,29,105,34,121,28,729
