event_num,timestamp
1,00:00:37
1,00:00:50
2,02:03:06
2,02:03:07
2,02:03:36
2,02:03:37
3,04:00:08
3,04:00:38
3,04:00:50
3,04:00:50
4,06:00:12
4,06:00:42
4,06:00:50
4,06:00:50
4,06:01:11
4,06:01:12
4,06:01:41
4,06:01:42
5,08:00:13
5,08:00:43
5,08:00:51
5,08:00:51
6,10:00:44
6,10:00:50
6,10:01:13
6,10:01:13
6,10:01:43
6,10:01:43
7,12:00:16
7,12:00:49
8,14:00:51
8,14:00:51
8,14:01:20
8,14:01:21
8,14:01:50
8,14:01:51
9,16:00:23
9,16:00:50
10,18:00:23
10,18:00:49
10,18:00:52
10,18:00:53
10,18:01:23
10,18:01:24
10,18:01:52
10,18:01:53
11,20:00:02
11,20:00:50
12,22:00:40
12,22:00:40
12,22:01:10
12,22:01:10
12,22:01:40
12,22:01:40
12,22:02:10
12,22:02:10
