timestamp, num_announcements, num_withdrawals, duplicated_announc, longest_announc, shortest_announc, avg_announc, prepended_ases, tlongs, tshorts, avg_edit, maximum_edit, num_edits, announc_peer1, announc_peer2, announc_peer3
23:55:00,16,15,14,8,4,6,45,0,0,0.0,0,0,0,0,0
23:55:01,4,0,1,10,3,5,12,0,0,0.0,0,0,2,0,0
23:55:02,7,3,3,6,2,3,0,0,0,0.0,0,0,0,0,0
23:55:03,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:04,3,1,1,7,3,5,1,0,0,0.0,0,0,0,0,0
23:55:05,20,0,16,4,3,3,0,0,0,0.0,0,0,0,0,0
23:55:06,8,1,3,7,3,4,2,0,0,0.0,0,0,0,0,0
23:55:07,38,20,31,12,3,5,18,1,0,0.3125,10,1,14,0,12
23:55:08,175,0,167,10,4,5,5,0,0,0.0,0,0,168,0,0
23:55:09,84,1,79,10,4,6,8,0,1,0.0875,7,1,83,0,0
23:55:10,1,0,0,3,3,3,0,0,0,0.0,0,0,0,0,0
23:55:11,1,1,0,3,3,3,0,0,0,0.0,0,0,0,0,0
23:55:12,9,3,1,10,3,5,9,0,0,0.5,1,1,2,0,0
23:55:13,956,0,944,12,4,5,32,0,0,0.00739176346357,2,6,1,0,0
23:55:14,381,0,373,10,4,5,5,0,0,0.00267379679144,1,1,368,0,0
23:55:15,333,0,326,12,4,5,29,0,0,0.0,0,0,333,0,0
23:55:16,3,0,1,4,3,3,0,0,0,0.0,0,0,0,0,0
23:55:17,6,0,2,5,3,4,0,0,0,0.0,0,0,0,0,0
23:55:18,37,1,33,4,3,3,0,0,0,0.0,0,0,0,0,1
23:55:19,14,19,12,12,5,8,18,0,0,0.0,0,0,0,0,12
23:55:20,3,0,0,6,4,5,2,1,0,3.0,3,1,0,0,1
23:55:21,3,0,1,5,4,4,1,0,0,0.0,0,0,1,0,0
23:55:22,2,0,0,4,3,3,0,0,0,0.0,0,0,0,0,0
23:55:23,2,0,1,7,7,7,4,0,0,0.0,0,0,0,0,0
23:55:24,0,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:25,4,0,2,5,4,4,3,0,0,0.0,0,0,0,0,3
23:55:26,6,0,5,4,4,4,0,0,0,0.0,0,0,0,0,0
23:55:27,7,0,4,4,4,4,0,0,0,0.2,1,1,0,0,0
23:55:28,2,0,1,4,4,4,0,0,0,0.0,0,0,0,0,0
23:55:29,1,0,0,3,3,3,0,0,0,0.0,0,0,0,0,0
23:55:30,2,0,0,7,5,6,5,0,0,0.0,0,0,0,0,0
23:55:31,8,1,2,7,4,4,5,0,0,0.0,0,0,0,0,0
23:55:32,7,1,2,8,4,5,4,0,0,0.333333333333,1,1,0,0,4
23:55:33,17,1,10,9,4,6,25,0,0,0.0909090909091,1,1,6,0,4
23:55:34,7,0,0,7,4,5,6,0,0,0.0,0,0,0,0,0
23:55:35,3,0,2,4,4,4,0,0,0,0.0,0,0,0,0,0
23:55:36,8,3,6,4,3,3,0,0,0,0.0,0,0,3,0,0
23:55:37,7,0,5,4,3,3,0,0,0,0.0,0,0,6,0,0
23:55:38,1,0,0,4,4,4,0,0,0,0.0,0,0,0,0,0
23:55:39,10,4,4,5,3,3,0,0,0,0.0,0,0,5,0,0
23:55:40,1,0,0,4,4,4,0,0,0,0.0,0,0,0,0,0
23:55:41,1,0,0,3,3,3,0,0,0,0.0,0,0,0,0,0
23:55:42,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:43,3,0,0,5,3,4,0,0,0,0.0,0,0,0,0,0
23:55:44,3,1,1,7,7,7,7,0,0,0.0,0,0,1,0,0
23:55:45,3,1,0,8,4,5,4,0,0,0.0,0,0,0,0,0
23:55:46,4,1,3,4,4,4,0,0,0,0.0,0,0,0,0,0
23:55:47,1,1,0,6,6,6,1,0,0,0.0,0,0,0,0,0
