event_num,timestamp
1,00:00:02
1,00:00:13
1,00:00:13
2,02:00:02
2,02:00:02
2,02:00:03
2,02:00:04
2,02:00:04
2,02:00:23
2,02:00:23
2,02:01:04
2,02:01:04
2,02:01:05
2,02:01:32
2,02:01:46
2,02:01:47
2,02:01:47
2,02:02:02
2,02:02:23
2,02:02:53
3,04:00:02
4,06:00:02
4,06:00:02
4,06:00:02
4,06:00:03
4,06:00:03
4,06:00:03
4,06:00:19
4,06:00:20
4,06:00:33
4,06:01:03
4,06:01:11
4,06:01:12
4,06:01:13
4,06:01:17
4,06:01:33
4,06:01:49
4,06:02:19
5,08:00:02
6,10:00:02
6,10:00:04
6,10:00:04
6,10:00:32
6,10:00:35
6,10:01:05
6,10:01:19
6,10:01:19
6,10:01:27
6,10:01:28
6,10:01:28
6,10:01:32
6,10:02:02
7,12:00:02
8,14:00:02
8,14:00:02
8,14:00:02
8,14:00:03
8,14:00:04
8,14:00:04
8,14:00:21
8,14:01:04
8,14:01:07
8,14:01:35
8,14:01:36
8,14:01:37
8,14:01:51
8,14:01:56
8,14:01:56
8,14:02:21
9,16:00:02
10,18:00:02
10,18:00:02
10,18:00:04
10,18:00:14
10,18:00:14
10,18:00:14
10,18:00:38
10,18:01:08
10,18:01:21
10,18:01:22
10,18:01:51
10,18:01:51
10,18:02:14
11,20:00:02
12,22:00:02
12,22:00:02
12,22:00:02
12,22:00:02
12,22:00:02
12,22:00:02
12,22:00:03
12,22:00:03
12,22:00:03
12,22:00:03
12,22:00:04
12,22:00:04
12,22:00:24
12,22:00:24
12,22:00:39
12,22:00:39
12,22:01:09
12,22:01:09
12,22:01:23
12,22:01:23
12,22:01:24
12,22:01:24
12,22:01:24
12,22:01:24
12,22:01:39
12,22:01:39
12,22:01:39
12,22:01:39
12,22:02:03
12,22:02:03
12,22:02:08
12,22:02:08
12,22:02:08
12,22:02:08
12,22:02:33
12,22:02:33
