event_num,timestamp
1,00:00:18
1,00:00:51
2,02:00:19
2,02:00:49
2,02:00:51
2,02:00:52
2,02:01:18
2,02:01:19
2,02:01:48
2,02:01:49
2,02:02:18
2,02:02:19
3,04:00:30
3,04:00:51
4,06:00:37
4,06:00:51
4,06:01:06
4,06:01:06
4,06:01:36
4,06:01:36
5,08:00:07
5,08:00:37
5,08:00:49
5,08:00:50
6,10:00:08
6,10:00:38
6,10:00:51
6,10:00:51
6,10:01:07
6,10:01:08
6,10:01:37
6,10:01:38
7,12:00:09
7,12:00:39
7,12:00:51
7,12:00:51
8,14:00:10
8,14:00:40
8,14:00:50
8,14:00:51
8,14:01:09
8,14:01:10
8,14:01:39
8,14:01:40
9,16:00:11
9,16:00:41
9,16:00:50
9,16:00:51
10,18:00:44
10,18:00:51
10,18:01:13
10,18:01:14
10,18:01:43
10,18:01:44
11,20:00:15
11,20:00:50
12,22:00:45
12,22:00:45
12,22:00:51
12,22:00:51
12,22:01:14
12,22:01:14
12,22:01:15
12,22:01:15
12,22:01:44
12,22:01:44
12,22:01:45
12,22:01:45
12,22:02:14
12,22:02:14
12,22:02:15
12,22:02:15
