event_num,timestamp
1,00:00:02
1,00:00:02
1,00:00:02
2,02:00:02
2,02:00:04
2,02:00:40
2,02:11:30
3,04:00:02
3,04:00:02
3,04:00:02
4,06:00:02
4,06:00:45
4,06:00:46
4,06:10:30
4,06:48:28
4,06:48:28
4,06:48:28
4,06:58:28
4,06:58:30
5,08:00:02
6,10:00:02
6,10:00:26
6,10:01:10
6,10:10:57
6,10:11:10
7,12:00:02
7,12:00:02
8,14:00:02
8,14:00:05
8,14:00:10
8,14:00:26
8,14:00:26
8,14:00:26
8,14:00:40
8,14:01:12
8,14:11:02
8,14:11:04
9,16:00:02
9,16:00:02
9,16:00:02
9,16:00:02
10,18:00:02
10,18:00:45
10,18:01:02
10,18:11:15
11,20:00:02
12,22:00:02
12,22:00:02
12,22:00:54
12,22:00:54
12,22:00:54
12,22:00:54
12,22:11:20
12,22:11:20
