event_num,timestamp
1,00:00:25
1,00:00:50
2,02:00:26
2,02:00:50
2,02:00:56
2,02:01:02
2,02:01:26
2,02:01:32
2,02:01:56
2,02:02:02
3,04:00:30
3,04:00:49
4,06:00:32
4,06:00:50
4,06:00:50
4,06:01:02
4,06:01:04
4,06:01:32
4,06:01:34
5,08:00:03
5,08:00:50
6,10:00:35
6,10:00:49
6,10:00:50
6,10:01:06
6,10:01:35
6,10:01:36
6,10:02:05
6,10:02:06
7,12:00:07
7,12:00:50
8,14:00:08
8,14:00:38
8,14:00:50
8,14:00:50
8,14:01:08
8,14:01:09
8,14:01:38
8,14:01:39
8,14:02:08
9,16:00:09
9,16:00:52
10,18:00:10
10,18:00:40
10,18:00:50
10,18:00:50
10,18:01:10
10,18:01:11
10,18:01:40
10,18:01:41
11,20:00:11
11,20:00:50
12,22:00:15
12,22:00:15
12,22:00:45
12,22:00:45
12,22:01:15
12,22:01:15
12,22:01:45
12,22:01:45
