timestamp, num_announcements, num_withdrawals, duplicated_announc, longest_announc, shortest_announc, avg_announc, prepended_ases, tlongs, tshorts, avg_edit, maximum_edit, num_edits, announc_peer1, announc_peer2, announc_peer3
23:55:00,6,0,4,12,9,10,33,0,0,0.0,0,0,6,0,0
23:55:01,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:02,2,0,1,5,5,5,0,0,0,0.0,0,0,2,0,0
23:55:03,15,0,10,8,5,6,3,0,0,0.0,0,0,15,0,0
23:55:04,12,0,6,9,4,5,12,0,0,0.285714285714,1,2,12,0,0
23:55:05,1,0,0,5,5,5,0,0,0,0.0,0,0,1,0,0
23:55:06,4,1,1,6,5,5,1,0,0,0.0,0,0,4,0,0
23:55:07,1,1,0,3,3,3,0,0,0,0.0,0,0,1,0,0
23:55:08,1,0,0,6,6,6,1,0,0,0.0,0,0,1,0,0
23:55:09,18,1,13,5,3,4,0,0,0,0.0,0,0,18,0,0
23:55:10,34,13,27,8,4,5,3,0,0,0.0,0,0,34,0,0
23:55:11,6,0,3,9,5,7,14,0,0,0.0,0,0,6,0,0
23:55:12,26,0,25,5,5,5,0,0,0,0.0,0,0,26,0,0
23:55:13,2,0,1,5,5,5,0,0,0,0.0,0,0,2,0,0
23:55:14,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:15,41,13,33,9,4,5,29,0,1,0.171428571429,5,2,41,0,0
23:55:16,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:17,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:18,4,0,2,5,3,4,0,0,0,0.0,0,0,4,0,0
23:55:19,4,0,2,5,3,4,0,0,0,0.0,0,0,4,0,0
23:55:20,1,0,0,3,3,3,0,0,0,0.0,0,0,1,0,0
23:55:21,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:22,22,0,20,5,5,5,0,0,0,0.0,0,0,22,0,0
23:55:23,6,0,5,5,5,5,0,0,0,0.0,0,0,6,0,0
23:55:24,18,0,15,5,4,4,0,0,0,0.0625,1,1,18,0,0
23:55:25,18,0,11,7,4,5,2,0,0,0.0,0,0,18,0,0
23:55:26,3,2,1,5,5,5,0,0,0,0.0,0,0,3,0,0
23:55:27,3,0,1,6,3,4,1,0,0,0.0,0,0,3,0,0
23:55:28,2,0,0,6,5,5,0,1,0,3.0,3,1,2,0,0
23:55:29,10,0,4,6,3,4,0,1,0,0.6,3,1,10,0,0
23:55:30,3,2,0,6,4,4,1,0,0,0.0,0,0,3,0,0
23:55:31,22,0,18,9,5,6,3,0,0,0.0526315789474,1,1,22,0,0
23:55:32,2,0,0,6,5,5,0,1,0,3.0,3,1,2,0,0
23:55:33,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:34,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:35,4,2,1,6,4,5,0,0,0,0.0,0,0,4,0,0
23:55:36,1,0,0,9,9,9,3,0,0,0.0,0,0,1,0,0
23:55:37,1,0,0,3,3,3,0,0,0,0.0,0,0,1,0,0
23:55:38,1,0,0,5,5,5,0,0,0,0.0,0,0,1,0,0
23:55:39,30,1,27,5,3,4,0,0,0,0.0,0,0,30,0,0
23:55:40,22,3,15,6,3,5,0,0,0,0.125,2,1,22,0,0
23:55:41,1,0,0,6,6,6,0,0,0,0.0,0,0,1,0,0
23:55:42,1,0,0,9,9,9,3,0,0,0.0,0,0,1,0,0
23:55:43,20,0,14,6,4,5,1,1,0,0.0666666666667,1,1,20,0,0
23:55:44,7,0,3,6,5,5,0,0,0,0.0,0,0,7,0,0
23:55:45,8,1,3,11,5,7,13,0,0,0.0,0,0,8,0,0
23:55:46,0,5,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:47,2,0,1,3,3,3,0,0,0,0.0,0,0,2,0,0
23:55:48,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:49,2,1,0,9,3,6,3,0,0,0.0,0,0,2,0,0
23:55:50,2,0,0,6,3,4,0,0,0,0.0,0,0,2,0,0
23:55:51,5,0,2,9,5,6,3,0,0,0.0,0,0,5,0,0
23:55:52,2,0,0,11,6,8,6,0,0,0.0,0,0,2,0,0
23:55:53,1,0,0,5,5,5,0,0,0,0.0,0,0,1,0,0
23:55:54,10,0,3,11,4,5,6,0,0,0.0,0,0,10,0,0
23:55:55,8,0,3,16,4,8,26,0,0,0.0,0,0,8,0,0
23:55:56,2,0,0,16,6,11,11,0,0,0.0,0,0,2,0,0
23:55:57,8,0,4,11,3,6,7,0,0,0.0,0,0,8,0,0
23:55:58,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:59,4,0,2,5,4,4,0,0,0,0.0,0,0,4,0,0
23:56:00,5,0,3,4,3,3,0,0,0,0.0,0,0,5,0,0
23:56:01,6,0,4,5,4,4,0,0,0,0.0,0,0,6,0,0
23:56:02,2,0,1,4,4,4,0,0,0,0.0,0,0,2,0,0
23:56:03,2,2,1,5,5,5,0,0,0,0.0,0,0,2,0,0
23:56:04,12,5,9,9,3,5,3,0,0,0.0,0,0,12,0,0
23:56:05,11,10,9,5,3,4,0,0,0,0.0,0,0,11,0,0
23:56:06,2,0,1,6,6,6,0,0,0,0.0,0,0,2,0,0
23:56:07,7,0,3,6,3,4,2,1,0,0.5,2,1,7,0,0
23:56:08,10,0,6,5,4,4,0,1,0,0.375,2,2,10,0,0
23:56:09,12,0,7,6,3,4,0,0,0,0.0,0,0,12,0,0
23:56:10,16,1,5,9,3,5,12,3,1,1.9,6,5,16,0,0
23:56:11,26,5,17,12,4,6,18,3,0,0.714285714286,7,4,26,0,0
23:56:12,2,0,1,5,5,5,0,0,0,0.0,0,0,2,0,0
23:56:13,2,0,1,5,5,5,0,0,0,0.0,0,0,2,0,0
23:56:14,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:56:15,20,7,11,11,4,6,18,1,0,0.166666666667,2,1,20,0,0
23:56:16,0,8,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:56:17,1,0,0,9,9,9,3,0,0,0.0,0,0,1,0,0
23:56:18,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:56:19,169,0,153,9,3,5,6,0,0,0.0,0,0,169,0,0
23:56:20,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:56:21,1,1,0,5,5,5,0,0,0,0.0,0,0,1,0,0
23:56:22,1,0,0,6,6,6,0,0,0,0.0,0,0,1,0,0
23:56:23,141,7,126,16,5,6,23,4,0,0.169230769231,12,4,141,0,0
23:56:24,76,4,68,10,4,5,11,0,0,0.0,0,0,76,0,0
23:56:25,41,0,33,9,4,6,4,3,0,0.405405405405,6,4,41,0,0
23:56:26,13,0,11,9,7,8,4,0,0,0.0,0,0,13,0,0
23:56:27,5,0,3,6,5,5,0,0,0,0.0,0,0,5,0,0
23:56:28,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:56:29,95,0,81,9,4,6,14,0,0,0.0,0,0,95,0,0
23:56:30,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:56:31,11,0,8,6,6,6,0,0,0,0.0,0,0,11,0,0
23:56:32,34,1,22,9,3,5,9,3,0,0.48,4,3,34,0,0
23:56:33,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:56:34,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:56:35,13,0,7,7,4,5,0,0,0,0.0,0,0,13,0,0
23:56:36,3,0,2,5,5,5,0,0,0,0.0,0,0,3,0,0
23:56:37,6,3,4,12,5,8,18,0,0,0.0,0,0,6,0,0
23:56:38,4,0,2,8,6,7,6,1,0,1.66666666667,5,1,4,0,0
23:56:39,21,2,12,9,4,5,7,0,0,0.0,0,0,21,0,0
23:56:40,8,1,2,6,3,5,0,0,0,0.0,0,0,8,0,0
23:56:41,1,0,0,5,5,5,0,0,0,0.0,0,0,1,0,0
23:56:42,1,0,0,3,3,3,0,0,0,0.0,0,0,1,0,0
23:56:43,16,0,12,8,3,5,3,0,0,0.0,0,0,16,0,0
23:56:44,9,0,4,8,5,6,3,0,0,0.0,0,0,9,0,0
23:56:45,14,0,12,5,5,5,0,0,0,0.0,0,0,14,0,0
23:56:46,17,0,13,9,4,5,5,1,0,0.466666666667,6,2,17,0,0
23:56:47,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:56:48,1,0,0,6,6,6,1,0,0,0.0,0,0,1,0,0
23:56:49,10,0,6,6,4,5,0,0,0,0.0,0,0,10,0,0
23:56:50,2,0,0,6,3,4,1,0,0,0.0,0,0,2,0,0
23:56:51,1,0,0,5,5,5,0,0,0,0.0,0,0,1,0,0
23:56:52,2,0,1,10,10,10,8,0,0,0.0,0,0,2,0,0
23:56:53,14,0,8,10,3,6,5,0,0,0.0,0,0,14,0,0
23:56:54,21,0,9,11,4,5,8,0,0,0.0,0,0,21,0,0
23:56:55,1,1,0,4,4,4,0,0,0,0.0,0,0,1,0,0
