event_num,timestamp
1,00:00:02
1,00:00:02
2,02:00:02
2,02:00:02
2,02:00:09
2,02:01:09
2,02:01:21
2,02:01:30
3,04:00:02
3,04:00:02
4,06:00:02
4,06:00:02
4,06:00:02
4,06:00:02
4,06:00:16
4,06:01:16
4,06:01:16
4,06:01:19
4,06:01:22
4,06:01:33
4,06:02:04
5,08:00:02
6,10:00:02
6,10:00:02
6,10:00:02
6,10:00:28
6,10:00:58
6,10:01:42
7,12:00:02
7,12:00:02
8,14:00:02
8,14:00:02
8,14:00:02
8,14:00:08
8,14:00:38
8,14:01:32
8,14:02:02
9,16:00:02
9,16:00:02
10,18:00:02
10,18:00:02
10,18:00:02
10,18:00:18
10,18:01:18
10,18:01:21
10,18:01:32
10,18:02:02
11,20:00:02
11,20:00:02
11,20:00:02
12,22:00:02
12,22:00:02
12,22:00:02
12,22:00:02
12,22:00:02
12,22:00:02
12,22:00:30
12,22:00:30
12,22:01:30
12,22:01:30
12,22:01:31
12,22:01:31
12,22:01:32
12,22:01:32
12,22:02:02
12,22:02:02
