event_num,timestamp
1,00:00:28
2,02:00:46
2,02:01:13
2,02:01:42
2,02:01:45
3,04:00:04
3,04:00:35
4,06:00:28
4,06:00:55
4,06:01:25
4,06:01:27
5,08:00:09
5,08:00:42
6,10:00:41
6,10:01:12
6,10:01:44
6,10:01:46
7,12:00:28
7,12:01:00
8,14:00:38
8,14:01:11
8,14:01:12
9,16:00:09
9,16:00:42
10,18:00:49
10,18:01:21
10,18:01:29
11,20:00:24
12,22:00:15
12,22:00:15
12,22:00:44
12,22:00:44
12,22:00:59
12,22:00:59
12,22:01:42
12,22:01:42
12,22:02:05
12,22:02:05
12,22:02:15
12,22:02:15
12,22:02:21
12,22:02:21
