time_range, announc_as_counter, announc_as_counter_ip, num_path_dict_before, num_as_pairs, source_as_counter, timestamp
3:55:35-3:55:39,0,0,0,0,49,23
3:55:40-3:55:44,0,0,0,0,9,23
3:55:45-3:55:49,0,0,0,0,22,23
3:55:50-3:55:54,0,0,0,0,66,23
3:55:55-3:55:59,0,0,0,0,24,23
3:56:00-3:56:04,0,0,0,0,8,23
3:56:05-3:56:09,0,0,0,0,7,23
3:56:10-3:56:14,0,0,0,0,13,23
3:56:15-3:56:19,0,0,0,0,8,23
3:56:20-3:56:24,0,0,0,0,81,23
3:56:25-3:56:29,0,0,0,0,19,23
3:56:30-3:56:34,0,0,0,0,19,23
3:56:35-3:56:39,0,0,0,0,43,23
3:56:40-3:56:44,0,0,0,0,41,23
3:56:45-3:56:49,0,0,0,0,17,23
3:56:50-3:56:54,0,0,0,0,9,23
3:56:55-3:56:59,0,0,0,0,11,23
3:57:00-3:57:04,0,0,0,0,6,23
3:57:05-3:57:09,0,0,0,0,20,23
3:57:10-3:57:14,0,0,0,0,76,23
3:57:15-3:57:19,0,0,0,0,27,23
3:57:20-3:57:24,0,0,0,0,13,23
3:57:25-3:57:29,0,0,0,0,7,23
3:57:30-3:57:34,0,0,0,0,74,23
3:57:35-3:57:39,0,0,0,0,14,23
3:57:40-3:57:44,0,0,0,0,10,23
3:57:45-3:57:49,0,0,0,0,7,23
3:57:50-3:57:54,0,0,0,0,15,23
3:57:55-3:57:59,0,0,0,0,20,23
3:58:00-3:58:04,0,0,0,0,13,23
3:58:05-3:58:09,0,0,0,0,54,23
3:58:10-3:58:14,0,0,0,0,6,23
3:58:15-3:58:19,0,0,0,0,10,23
3:58:20-3:58:24,0,0,0,0,12,23
3:58:25-3:58:29,0,0,0,0,9,23
3:58:30-3:58:34,0,0,0,0,38,23
3:58:35-3:58:39,0,0,0,0,22,23
3:58:40-3:58:44,0,0,0,0,46,23
3:58:45-3:58:49,0,0,0,0,23,23
3:58:50-3:58:54,0,0,0,0,15,23
3:58:55-3:58:59,0,0,0,0,26,23
3:59:00-3:59:04,0,0,0,0,14,23
3:59:05-3:59:09,0,0,0,0,4,23
3:59:10-3:59:14,0,0,0,0,23,23
3:59:15-3:59:19,0,0,0,0,4,23
3:59:20-3:59:24,0,0,0,0,9,23
3:59:25-3:59:29,0,0,0,0,7,23
3:59:30-3:59:34,0,0,0,0,34,23
3:59:35-3:59:39,0,0,0,0,9,23
3:59:40-3:59:44,0,0,0,0,12,23
3:59:45-3:59:49,0,0,0,0,10,23
3:59:50-3:59:54,0,0,0,0,13,23
3:59:55-3:59:59,0,0,0,0,79,23
3:55:00-3:55:04,0,0,0,0,0,33
3:55:05-3:55:09,0,0,0,0,10,33
3:55:10-3:55:14,0,0,0,0,0,33
3:55:15-3:55:19,0,0,0,0,0,33
3:55:20-3:55:24,0,0,0,0,14,33
3:55:25-3:55:29,0,0,0,0,0,33
3:55:30-3:55:34,0,0,0,0,0,33
3:55:35-3:55:39,0,0,0,0,16,33
3:55:40-3:55:44,0,0,0,0,0,33
3:55:45-3:55:49,0,0,0,0,0,33
3:55:50-3:55:54,0,0,0,0,0,33
3:55:55-3:55:59,0,0,0,0,24,33
3:56:00-3:56:04,0,0,0,0,0,33
3:56:05-3:56:09,0,0,0,0,17,33
3:56:10-3:56:14,0,0,0,0,0,33
3:56:15-3:56:19,0,0,0,0,0,33
3:56:20-3:56:24,0,0,0,0,0,33
3:56:25-3:56:29,0,0,0,0,16,33
3:56:30-3:56:34,0,0,0,0,0,33
3:56:35-3:56:39,0,0,0,0,23,33
3:56:40-3:56:44,0,0,0,0,0,33
3:56:45-3:56:49,0,0,0,0,0,33
3:56:50-3:56:54,0,0,0,0,0,33
3:56:55-3:56:59,0,0,0,0,18,33
3:57:00-3:57:04,0,0,0,0,0,33
3:57:05-3:57:09,0,0,0,0,17,33
3:57:10-3:57:14,0,0,0,0,0,33
3:57:15-3:57:19,0,0,0,0,0,33
3:57:20-3:57:24,0,0,0,0,0,33
3:57:25-3:57:29,0,0,0,0,9,33
3:57:30-3:57:34,0,0,0,0,0,33
3:57:35-3:57:39,0,0,0,0,0,33
3:57:40-3:57:44,0,0,0,0,23,33
3:57:45-3:57:49,0,0,0,0,0,33
3:57:50-3:57:54,0,0,0,0,0,33
3:57:55-3:57:59,0,0,0,0,12,33
3:58:00-3:58:04,0,0,0,0,0,33
3:58:05-3:58:09,0,0,0,0,0,33
3:58:10-3:58:14,0,0,0,0,40,33
3:58:15-3:58:19,0,0,0,0,0,33
3:58:20-3:58:24,0,0,0,0,0,33
3:58:25-3:58:29,0,0,0,0,0,33
3:58:30-3:58:34,0,0,0,0,14,33
3:58:35-3:58:39,0,0,0,0,0,33
3:58:40-3:58:44,0,0,0,0,23,33
3:58:45-3:58:49,0,0,0,0,0,33
3:58:50-3:58:54,0,0,0,0,0,33
3:58:55-3:58:59,0,0,0,0,0,33
3:59:00-3:59:04,0,0,0,0,16,33
3:59:05-3:59:09,0,0,0,0,0,33
3:59:10-3:59:14,0,0,0,0,19,33
3:59:15-3:59:19,0,0,0,0,0,33
3:59:20-3:59:24,0,0,0,0,0,33
3:59:25-3:59:29,0,0,0,0,0,33
3:59:30-3:59:34,0,0,0,0,14,33
3:59:35-3:59:39,0,0,0,0,0,33
3:59:40-3:59:44,0,0,0,0,18,33
3:59:45-3:59:49,0,0,0,0,0,33
3:59:50-3:59:54,0,0,0,0,0,33
3:59:55-3:59:59,0,0,0,0,0,33
3:55:00-3:55:04,0,0,0,0,6,18
3:55:05-3:55:09,0,0,0,0,5,18
3:55:10-3:55:14,0,0,0,0,32,18
3:55:15-3:55:19,0,0,0,0,9,18
3:55:20-3:55:24,0,0,0,0,6,18
3:55:25-3:55:29,0,0,0,0,26,18
3:55:30-3:55:34,0,0,0,0,10,18
3:55:35-3:55:39,0,0,0,0,49,18
3:55:40-3:55:44,0,0,0,0,9,18
3:55:45-3:55:49,0,0,0,0,22,18
3:55:50-3:55:54,0,0,0,0,66,18
3:55:55-3:55:59,0,0,0,0,24,18
3:56:00-3:56:04,0,0,0,0,8,18
3:56:05-3:56:09,0,0,0,0,7,18
3:56:10-3:56:14,0,0,0,0,13,18
3:56:15-3:56:19,0,0,0,0,8,18
3:56:20-3:56:24,0,0,0,0,81,18
3:56:25-3:56:29,0,0,0,0,19,18
3:56:30-3:56:34,0,0,0,0,19,18
3:56:35-3:56:39,0,0,0,0,43,18
3:56:40-3:56:44,0,0,0,0,41,18
3:56:45-3:56:49,0,0,0,0,17,18
3:56:50-3:56:54,0,0,0,0,9,18
3:56:55-3:56:59,0,0,0,0,11,18
3:57:00-3:57:04,0,0,0,0,6,18
3:57:05-3:57:09,0,0,0,0,20,18
3:57:10-3:57:14,0,0,0,0,76,18
3:57:15-3:57:19,0,0,0,0,27,18
3:57:20-3:57:24,0,0,0,0,13,18
3:57:25-3:57:29,0,0,0,0,7,18
3:57:30-3:57:34,0,0,0,0,74,18
3:57:35-3:57:39,0,0,0,0,14,18
3:57:40-3:57:44,0,0,0,0,10,18
3:57:45-3:57:49,0,0,0,0,7,18
3:57:50-3:57:54,0,0,0,0,15,18
3:57:55-3:57:59,0,0,0,0,20,18
3:58:00-3:58:04,0,0,0,0,13,18
3:58:05-3:58:09,0,0,0,0,54,18
3:58:10-3:58:14,0,0,0,0,6,18
3:58:15-3:58:19,0,0,0,0,10,18
3:58:20-3:58:24,0,0,0,0,12,18
3:58:25-3:58:29,0,0,0,0,9,18
3:58:30-3:58:34,0,0,0,0,38,18
3:58:35-3:58:39,0,0,0,0,22,18
3:58:40-3:58:44,0,0,0,0,46,18
3:58:45-3:58:49,0,0,0,0,23,18
3:58:50-3:58:54,0,0,0,0,15,18
3:58:55-3:58:59,0,0,0,0,26,18
3:59:00-3:59:04,0,0,0,0,14,18
3:59:05-3:59:09,0,0,0,0,4,18
3:59:10-3:59:14,0,0,0,0,23,18
3:59:15-3:59:19,0,0,0,0,4,18
3:59:20-3:59:24,0,0,0,0,9,18
3:59:25-3:59:29,0,0,0,0,7,18
3:59:30-3:59:34,0,0,0,0,34,18
3:59:35-3:59:39,0,0,0,0,9,18
3:59:40-3:59:44,0,0,0,0,12,18
3:59:45-3:59:49,0,0,0,0,10,18
3:59:50-3:59:54,0,0,0,0,13,18
3:59:55-3:59:59,0,0,0,0,79,18
3:55:00-3:55:04,1,0,0,0,32,3
3:55:05-3:55:09,1,4,0,0,58,3
3:55:10-3:55:14,0,0,0,0,35,3
3:55:15-3:55:19,2,2,0,0,85,3
3:55:20-3:55:24,2,1,0,0,85,3
3:55:25-3:55:29,1,0,0,0,115,3
3:55:30-3:55:34,2,3,0,0,55,3
3:55:35-3:55:39,2,22,0,0,163,3
3:55:40-3:55:44,0,0,0,0,219,3
3:55:45-3:55:49,2,5,0,0,66,3
3:55:50-3:55:54,1,0,0,0,43,3
3:55:55-3:55:59,2,2,0,0,51,3
3:56:00-3:56:04,2,1,0,0,34,3
3:56:05-3:56:09,2,7,0,0,78,3
3:56:10-3:56:14,0,0,0,0,44,3
3:56:15-3:56:19,2,2,0,0,70,3
3:56:20-3:56:24,2,2,0,0,53,3
3:56:25-3:56:29,1,0,0,0,78,3
3:56:30-3:56:34,1,0,0,0,68,3
3:56:35-3:56:39,2,15,0,0,107,3
3:56:40-3:56:44,0,0,0,0,29,3
3:56:45-3:56:49,2,2,0,0,154,3
3:56:50-3:56:54,2,3,0,0,30,3
3:56:55-3:56:59,2,4,0,0,49,3
3:57:00-3:57:04,1,0,0,0,53,3
3:57:05-3:57:09,2,1,0,0,74,3
3:57:10-3:57:14,0,0,0,0,46,3
3:57:15-3:57:19,2,2,0,0,48,3
3:57:20-3:57:24,2,1,0,0,138,3
3:57:25-3:57:29,2,3,0,0,39,3
3:57:30-3:57:34,2,6,0,0,59,3
3:57:35-3:57:39,2,5,0,0,38,3
3:57:40-3:57:44,0,0,0,0,148,3
3:57:45-3:57:49,2,5,0,0,116,3
3:57:50-3:57:54,2,3,0,0,360,3
3:57:55-3:57:59,2,38,0,0,95,3
3:58:00-3:58:04,1,0,0,0,40,3
3:58:05-3:58:09,1,2,0,0,36,3
3:58:10-3:58:14,0,0,0,0,53,3
3:58:15-3:58:19,2,5,0,0,46,3
3:58:20-3:58:24,1,0,0,0,53,3
3:58:25-3:58:29,2,1,0,0,69,3
3:58:30-3:58:34,2,1,0,0,102,3
3:58:35-3:58:39,2,1,0,0,108,3
3:58:40-3:58:44,0,0,0,0,40,3
3:58:45-3:58:49,2,1,0,0,51,3
3:58:50-3:58:54,2,3,0,0,77,3
3:58:55-3:58:59,2,5,0,0,44,3
3:59:00-3:59:04,1,0,0,0,44,3
3:59:05-3:59:09,2,1,0,0,44,3
3:59:10-3:59:14,0,0,0,0,52,3
3:59:15-3:59:19,2,2,0,0,57,3
3:59:20-3:59:24,1,0,0,0,128,3
3:59:25-3:59:29,2,2,0,0,24,3
3:59:30-3:59:34,1,0,0,0,51,3
3:59:35-3:59:39,2,1,0,0,61,3
3:59:40-3:59:44,0,0,0,0,40,3
3:59:45-3:59:49,2,3,0,0,632,3
3:59:50-3:59:54,1,0,0,0,37,3
3:59:55-3:59:59,2,4,0,0,37,3
3:55:00-3:55:04,0,0,8,0,32,50
3:55:05-3:55:09,0,0,22,0,58,50
3:55:10-3:55:14,0,0,4,0,35,50
3:55:15-3:55:19,0,0,8,0,85,50
3:55:20-3:55:24,0,0,16,0,85,50
3:55:25-3:55:29,0,0,16,0,115,50
3:55:30-3:55:34,0,0,13,0,55,50
3:55:35-3:55:39,0,0,14,0,163,50
3:55:40-3:55:44,0,0,15,0,219,50
3:55:45-3:55:49,0,0,14,0,66,50
3:55:50-3:55:54,0,0,2,0,43,50
3:55:55-3:55:59,0,0,23,0,51,50
3:56:00-3:56:04,0,0,6,0,34,50
3:56:05-3:56:09,0,0,24,0,78,50
3:56:10-3:56:14,0,0,0,0,44,50
3:56:15-3:56:19,0,0,8,0,70,50
3:56:20-3:56:24,0,0,10,0,53,50
3:56:25-3:56:29,0,0,12,0,78,50
3:56:30-3:56:34,0,0,8,0,68,50
3:56:35-3:56:39,0,0,8,0,107,50
3:56:40-3:56:44,0,0,4,0,29,50
3:56:45-3:56:49,0,0,12,0,154,50
3:56:50-3:56:54,0,0,7,0,30,50
3:56:55-3:56:59,0,0,8,0,49,50
3:57:00-3:57:04,0,0,6,0,53,50
3:57:05-3:57:09,0,0,16,0,74,50
3:57:10-3:57:14,0,0,8,0,46,50
3:57:15-3:57:19,0,0,14,0,48,50
3:57:20-3:57:24,0,0,4,0,138,50
3:57:25-3:57:29,0,0,12,0,39,50
3:57:30-3:57:34,0,0,10,0,59,50
3:57:35-3:57:39,0,0,10,0,38,50
3:57:40-3:57:44,0,0,10,0,148,50
3:57:45-3:57:49,0,0,11,0,116,50
3:57:50-3:57:54,0,0,19,0,360,50
3:57:55-3:57:59,0,0,6,0,95,50
3:58:00-3:58:04,0,0,8,0,40,50
3:58:05-3:58:09,0,0,10,0,36,50
3:58:10-3:58:14,0,0,9,0,53,50
3:58:15-3:58:19,0,0,10,0,46,50
3:58:20-3:58:24,0,0,10,0,53,50
3:58:25-3:58:29,0,0,6,0,69,50
3:58:30-3:58:34,0,0,0,0,102,50
3:58:35-3:58:39,0,0,14,0,108,50
3:58:40-3:58:44,0,0,12,0,40,50
3:58:45-3:58:49,0,0,9,0,51,50
3:58:50-3:58:54,0,0,15,0,77,50
3:58:55-3:58:59,0,0,9,0,44,50
3:59:00-3:59:04,0,0,8,0,44,50
3:59:05-3:59:09,0,0,13,0,44,50
3:59:10-3:59:14,0,0,22,0,52,50
3:59:15-3:59:19,0,0,28,0,57,50
3:59:20-3:59:24,0,0,12,0,128,50
3:59:25-3:59:29,0,0,0,0,24,50
3:59:30-3:59:34,0,0,4,0,51,50
3:59:35-3:59:39,0,0,10,0,61,50
3:59:40-3:59:44,0,0,2,0,40,50
3:59:45-3:59:49,0,0,30,0,632,50
3:59:50-3:59:54,0,0,0,0,37,50
3:59:55-3:59:59,0,0,8,0,37,50
3:55:00-3:55:04,0,0,0,0,6,50
3:55:05-3:55:09,0,0,0,0,5,50
3:55:10-3:55:14,0,0,0,0,32,50
3:55:15-3:55:19,0,0,0,0,9,50
3:55:20-3:55:24,0,0,0,0,6,50
3:55:25-3:55:29,0,0,0,0,26,50
3:55:30-3:55:34,0,0,0,0,10,50
3:55:35-3:55:39,0,0,0,0,49,50
3:55:40-3:55:44,0,0,0,0,9,50
3:55:45-3:55:49,0,0,0,0,22,50
3:55:50-3:55:54,0,0,0,0,66,50
3:55:55-3:55:59,0,0,0,0,24,50
3:56:00-3:56:04,0,0,0,0,8,50
3:56:05-3:56:09,0,0,0,0,7,50
3:56:10-3:56:14,0,0,0,0,13,50
3:56:15-3:56:19,0,0,0,0,8,50
3:56:20-3:56:24,0,0,0,0,81,50
3:56:25-3:56:29,0,0,0,0,19,50
3:56:30-3:56:34,0,0,0,0,19,50
3:56:35-3:56:39,0,0,0,0,43,50
3:56:40-3:56:44,0,0,0,0,41,50
3:56:45-3:56:49,0,0,0,0,17,50
3:56:50-3:56:54,0,0,0,0,9,50
3:56:55-3:56:59,0,0,0,0,11,50
3:57:00-3:57:04,0,0,0,0,6,50
3:57:05-3:57:09,0,0,0,0,20,50
3:57:10-3:57:14,0,0,0,0,76,50
3:57:15-3:57:19,0,0,0,0,27,50
3:57:20-3:57:24,0,0,0,0,13,50
3:57:25-3:57:29,0,0,0,0,7,50
3:57:30-3:57:34,0,0,0,0,74,50
3:57:35-3:57:39,0,0,0,0,14,50
3:57:40-3:57:44,0,0,0,0,10,50
3:57:45-3:57:49,0,0,0,0,7,50
3:57:50-3:57:54,0,0,0,0,15,50
3:57:55-3:57:59,0,0,0,0,20,50
3:58:00-3:58:04,0,0,0,0,13,50
3:58:05-3:58:09,0,0,0,0,54,50
3:58:10-3:58:14,0,0,0,0,6,50
3:58:15-3:58:19,0,0,0,0,10,50
3:58:20-3:58:24,0,0,0,0,12,50
3:58:25-3:58:29,0,0,0,0,9,50
3:58:30-3:58:34,0,0,0,0,38,50
3:58:35-3:58:39,0,0,0,0,22,50
3:58:40-3:58:44,0,0,0,0,46,50
3:58:45-3:58:49,0,0,0,0,23,50
3:58:50-3:58:54,0,0,0,0,15,50
3:58:55-3:58:59,0,0,0,0,26,50
3:59:00-3:59:04,0,0,0,0,14,50
3:59:05-3:59:09,0,0,0,0,4,50
3:59:10-3:59:14,0,0,0,0,23,50
3:59:15-3:59:19,0,0,0,0,4,50
3:59:20-3:59:24,0,0,0,0,9,50
3:59:25-3:59:29,0,0,0,0,7,50
3:59:30-3:59:34,0,0,0,0,34,50
3:59:35-3:59:39,0,0,0,0,9,50
3:59:40-3:59:44,0,0,0,0,12,50
3:59:45-3:59:49,0,0,0,0,10,50
3:59:50-3:59:54,0,0,0,0,13,50
3:59:55-3:59:59,0,0,0,0,79,50
3:55:00-3:55:04,1,2,0,0,32,2
3:55:05-3:55:09,1,17,0,0,58,2
3:55:10-3:55:14,1,26,0,0,35,2
3:55:15-3:55:19,1,255,0,0,85,2
3:55:20-3:55:24,1,18,0,0,85,2
3:55:25-3:55:29,1,83,0,0,115,2
3:55:30-3:55:34,1,31,0,0,55,2
3:55:35-3:55:39,1,13,0,0,163,2
3:55:40-3:55:44,1,22,0,0,219,2
3:55:45-3:55:49,1,36,0,0,66,2
3:55:50-3:55:54,1,149,0,0,43,2
3:55:55-3:55:59,1,22,0,0,51,2
3:56:00-3:56:04,1,38,0,0,34,2
3:56:05-3:56:09,1,28,0,0,78,2
3:56:10-3:56:14,1,31,0,0,44,2
3:56:15-3:56:19,1,16,0,0,70,2
3:56:20-3:56:24,1,94,0,0,53,2
3:56:25-3:56:29,1,15,0,0,78,2
3:56:30-3:56:34,1,26,0,0,68,2
3:56:35-3:56:39,1,59,0,0,107,2
3:56:40-3:56:44,1,29,0,0,29,2
3:56:45-3:56:49,1,25,0,0,154,2
3:56:50-3:56:54,1,42,0,0,30,2
3:56:55-3:56:59,1,27,0,0,49,2
3:57:00-3:57:04,1,49,0,0,53,2
3:57:05-3:57:09,1,53,0,0,74,2
3:57:10-3:57:14,1,65,0,0,46,2
3:57:15-3:57:19,1,27,0,0,48,2
3:57:20-3:57:24,1,188,0,0,138,2
3:57:25-3:57:29,1,11,0,0,39,2
3:57:30-3:57:34,1,12,0,0,59,2
3:57:35-3:57:39,1,209,0,0,38,2
3:57:40-3:57:44,1,51,0,0,148,2
3:57:45-3:57:49,1,32,0,0,116,2
3:57:50-3:57:54,1,122,0,0,360,2
3:57:55-3:57:59,1,170,0,0,95,2
3:58:00-3:58:04,1,85,0,0,40,2
3:58:05-3:58:09,1,33,0,0,36,2
3:58:10-3:58:14,1,219,0,0,53,2
3:58:15-3:58:19,1,40,0,0,46,2
3:58:20-3:58:24,1,24,0,0,53,2
3:58:25-3:58:29,1,10,0,0,69,2
3:58:30-3:58:34,1,133,0,0,102,2
3:58:35-3:58:39,1,61,0,0,108,2
3:58:40-3:58:44,1,36,0,0,40,2
3:58:45-3:58:49,1,25,0,0,51,2
3:58:50-3:58:54,1,143,0,0,77,2
3:58:55-3:58:59,1,20,0,0,44,2
3:59:00-3:59:04,1,11,0,0,44,2
3:59:05-3:59:09,1,7,0,0,44,2
3:59:10-3:59:14,1,32,0,0,52,2
3:59:15-3:59:19,1,34,0,0,57,2
3:59:20-3:59:24,1,27,0,0,128,2
3:59:25-3:59:29,1,4,0,0,24,2
3:59:30-3:59:34,1,9,0,0,51,2
3:59:35-3:59:39,1,10,0,0,61,2
3:59:40-3:59:44,1,22,0,0,40,2
3:59:45-3:59:49,1,444,0,0,632,2
3:59:50-3:59:54,1,7,0,0,37,2
3:59:55-3:59:59,1,24,0,0,37,2
3:55:00-3:55:04,0,0,0,0,32,50
3:55:05-3:55:09,0,0,0,0,58,50
3:55:10-3:55:14,0,0,0,0,35,50
3:55:15-3:55:19,0,0,0,0,85,50
3:55:20-3:55:24,0,0,0,0,85,50
3:55:25-3:55:29,0,0,0,0,115,50
3:55:30-3:55:34,0,0,0,0,55,50
3:55:35-3:55:39,0,0,0,0,163,50
3:55:40-3:55:44,0,0,0,0,219,50
3:55:45-3:55:49,0,0,0,0,66,50
3:55:50-3:55:54,0,0,0,0,43,50
3:55:55-3:55:59,0,0,0,0,51,50
3:56:00-3:56:04,0,0,0,0,34,50
3:56:05-3:56:09,0,0,0,0,78,50
3:56:10-3:56:14,0,0,0,0,44,50
3:56:15-3:56:19,0,0,0,0,70,50
3:56:20-3:56:24,0,0,0,0,53,50
3:56:25-3:56:29,0,0,0,0,78,50
3:56:30-3:56:34,0,0,0,0,68,50
3:56:35-3:56:39,0,0,0,0,107,50
3:56:40-3:56:44,0,0,0,0,29,50
3:56:45-3:56:49,0,0,0,0,154,50
3:56:50-3:56:54,0,0,0,0,30,50
3:56:55-3:56:59,0,0,0,0,49,50
3:57:00-3:57:04,0,0,0,0,53,50
3:57:05-3:57:09,0,0,0,0,74,50
3:57:10-3:57:14,0,0,0,0,46,50
3:57:15-3:57:19,0,0,0,0,48,50
3:57:20-3:57:24,0,0,0,0,138,50
3:57:25-3:57:29,0,0,0,0,39,50
3:57:30-3:57:34,0,0,0,0,59,50
3:57:35-3:57:39,0,0,0,0,38,50
3:57:40-3:57:44,0,0,0,0,148,50
3:57:45-3:57:49,1,0,1,0,116,50
3:57:50-3:57:54,0,0,0,0,360,50
3:57:55-3:57:59,0,0,0,0,95,50
3:58:00-3:58:04,0,0,0,0,40,50
3:58:05-3:58:09,0,0,0,0,36,50
3:58:10-3:58:14,0,0,0,0,53,50
3:58:15-3:58:19,1,0,2,0,46,50
3:58:20-3:58:24,0,0,0,0,53,50
3:58:25-3:58:29,0,0,0,0,69,50
3:58:30-3:58:34,0,0,0,0,102,50
3:58:35-3:58:39,0,0,0,0,108,50
3:58:40-3:58:44,0,0,0,0,40,50
3:58:45-3:58:49,0,0,0,0,51,50
3:58:50-3:58:54,0,0,0,0,77,50
3:58:55-3:58:59,0,0,0,0,44,50
3:59:00-3:59:04,0,0,0,0,44,50
3:59:05-3:59:09,0,0,0,0,44,50
3:59:10-3:59:14,0,0,0,0,52,50
3:59:15-3:59:19,0,0,0,0,57,50
3:59:20-3:59:24,0,0,0,0,128,50
3:59:25-3:59:29,0,0,0,0,24,50
3:59:30-3:59:34,0,0,0,0,51,50
3:59:35-3:59:39,0,0,0,0,61,50
3:59:40-3:59:44,0,0,0,0,40,50
3:59:45-3:59:49,0,0,0,0,632,50
3:59:50-3:59:54,0,0,0,0,37,50
3:59:55-3:59:59,0,0,0,0,37,50
3:55:00-3:55:04,0,0,0,0,0,15
3:55:05-3:55:09,0,0,0,0,10,15
3:55:10-3:55:14,0,0,0,0,0,15
3:55:15-3:55:19,0,0,0,0,0,15
3:55:20-3:55:24,0,0,0,0,14,15
3:55:25-3:55:29,0,0,0,0,0,15
3:55:30-3:55:34,0,0,0,0,0,15
3:55:35-3:55:39,0,0,0,0,16,15
3:55:40-3:55:44,0,0,0,0,0,15
3:55:45-3:55:49,0,0,0,0,0,15
3:55:50-3:55:54,0,0,0,0,0,15
3:55:55-3:55:59,0,0,0,0,24,15
3:56:00-3:56:04,0,0,0,0,0,15
3:56:05-3:56:09,0,0,0,0,17,15
3:56:10-3:56:14,0,0,0,0,0,15
3:56:15-3:56:19,0,0,0,0,0,15
3:56:20-3:56:24,0,0,0,0,0,15
3:56:25-3:56:29,0,0,0,0,16,15
3:56:30-3:56:34,0,0,0,0,0,15
3:56:35-3:56:39,0,0,0,0,23,15
3:56:40-3:56:44,0,0,0,0,0,15
3:56:45-3:56:49,0,0,0,0,0,15
3:56:50-3:56:54,0,0,0,0,0,15
3:56:55-3:56:59,0,0,0,0,18,15
3:57:00-3:57:04,0,0,0,0,0,15
3:57:05-3:57:09,0,0,0,0,17,15
3:57:10-3:57:14,0,0,0,0,0,15
3:57:15-3:57:19,0,0,0,0,0,15
3:57:20-3:57:24,0,0,0,0,0,15
3:57:25-3:57:29,0,0,0,0,9,15
3:57:30-3:57:34,0,0,0,0,0,15
3:57:35-3:57:39,0,0,0,0,0,15
3:57:40-3:57:44,0,0,0,0,23,15
3:57:45-3:57:49,0,0,0,0,0,15
3:57:50-3:57:54,0,0,0,0,0,15
3:57:55-3:57:59,0,0,0,0,12,15
3:58:00-3:58:04,0,0,0,0,0,15
3:58:05-3:58:09,0,0,0,0,0,15
3:58:10-3:58:14,0,0,0,0,40,15
3:58:15-3:58:19,0,0,0,0,0,15
3:58:20-3:58:24,0,0,0,0,0,15
3:58:25-3:58:29,0,0,0,0,0,15
3:58:30-3:58:34,0,0,0,0,14,15
3:58:35-3:58:39,0,0,0,0,0,15
3:58:40-3:58:44,0,0,0,0,23,15
3:58:45-3:58:49,0,0,0,0,0,15
3:58:50-3:58:54,0,0,0,0,0,15
3:58:55-3:58:59,0,0,0,0,0,15
3:59:00-3:59:04,0,0,0,0,16,15
3:59:05-3:59:09,0,0,0,0,0,15
3:59:10-3:59:14,0,0,0,0,19,15
3:59:15-3:59:19,0,0,0,0,0,15
3:59:20-3:59:24,0,0,0,0,0,15
3:59:25-3:59:29,0,0,0,0,0,15
3:59:30-3:59:34,0,0,0,0,14,15
3:59:35-3:59:39,0,0,0,0,0,15
3:59:40-3:59:44,0,0,0,0,18,15
3:59:45-3:59:49,0,0,0,0,0,15
3:59:50-3:59:54,0,0,0,0,0,15
3:59:55-3:59:59,0,0,0,0,0,15
3:55:00-3:55:04,0,0,1,0,32,21
3:55:05-3:55:09,0,0,3,0,58,21
3:55:10-3:55:14,0,0,2,0,35,21
3:55:15-3:55:19,0,0,3,0,85,21
3:55:20-3:55:24,0,0,1,0,85,21
3:55:25-3:55:29,0,0,7,0,115,21
3:55:30-3:55:34,0,0,3,0,55,21
3:55:35-3:55:39,0,0,5,0,163,21
3:55:40-3:55:44,0,0,1,0,219,21
3:55:45-3:55:49,0,0,10,0,66,21
3:55:50-3:55:54,0,0,5,0,43,21
3:55:55-3:55:59,0,0,7,0,51,21
3:56:00-3:56:04,0,0,4,0,34,21
3:56:05-3:56:09,0,0,8,0,78,21
3:56:10-3:56:14,0,0,3,0,44,21
3:56:15-3:56:19,0,0,12,0,70,21
3:56:20-3:56:24,0,0,7,0,53,21
3:56:25-3:56:29,0,0,6,0,78,21
3:56:30-3:56:34,0,0,3,0,68,21
3:56:35-3:56:39,0,0,5,0,107,21
3:56:40-3:56:44,0,0,2,0,29,21
3:56:45-3:56:49,0,0,11,0,154,21
3:56:50-3:56:54,0,0,2,0,30,21
3:56:55-3:56:59,0,0,4,0,49,21
3:57:00-3:57:04,0,0,4,0,53,21
3:57:05-3:57:09,0,0,4,0,74,21
3:57:10-3:57:14,0,0,7,0,46,21
3:57:15-3:57:19,0,0,11,0,48,21
3:57:20-3:57:24,0,0,3,0,138,21
3:57:25-3:57:29,0,0,4,0,39,21
3:57:30-3:57:34,0,0,6,0,59,21
3:57:35-3:57:39,0,0,7,0,38,21
3:57:40-3:57:44,0,0,10,0,148,21
3:57:45-3:57:49,0,0,7,0,116,21
3:57:50-3:57:54,0,0,7,0,360,21
3:57:55-3:57:59,0,0,9,0,95,21
3:58:00-3:58:04,0,0,4,0,40,21
3:58:05-3:58:09,0,0,3,0,36,21
3:58:10-3:58:14,0,0,4,0,53,21
3:58:15-3:58:19,0,0,2,0,46,21
3:58:20-3:58:24,0,0,3,0,53,21
3:58:25-3:58:29,0,0,0,0,69,21
3:58:30-3:58:34,0,0,2,0,102,21
3:58:35-3:58:39,0,0,0,0,108,21
3:58:40-3:58:44,0,0,2,0,40,21
3:58:45-3:58:49,0,0,5,0,51,21
3:58:50-3:58:54,0,0,4,0,77,21
3:58:55-3:58:59,0,0,2,0,44,21
