13:55:00,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:01,1,0,0,10,10,10,3,0,0,0.0,0,0,0,0,0
13:55:02,1,0,0,10,10,10,3,0,0,0.0,0,0,0,0,0
13:55:03,1,0,0,6,6,6,0,0,0,0.0,0,0,0,0,0
13:55:04,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:05,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:06,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:07,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:08,2,0,1,5,5,5,0,0,0,0.0,0,0,0,0,0
13:55:09,2,0,1,5,5,5,0,0,0,0.0,0,0,0,0,0
13:55:10,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:11,2,0,1,7,7,7,0,0,0,0.0,0,0,0,0,0
13:55:12,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:13,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:14,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:15,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:16,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:17,2,0,1,7,7,7,0,0,0,0.0,0,0,0,0,0
13:55:18,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:19,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:20,1,0,0,6,6,6,0,0,0,0.0,0,0,0,0,0
13:55:21,1,0,0,13,13,13,6,0,0,0.0,0,0,0,0,0
13:55:22,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:23,18,0,7,12,5,6,32,0,0,0.0,0,0,0,0,0
13:55:24,2,0,1,7,7,7,0,0,0,0.0,0,0,0,0,0
13:55:25,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:26,2,0,1,7,7,7,0,0,0,0.0,0,0,0,0,0
13:55:27,8,0,2,17,6,9,26,1,0,0.666666666667,2,1,0,0,0
13:55:28,9,0,1,15,6,8,18,0,2,4.66666666667,11,2,0,0,0
13:55:29,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:30,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:31,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
