event_num,timestamp
1,00:00:02
1,00:00:51
2,02:00:03
2,02:00:05
2,02:00:06
2,02:00:49
2,02:00:49
2,02:00:51
2,02:00:51
2,02:00:51
2,02:00:52
2,02:00:52
2,02:01:17
2,02:01:17
2,02:01:18
2,02:01:18
3,04:00:02
3,04:00:53
4,06:00:05
4,06:00:06
4,06:00:07
4,06:00:29
4,06:00:30
4,06:00:30
4,06:00:31
4,06:00:32
4,06:00:52
4,06:00:53
4,06:00:53
4,06:00:57
4,06:00:57
4,06:00:57
4,06:00:57
4,06:00:57
4,06:00:58
4,06:00:58
4,06:00:59
4,06:01:00
4,06:01:00
4,06:01:01
4,06:01:13
4,06:01:14
4,06:01:16
4,06:01:17
4,06:01:27
4,06:01:28
4,06:01:28
4,06:01:28
4,06:01:29
4,06:01:29
5,08:00:02
5,08:00:51
6,10:00:03
6,10:00:03
6,10:00:04
6,10:00:05
6,10:00:26
6,10:00:26
6,10:00:52
6,10:00:52
6,10:00:52
6,10:00:52
6,10:00:52
6,10:00:53
6,10:00:53
6,10:00:54
6,10:01:01
6,10:01:02
6,10:01:07
6,10:01:07
6,10:01:37
6,10:01:38
7,12:00:02
7,12:00:51
8,14:00:03
8,14:00:05
8,14:00:07
8,14:00:43
8,14:00:43
8,14:00:51
8,14:00:51
8,14:00:51
8,14:00:52
8,14:00:52
8,14:00:54
8,14:00:54
9,16:00:02
9,16:00:02
9,16:00:52
9,16:00:52
10,18:00:15
10,18:00:40
10,18:00:40
10,18:00:41
10,18:00:51
10,18:00:52
10,18:00:52
10,18:00:52
10,18:00:52
10,18:00:52
10,18:00:54
10,18:00:54
10,18:00:55
10,18:00:55
10,18:00:59
10,18:00:59
10,18:01:00
10,18:01:00
10,18:01:04
10,18:01:05
10,18:01:34
10,18:01:35
11,20:00:02
11,20:00:02
11,20:00:51
11,20:00:51
12,22:00:03
12,22:00:03
12,22:00:04
12,22:00:04
12,22:00:05
12,22:00:05
12,22:00:44
12,22:00:44
12,22:00:45
12,22:00:45
12,22:00:45
12,22:00:45
12,22:00:45
12,22:00:45
12,22:00:47
12,22:00:47
12,22:00:47
12,22:00:47
12,22:01:07
12,22:01:07
12,22:01:07
12,22:01:07
12,22:01:08
12,22:01:08
12,22:01:08
12,22:01:08
