event_num,timestamp
1,00:00:27
1,00:00:57
2,02:00:16
2,02:01:16
2,02:01:16
2,02:01:29
2,02:01:33
2,02:01:37
2,02:02:03
2,02:02:07
3,04:00:07
3,04:00:37
4,06:00:28
4,06:01:27
4,06:04:22
4,06:04:33
5,08:00:18
5,08:00:47
6,10:00:08
6,10:00:39
6,10:00:39
6,10:00:55
6,10:01:24
6,10:01:33
6,10:01:34
6,10:01:36
6,10:01:38
6,10:01:39
6,10:01:39
6,10:02:00
7,12:00:29
7,12:01:00
8,14:00:19
8,14:00:49
8,14:00:50
8,14:01:20
8,14:01:20
8,14:01:20
8,14:01:26
8,14:01:32
8,14:01:33
8,14:01:39
8,14:01:39
8,14:02:00
9,16:00:08
9,16:00:38
10,18:00:28
10,18:00:58
10,18:00:58
10,18:01:19
10,18:01:19
10,18:01:19
10,18:01:26
10,18:01:34
10,18:01:38
10,18:01:38
10,18:01:40
10,18:01:40
10,18:02:07
11,20:00:17
11,20:00:47
12,22:00:06
12,22:00:06
12,22:01:06
12,22:01:06
12,22:01:06
12,22:01:06
12,22:01:27
12,22:01:27
12,22:01:27
12,22:01:27
12,22:02:08
12,22:02:08
12,22:14:37
12,22:14:37
