edit_distance, repeated_paths, tshort, tlong, active_sessions, withdrawals, announcements, proportion, conv_time
9,6,1,0,16,1,24,4,728
180,17,4,29,19,28,90,31,159
50,4,11,1,12,0,19,0,86
294,26,12,35,20,25,106,23,160
72,4,8,1,16,1,18,5,48
277,58,26,28,20,34,147,23,215
64,5,10,2,16,1,26,3,54
224,25,13,35,20,22,98,22,162
46,4,9,0,14,1,17,5,67
375,36,14,49,20,27,131,20,987
80,4,12,0,14,1,19,5,47
242,19,14,31,19,22,85,25,201
