event_num,timestamp
1,00:00:02
1,00:00:02
2,02:00:02
2,02:00:16
2,02:00:47
2,02:00:52
2,02:01:13
2,02:01:19
2,02:01:22
2,02:01:25
2,02:01:48
2,02:02:15
3,04:00:02
3,04:00:02
3,04:00:02
4,06:00:02
4,06:00:26
4,06:00:41
4,06:00:51
4,06:00:56
4,06:01:03
4,06:01:30
4,06:01:59
4,06:02:16
5,08:00:02
6,10:00:02
6,10:00:05
6,10:01:02
6,10:01:10
6,10:01:57
6,10:01:59
6,10:02:16
6,10:02:24
6,10:02:59
7,12:00:02
8,14:00:02
8,14:00:13
8,14:01:08
8,14:01:15
8,14:01:19
8,14:01:36
8,14:01:40
8,14:02:07
8,14:02:08
8,14:02:39
9,16:00:02
10,18:00:02
10,18:00:24
10,18:01:18
10,18:01:26
10,18:01:27
10,18:01:42
10,18:01:44
10,18:01:45
10,18:02:01
10,18:02:09
10,18:03:16
10,18:03:42
11,20:00:02
12,22:00:02
12,22:00:02
12,22:00:03
12,22:00:03
12,22:00:30
12,22:00:30
12,22:00:38
12,22:00:38
12,22:00:42
12,22:00:42
12,22:00:57
12,22:00:57
12,22:01:10
12,22:01:10
12,22:03:21
12,22:03:21
