event_num,timestamp
1,00:00:02
2,02:00:02
2,02:00:11
2,02:00:41
2,02:01:02
2,02:01:18
2,02:01:20
2,02:01:48
2,02:01:50
3,04:00:02
4,06:00:02
4,06:00:23
4,06:01:23
4,06:01:53
5,08:00:02
6,10:00:02
6,10:00:33
6,10:01:03
6,10:05:28
6,10:05:35
6,10:05:58
6,10:17:58
6,10:18:08
6,10:18:08
6,10:18:14
6,10:18:19
6,10:18:25
6,10:18:26
6,10:18:27
6,10:18:27
6,10:18:33
7,12:00:02
8,14:00:02
8,14:00:42
8,14:00:42
8,14:01:14
8,14:06:01
9,16:00:03
10,18:00:02
10,18:00:22
10,18:01:22
10,18:10:04
11,20:00:02
12,22:00:02
12,22:00:02
12,22:01:03
12,22:01:03
12,22:11:37
12,22:11:37
12,22:11:38
12,22:11:38
