edit_distance, repeated_paths, tshort, tlong, active_sessions, withdrawals, announcements, proportion, conv_time
22,2,2,3,16,1,24,4,53
363,54,29,46,20,35,172,20,459
80,4,12,3,16,1,28,3,63
283,37,16,33,20,25,114,21,925
66,3,10,2,14,0,20,0,49
301,36,12,43,20,31,124,25,205
80,3,13,2,14,0,22,0,48
303,25,16,36,19,28,103,27,170
98,3,14,3,14,0,23,0,49
359,42,12,54,19,31,142,21,204
72,2,12,0,12,0,16,0,48
339,29,15,39,19,24,114,21,214
