event_num,timestamp
1,00:00:05
1,00:00:27
2,02:00:16
2,02:00:38
2,02:00:47
2,02:01:17
2,02:02:10
2,02:05:42
2,02:05:47
2,02:06:10
2,02:06:14
3,04:00:05
3,04:00:34
4,06:00:25
4,06:00:32
4,06:00:55
4,06:01:26
5,08:00:05
5,08:00:15
6,10:00:34
6,10:00:38
6,10:01:03
6,10:01:38
7,12:00:04
7,12:00:24
8,14:00:13
8,14:00:39
8,14:00:56
8,14:01:05
8,14:01:26
8,14:01:35
9,16:00:05
9,16:00:33
10,18:00:21
10,18:00:28
10,18:00:33
10,18:00:52
10,18:00:58
10,18:01:03
10,18:01:59
10,18:02:04
11,20:00:05
11,20:00:12
12,22:00:31
12,22:00:31
12,22:00:54
12,22:00:54
12,22:01:02
12,22:01:02
12,22:01:32
12,22:01:32
12,22:01:40
12,22:01:40
