event_num,timestamp
1,00:00:02
1,00:00:32
1,00:00:46
1,00:00:47
2,02:01:04
2,02:01:05
2,02:01:34
2,02:01:35
2,02:02:04
2,02:02:05
2,02:02:34
2,02:02:35
2,02:06:04
2,02:06:05
2,02:06:34
2,02:06:35
3,04:00:06
3,04:00:36
3,04:00:47
3,04:00:47
4,06:01:06
4,06:01:07
4,06:01:36
4,06:01:37
4,06:02:06
4,06:02:07
5,08:00:10
5,08:00:40
5,08:00:49
5,08:00:49
6,10:00:51
6,10:00:52
6,10:01:21
6,10:01:22
6,10:01:51
6,10:01:52
7,12:00:03
7,12:00:33
7,12:00:48
7,12:00:48
8,14:00:40
8,14:00:48
8,14:01:09
8,14:01:10
8,14:01:39
8,14:01:40
9,16:00:11
9,16:00:41
9,16:00:49
9,16:00:49
10,18:00:41
10,18:00:48
10,18:01:40
10,18:01:41
10,18:02:10
10,18:02:11
11,20:00:15
11,20:00:48
12,22:00:46
12,22:00:46
12,22:01:15
12,22:01:15
12,22:01:45
12,22:01:45
12,22:02:15
12,22:02:15
