event_num,timestamp
1,00:00:05
2,02:00:05
2,02:00:36
2,02:00:51
2,02:01:06
2,02:01:25
2,02:01:31
2,02:01:37
3,04:00:05
4,06:00:04
4,06:00:16
4,06:00:34
4,06:00:57
4,06:01:07
4,06:01:18
5,08:00:05
6,10:00:05
6,10:00:31
6,10:00:46
6,10:01:08
6,10:01:15
7,12:00:04
8,14:00:05
8,14:00:18
8,14:00:28
8,14:00:39
8,14:00:43
8,14:01:17
9,16:00:04
10,18:00:05
10,18:00:22
10,18:00:49
10,18:00:53
10,18:01:19
10,18:01:24
11,20:00:04
12,22:00:05
12,22:00:05
12,22:00:32
12,22:00:32
12,22:00:35
12,22:00:35
12,22:00:51
12,22:00:51
12,22:01:39
12,22:01:39
