event_num,timestamp
1,00:00:18
1,00:00:48
2,02:00:07
2,02:01:07
2,02:01:15
2,02:01:16
2,02:01:16
2,02:01:40
2,02:01:42
3,04:00:29
3,04:00:59
4,06:00:25
4,06:00:55
4,06:00:55
4,06:01:40
5,08:00:13
5,08:00:43
6,10:00:33
6,10:01:33
6,10:01:33
6,10:01:33
6,10:01:54
7,12:00:22
7,12:00:52
8,14:00:15
8,14:01:15
8,14:01:30
8,14:01:30
8,14:01:30
8,14:01:47
8,14:01:51
9,16:00:05
9,16:00:35
10,18:00:55
10,18:01:25
10,18:02:07
10,18:02:11
11,20:00:14
11,20:00:45
12,22:00:36
12,22:00:36
12,22:01:06
12,22:01:06
12,22:05:11
12,22:05:11
