event_num,timestamp
1,00:00:02
1,00:00:02
2,02:00:02
2,02:00:11
2,02:00:30
2,02:03:48
2,02:03:59
2,02:04:48
2,02:05:20
3,04:00:02
3,04:00:02
4,06:00:02
4,06:00:22
4,06:00:30
4,06:04:59
4,06:06:14
5,08:00:02
5,08:00:02
6,10:00:02
6,10:00:31
6,10:01:10
6,10:02:18
6,10:02:18
6,10:02:25
6,10:03:37
6,10:04:10
7,12:00:02
7,12:00:02
7,12:00:02
7,12:00:02
8,14:00:02
8,14:00:11
8,14:00:20
8,14:00:26
8,14:00:27
8,14:00:45
8,14:04:27
8,14:04:41
8,14:04:42
8,14:05:43
9,16:00:02
10,18:00:02
10,18:00:19
10,18:00:39
10,18:10:24
10,18:10:30
10,18:10:37
10,18:11:56
10,18:12:23
11,20:00:02
11,20:00:02
12,22:00:02
12,22:00:02
12,22:00:59
12,22:00:59
12,22:07:38
12,22:07:38
12,22:07:38
12,22:07:38
12,22:07:39
12,22:07:39
12,22:08:38
12,22:08:38
12,22:08:59
12,22:08:59
