event_num,timestamp
1,00:00:02
2,02:00:02
2,02:00:02
2,02:00:29
2,02:00:59
2,02:01:04
2,02:01:13
2,02:01:13
3,04:00:01
4,06:00:02
4,06:00:02
4,06:00:38
4,06:00:39
4,06:01:03
4,06:01:07
5,08:00:02
6,10:00:02
6,10:00:02
6,10:00:18
6,10:01:18
6,10:01:20
6,10:01:43
7,12:00:01
8,14:00:02
8,14:00:02
8,14:00:31
8,14:01:31
8,14:01:33
8,14:01:33
9,16:00:02
10,18:00:02
10,18:00:02
10,18:00:12
10,18:01:11
10,18:01:14
10,18:01:18
10,18:01:57
10,18:02:16
11,20:00:02
12,22:00:02
12,22:00:02
12,22:00:02
12,22:00:02
12,22:00:22
12,22:00:22
12,22:01:23
12,22:01:23
12,22:01:24
12,22:01:24
12,22:01:37
12,22:01:37
