event_num,timestamp
1,00:00:23
1,00:00:50
2,02:00:25
2,02:00:50
2,02:00:54
2,02:00:55
2,02:01:24
2,02:01:25
3,04:00:26
3,04:00:51
4,06:00:27
4,06:00:51
4,06:00:56
4,06:00:57
4,06:01:26
4,06:01:27
5,08:00:29
5,08:00:50
6,10:00:03
6,10:00:33
6,10:00:50
6,10:00:51
6,10:01:02
6,10:01:03
6,10:01:32
6,10:01:33
7,12:00:04
7,12:00:51
8,14:00:04
8,14:00:34
8,14:00:51
8,14:00:51
8,14:01:34
8,14:01:34
9,16:00:13
9,16:00:51
10,18:00:12
10,18:00:42
10,18:00:50
10,18:00:51
10,18:01:11
10,18:01:12
11,20:00:13
11,20:00:51
12,22:00:21
12,22:00:21
12,22:00:51
12,22:00:51
12,22:01:21
12,22:01:21
12,22:01:51
12,22:01:51
