event_num,timestamp
1,00:00:02
1,00:00:50
2,02:00:04
2,02:00:04
2,02:00:06
2,02:00:16
2,02:00:16
2,02:00:25
2,02:00:25
2,02:00:39
2,02:00:41
2,02:00:43
2,02:00:50
2,02:00:50
2,02:00:50
2,02:00:50
2,02:00:50
2,02:00:50
2,02:00:50
2,02:00:50
2,02:00:50
2,02:00:50
2,02:00:54
2,02:00:55
2,02:01:05
2,02:01:06
3,04:00:02
3,04:00:49
4,06:00:07
4,06:00:09
4,06:00:10
4,06:00:17
4,06:00:18
4,06:00:28
4,06:00:33
4,06:00:37
4,06:00:37
4,06:00:38
4,06:00:50
4,06:00:50
4,06:00:50
4,06:00:50
4,06:00:50
4,06:00:50
4,06:00:50
4,06:00:50
4,06:00:50
4,06:00:50
4,06:00:57
4,06:00:58
4,06:00:58
4,06:00:58
4,06:01:17
4,06:01:18
5,08:00:02
5,08:00:50
6,10:00:03
6,10:00:04
6,10:00:06
6,10:00:24
6,10:00:24
6,10:00:51
6,10:00:51
6,10:00:51
6,10:00:51
6,10:00:51
6,10:01:01
6,10:01:02
7,12:00:02
7,12:00:50
8,14:00:03
8,14:00:03
8,14:00:05
8,14:00:06
8,14:00:29
8,14:00:29
8,14:00:43
8,14:00:43
8,14:00:50
8,14:00:50
8,14:00:50
8,14:00:50
8,14:00:50
8,14:00:50
8,14:00:50
8,14:00:50
8,14:01:08
8,14:01:08
8,14:01:08
8,14:01:09
9,16:00:02
9,16:00:49
10,18:00:03
10,18:00:03
10,18:00:05
10,18:00:06
10,18:00:23
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:51
10,18:00:52
10,18:00:53
10,18:00:53
10,18:00:53
10,18:00:53
10,18:00:53
10,18:01:20
10,18:01:21
11,20:00:02
11,20:00:49
12,22:00:06
12,22:00:06
12,22:00:08
12,22:00:08
12,22:00:09
12,22:00:09
12,22:00:13
12,22:00:13
12,22:00:13
12,22:00:13
12,22:00:42
12,22:00:42
12,22:00:43
12,22:00:43
12,22:00:43
12,22:00:43
12,22:00:43
12,22:00:43
12,22:00:43
12,22:00:43
12,22:00:46
12,22:00:46
12,22:00:57
12,22:00:57
12,22:00:57
12,22:00:57
12,22:01:02
12,22:01:02
12,22:01:18
12,22:01:18
12,22:01:19
12,22:01:19
12,22:01:50
12,22:01:50
