event_num,timestamp
1,00:00:09
1,00:00:40
2,02:00:29
2,02:01:30
2,02:03:09
3,04:00:18
3,04:00:48
4,06:00:07
4,06:00:37
4,06:00:37
4,06:00:55
4,06:01:13
4,06:01:14
4,06:01:15
5,08:00:28
5,08:00:58
6,10:00:18
6,10:00:48
6,10:00:48
6,10:01:12
6,10:01:18
6,10:01:27
6,10:01:30
6,10:01:32
7,12:00:08
7,12:00:38
8,14:00:29
8,14:01:29
8,14:01:56
9,16:00:19
9,16:00:49
10,18:00:39
10,18:01:09
10,18:01:09
10,18:01:34
10,18:01:35
10,18:01:36
10,18:01:37
10,18:01:37
10,18:01:37
11,20:00:30
11,20:01:00
12,22:00:20
12,22:00:20
12,22:01:20
12,22:01:20
12,22:01:21
12,22:01:21
12,22:01:31
12,22:01:31
12,22:01:35
12,22:01:35
12,22:01:59
12,22:01:59
12,22:01:59
12,22:01:59
12,22:03:45
12,22:03:45
