event_num,timestamp
2,02:00:02
2,02:00:12
2,02:00:13
2,02:00:13
2,02:00:14
2,02:00:14
2,02:00:14
2,02:00:14
2,02:00:15
2,02:00:23
2,02:00:33
2,02:00:34
2,02:01:12
2,02:01:14
2,02:01:15
2,02:01:16
2,02:01:32
2,02:01:35
2,02:01:36
2,02:01:44
2,02:01:44
2,02:02:14
4,06:00:02
4,06:00:23
4,06:00:24
4,06:00:24
4,06:00:26
4,06:00:27
4,06:00:27
4,06:00:52
4,06:00:52
4,06:00:52
4,06:00:53
4,06:00:54
4,06:00:56
4,06:00:56
4,06:01:19
4,06:01:22
4,06:01:22
4,06:01:23
4,06:01:23
4,06:01:23
4,06:01:23
4,06:01:30
4,06:01:31
4,06:01:31
4,06:01:38
6,10:00:02
6,10:00:32
6,10:00:32
6,10:00:33
6,10:00:35
6,10:00:36
6,10:00:36
6,10:00:36
6,10:00:37
6,10:00:52
6,10:01:01
6,10:01:03
6,10:01:04
6,10:01:04
6,10:01:13
6,10:01:13
6,10:01:44
6,10:02:14
8,14:00:02
8,14:00:29
8,14:00:30
8,14:00:30
8,14:00:32
8,14:00:32
8,14:00:54
8,14:00:56
8,14:01:15
8,14:01:16
8,14:01:16
8,14:01:18
8,14:01:19
8,14:01:19
8,14:01:19
8,14:01:19
8,14:01:21
8,14:01:21
8,14:01:26
8,14:01:32
8,14:02:02
10,18:00:02
10,18:00:04
10,18:02:02
12,22:00:02
12,22:00:02
12,22:00:10
12,22:00:10
12,22:00:10
12,22:00:10
12,22:00:10
12,22:00:10
12,22:00:12
12,22:00:12
12,22:00:13
12,22:00:13
12,22:00:14
12,22:00:14
12,22:00:35
12,22:00:35
12,22:00:36
12,22:00:36
12,22:00:37
12,22:00:37
12,22:00:38
12,22:00:38
12,22:00:38
12,22:00:38
12,22:00:39
12,22:00:39
12,22:00:41
12,22:00:41
12,22:00:42
12,22:00:42
12,22:00:43
12,22:00:43
12,22:01:00
12,22:01:00
12,22:01:03
12,22:01:03
12,22:01:06
12,22:01:06
12,22:01:06
12,22:01:06
12,22:01:06
12,22:01:06
12,22:01:07
12,22:01:07
12,22:01:10
12,22:01:10
12,22:01:10
12,22:01:10
12,22:01:11
12,22:01:11
12,22:01:11
12,22:01:11
12,22:01:12
12,22:01:12
12,22:01:44
12,22:01:44
12,22:02:14
12,22:02:14
