edit_distance, repeated_paths, tshort, tlong, active_sessions, withdrawals, announcements, proportion, conv_time
9,7,3,0,16,0,27,0,187
224,28,5,36,20,31,107,28,675
101,4,18,3,16,0,30,0,172
238,36,13,36,20,30,122,24,687
64,7,14,1,16,0,26,0,153
148,33,7,24,20,27,86,31,674
69,4,14,2,17,1,27,3,6410
211,40,10,37,20,31,107,28,676
76,5,18,0,16,1,24,4,127
192,31,5,38,20,29,99,29,686
79,6,16,0,17,1,26,3,437
216,18,11,32,20,28,99,28,666
