event_num,timestamp
2,02:00:02
2,02:00:14
2,02:00:19
2,02:00:44
2,02:00:44
2,02:00:44
2,02:00:44
2,02:00:47
2,02:01:50
2,02:01:50
2,02:01:52
2,02:01:52
2,02:02:06
2,02:02:06
2,02:02:19
4,06:00:02
4,06:00:24
4,06:00:34
4,06:00:54
4,06:00:54
4,06:00:54
4,06:01:46
4,06:01:47
4,06:01:49
4,06:02:05
6,10:00:02
6,10:00:03
6,10:00:14
6,10:00:33
6,10:00:33
6,10:00:33
6,10:00:33
6,10:00:33
6,10:00:59
6,10:01:30
6,10:01:30
6,10:01:52
8,14:00:02
8,14:00:13
8,14:00:29
8,14:00:42
8,14:00:42
8,14:00:42
8,14:01:34
8,14:01:48
8,14:01:48
10,18:00:02
10,18:00:21
10,18:00:44
10,18:00:51
10,18:00:51
10,18:00:51
10,18:00:56
10,18:01:27
10,18:01:27
10,18:01:58
10,18:01:58
10,18:01:58
10,18:02:26
12,22:00:02
12,22:00:02
12,22:00:29
12,22:00:29
12,22:00:58
12,22:00:58
12,22:00:59
12,22:00:59
12,22:00:59
12,22:00:59
12,22:00:59
12,22:00:59
12,22:00:59
12,22:00:59
12,22:00:59
12,22:00:59
12,22:01:16
12,22:01:16
12,22:01:16
12,22:01:16
12,22:01:48
12,22:01:48
12,22:01:48
12,22:01:48
12,22:01:57
12,22:01:57
12,22:01:57
12,22:01:57
12,22:02:11
12,22:02:11
