edit_distance, repeated_paths, tshort, tlong, active_sessions, withdrawals, announcements, proportion, conv_time
0,0,0,0,2,0,2,0,50
7,5,0,2,3,4,7,57,331
7,0,2,0,2,0,2,0,50
18,2,0,2,3,4,10,40,684
7,0,2,0,2,0,2,0,50
105,28,3,17,18,22,86,25,268
3,1,1,0,2,0,2,0,51
0,0,0,0,0,0,0,0,0
0,3,0,0,2,0,3,0,49
21,4,0,4,2,4,13,30,136
8,0,2,0,2,0,2,0,49
11,1,0,1,2,2,6,33,84
