edit_distance, repeated_paths, tshort, tlong, active_sessions, withdrawals, announcements, proportion, conv_time
14,4,2,1,16,0,25,0,210
248,28,3,46,21,26,116,22,690
78,5,16,0,16,0,23,0,77
182,30,11,27,21,30,91,32,659
61,5,13,0,16,0,24,0,96
209,26,10,34,21,31,106,29,675
66,3,16,1,16,0,22,0,98
266,29,11,42,21,29,112,25,688
78,7,15,1,16,0,24,0,222
204,28,9,31,21,31,99,31,669
56,5,13,0,16,0,23,0,106
239,28,9,36,21,26,113,23,697
