event_num,timestamp
1,00:00:05
2,02:00:05
2,02:00:12
2,02:00:35
2,02:00:42
2,02:01:13
3,04:00:05
4,06:00:05
4,06:00:21
4,06:00:36
4,06:00:40
4,06:00:49
4,06:01:22
5,08:00:05
6,10:00:05
6,10:00:33
6,10:01:15
6,10:01:34
7,12:00:05
8,14:00:05
8,14:00:16
8,14:00:28
8,14:00:44
8,14:00:54
8,14:00:59
8,14:01:10
8,14:01:15
9,16:00:05
10,18:00:04
10,18:00:26
10,18:00:31
10,18:00:53
10,18:01:26
11,20:00:04
12,22:00:05
12,22:00:05
12,22:00:35
12,22:00:35
12,22:01:07
12,22:01:07
12,22:01:30
12,22:01:30
12,22:01:38
12,22:01:38
