edit_distance, repeated_paths, tshort, tlong, active_sessions, withdrawals, announcements, proportion, conv_time
15,5,2,0,15,0,25,0,122
141,36,6,24,18,21,95,22,685
34,6,7,0,12,0,17,0,102
157,34,13,21,18,23,89,25,580
37,5,8,1,15,0,17,0,79
142,28,9,19,18,23,77,29,747
55,5,11,0,15,0,21,0,88
281,31,12,43,18,30,124,24,436
50,4,10,0,12,0,18,0,65
261,49,18,32,18,32,139,23,621
68,4,11,0,15,0,25,0,268
198,24,9,33,18,23,91,25,372
