event_num,timestamp
1,00:00:05
1,00:00:28
2,02:00:24
2,02:00:33
2,02:00:43
2,02:00:49
2,02:01:21
3,04:00:08
4,06:00:30
4,06:00:45
4,06:01:01
5,08:00:05
5,08:00:18
6,10:00:07
6,10:00:36
6,10:00:55
6,10:01:06
7,12:00:04
7,12:00:30
8,14:00:23
8,14:00:40
8,14:00:50
8,14:01:10
8,14:01:16
9,16:00:07
10,18:00:26
10,18:00:31
10,18:00:39
10,18:00:58
10,18:01:27
11,20:00:05
11,20:00:17
12,22:00:07
12,22:00:07
12,22:00:34
12,22:00:34
12,22:00:50
12,22:00:50
12,22:01:04
12,22:01:04
12,22:01:17
12,22:01:17
12,22:01:21
12,22:01:21
