edit_distance, repeated_paths, tshort, tlong, active_sessions, withdrawals, announcements, proportion, conv_time
4,4,0,0,159,0,19,0,54
129,26,8,23,171,25,81,30,359
8,3,1,0,158,0,21,0,62
99,29,5,16,171,25,84,29,759
12,2,1,1,158,0,21,0,103
85,23,3,13,163,24,75,32,505
4,3,0,0,126,0,16,0,49
90,37,4,13,163,26,89,29,728
9,5,0,0,158,0,23,0,110
95,24,3,16,162,23,79,29,585
8,3,1,1,128,0,17,0,212
103,29,6,17,103,22,86,25,453
