event_num,timestamp
2,02:00:02
2,02:00:08
2,02:01:45
2,02:02:14
4,06:00:02
4,06:00:16
4,06:00:17
4,06:00:20
4,06:00:21
4,06:00:21
4,06:00:56
4,06:00:57
4,06:01:02
4,06:01:03
4,06:01:04
4,06:01:12
4,06:01:26
4,06:01:28
4,06:01:31
4,06:01:31
4,06:01:31
4,06:01:32
4,06:01:33
4,06:01:33
4,06:01:34
4,06:01:34
4,06:01:44
4,06:02:14
6,10:00:02
6,10:00:12
6,10:00:15
6,10:00:16
6,10:00:25
6,10:00:33
6,10:00:35
6,10:00:40
6,10:00:41
6,10:00:43
6,10:00:51
6,10:01:33
6,10:02:03
8,14:00:02
8,14:00:05
8,14:02:02
10,18:00:02
10,18:00:17
10,18:00:17
10,18:00:19
10,18:00:20
10,18:00:21
10,18:00:56
10,18:00:56
10,18:00:56
10,18:00:59
10,18:01:09
10,18:01:09
10,18:01:26
10,18:01:26
10,18:01:27
10,18:01:32
10,18:01:32
10,18:01:33
10,18:01:34
10,18:01:44
10,18:02:14
12,22:00:02
12,22:00:02
12,22:00:07
12,22:00:07
12,22:00:08
12,22:00:08
12,22:00:09
12,22:00:09
12,22:00:09
12,22:00:09
12,22:00:30
12,22:00:30
12,22:00:33
12,22:00:33
12,22:01:07
12,22:01:07
12,22:01:08
12,22:01:08
12,22:01:08
12,22:01:08
12,22:01:08
12,22:01:08
12,22:01:08
12,22:01:08
12,22:01:09
12,22:01:09
12,22:01:09
12,22:01:09
12,22:01:21
12,22:01:21
12,22:01:32
12,22:01:32
12,22:02:02
12,22:02:02
