event_num,timestamp
1,00:00:02
2,02:00:02
2,02:00:14
2,02:00:29
2,02:11:15
3,04:00:02
3,04:00:02
4,06:00:02
4,06:00:24
4,06:00:36
4,06:10:57
4,06:18:58
4,06:19:18
4,06:19:49
5,08:00:02
6,10:00:02
6,10:00:02
6,10:00:15
6,10:00:15
6,10:11:15
6,10:11:34
6,10:12:08
6,10:12:13
6,10:12:46
7,12:00:02
7,12:00:02
8,14:00:02
8,14:00:11
8,14:00:47
8,14:11:12
8,14:11:17
8,14:14:18
9,16:00:02
9,16:00:02
10,18:00:02
10,18:00:19
10,18:00:20
10,18:00:45
10,18:01:19
10,18:11:20
10,18:23:59
11,20:00:02
12,22:00:02
12,22:00:02
12,22:00:57
12,22:00:57
12,22:00:57
12,22:00:57
12,22:11:18
12,22:11:18
12,22:19:14
12,22:19:14
