event_num,timestamp
1,00:00:26
1,00:00:48
2,02:00:27
2,02:00:48
2,02:00:56
2,02:00:57
2,02:01:26
2,02:01:27
3,04:00:28
3,04:00:48
4,06:00:36
4,06:00:51
4,06:01:05
4,06:01:06
4,06:01:35
4,06:01:36
4,06:02:05
4,06:02:06
5,08:00:15
5,08:00:48
6,10:00:16
6,10:00:46
6,10:00:48
6,10:00:48
6,10:01:15
6,10:01:16
7,12:00:17
7,12:00:51
8,14:00:22
8,14:00:50
8,14:00:51
8,14:00:52
8,14:01:21
8,14:01:22
9,16:00:33
9,16:00:50
10,18:00:15
10,18:00:45
10,18:00:48
10,18:00:48
10,18:01:14
10,18:01:15
10,18:01:44
10,18:01:45
10,18:02:14
10,18:02:15
11,20:00:26
11,20:00:50
12,22:00:38
12,22:00:38
12,22:01:08
12,22:01:08
12,22:01:38
12,22:01:38
