edit_distance, repeated_paths, tshort, tlong, active_sessions, withdrawals, announcements, proportion, conv_time
11,5,1,0,15,0,24,0,71
214,36,7,37,19,27,115,23,161
56,3,13,0,15,0,18,0,50
278,22,11,38,19,27,99,27,201
54,3,10,0,12,1,17,5,923
210,25,14,20,19,22,95,23,170
34,3,6,0,12,0,16,0,66
178,34,8,26,19,30,101,29,170
74,6,16,1,15,0,27,0,74
202,30,4,33,19,29,108,26,502
66,5,14,0,15,0,24,0,82
177,25,7,30,19,24,86,27,188
