event_num,timestamp
1,00:00:02
1,00:00:02
2,02:00:02
2,02:00:24
2,02:01:11
2,02:01:39
2,02:01:41
2,02:01:43
2,02:02:35
2,02:03:08
3,04:00:02
3,04:00:02
4,06:00:02
4,06:00:25
4,06:00:51
4,06:01:03
4,06:01:51
4,06:01:58
4,06:02:45
4,06:03:17
5,08:00:02
5,08:00:02
6,10:00:02
6,10:00:03
6,10:00:53
6,10:01:13
6,10:01:41
6,10:02:18
6,10:02:41
6,10:03:11
7,12:00:02
8,14:00:02
8,14:00:11
8,14:00:15
8,14:00:15
8,14:00:59
8,14:01:14
8,14:01:22
8,14:01:42
8,14:02:08
8,14:02:40
9,16:00:02
10,18:00:02
10,18:00:21
10,18:01:16
10,18:01:25
10,18:02:17
10,18:02:48
11,20:00:02
12,22:00:02
12,22:00:02
12,22:00:31
12,22:00:31
12,22:00:58
12,22:00:58
12,22:01:03
12,22:01:03
12,22:01:08
12,22:01:08
12,22:01:58
12,22:01:58
12,22:02:26
12,22:02:26
