edit_distance, repeated_paths, tshort, tlong, active_sessions, withdrawals, announcements, proportion, conv_time
16,5,2,0,165,0,24,0,78
247,22,10,36,164,28,106,26,210
7,2,1,0,126,0,14,0,86
192,16,4,32,163,25,89,28,197
13,2,0,0,133,0,18,0,94
112,25,3,20,167,25,83,30,191
7,2,0,1,126,0,15,0,103
147,41,3,29,167,25,108,23,161
8,4,0,1,129,0,17,0,80
91,37,2,17,162,24,87,27,175
5,4,0,1,123,0,16,0,56
163,32,6,25,107,23,93,24,1099
