1,2
1,49
2,11
2,12
2,14
2,35
2,35
2,50
2,50
2,50
2,51
2,51
2,72
2,73
3,49
4,33
4,34
4,36
4,46
4,50
4,50
4,50
4,50
4,50
4,50
4,51
4,52
4,57
4,57
4,58
4,58
4,82
4,82
4,83
4,83
5,3
5,49
5,49
6,21
6,23
6,24
6,26
6,26
6,49
6,49
6,49
6,49
6,49
6,49
6,50
6,50
6,50
6,51
6,51
6,51
6,51
6,56
6,56
6,57
6,57
6,61
6,61
6,62
6,62
7,49
7,49
7,49
8,16
8,17
8,19
8,32
8,50
8,50
8,50
8,50
8,69
8,69
9,49
10,14
10,16
10,16
10,32
10,33
10,47
10,48
10,49
10,49
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,51
10,51
10,52
10,62
10,63
10,76
10,77
10,77
10,78
10,78
10,79
10,79
10,80
11,2
11,49
12,31
12,33
12,35
12,36
12,49
12,50
12,50
12,50
12,50
12,50
12,74
12,75
12,75
12,76
12,105
12,106
12,111
12,112
1,2
1,49
2,11
2,12
2,14
2,35
2,35
2,50
2,50
2,50
2,51
2,51
2,72
2,73
3,49
4,33
4,34
4,36
4,46
4,50
4,50
4,50
4,50
4,50
4,50
4,51
4,52
4,57
4,57
4,58
4,58
4,82
4,82
4,83
4,83
5,3
5,49
5,49
6,21
6,23
6,24
6,26
6,26
6,49
6,49
6,49
6,49
6,49
6,49
6,50
6,50
6,50
6,51
6,51
6,51
6,51
6,56
6,56
6,57
6,57
6,61
6,61
6,62
6,62
7,49
7,49
7,49
8,16
8,17
8,19
8,32
8,50
8,50
8,50
8,50
8,69
8,69
9,49
10,14
10,16
10,16
10,32
10,33
10,47
10,48
10,49
10,49
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,51
10,51
10,52
10,62
10,63
10,76
10,77
10,77
10,78
10,78
10,79
10,79
10,80
11,2
11,49
12,31
12,33
12,35
12,36
12,49
12,50
12,50
12,50
12,50
12,50
12,74
12,75
12,75
12,76
12,105
12,106
12,111
12,112
1,2
1,49
2,11
2,12
2,14
2,35
2,35
2,50
2,50
2,50
2,51
2,51
2,72
2,73
3,49
4,33
4,34
4,36
4,46
4,50
4,50
4,50
4,50
4,50
4,50
4,51
4,52
4,57
4,57
4,58
4,58
4,82
4,82
4,83
4,83
5,3
5,49
5,49
6,21
6,23
6,24
6,26
6,26
6,49
6,49
6,49
6,49
6,49
6,49
6,50
6,50
6,50
6,51
6,51
6,51
6,51
6,56
6,56
6,57
6,57
6,61
6,61
6,62
6,62
7,49
7,49
7,49
8,16
8,17
8,19
8,32
8,50
8,50
8,50
8,50
8,69
8,69
9,49
10,14
10,16
10,16
10,32
10,33
10,47
10,48
10,49
10,49
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,51
10,51
10,52
10,62
10,63
10,76
10,77
10,77
10,78
10,78
10,79
10,79
10,80
11,2
11,49
12,31
12,33
12,35
12,36
12,49
12,50
12,50
12,50
12,50
12,50
12,74
12,75
12,75
12,76
12,105
12,106
12,111
12,112
1,00:00:02
1,00:00:49
2,02:00:11
2,02:00:12
2,02:00:14
2,02:00:35
2,02:00:35
2,02:00:50
2,02:00:50
2,02:00:50
2,02:00:51
2,02:00:51
2,02:01:12
2,02:01:13
3,04:00:49
4,06:00:33
4,06:00:34
4,06:00:36
4,06:00:46
4,06:00:50
4,06:00:50
4,06:00:50
4,06:00:50
4,06:00:50
4,06:00:50
4,06:00:51
4,06:00:52
4,06:00:57
4,06:00:57
4,06:00:58
4,06:00:58
4,06:01:22
4,06:01:22
4,06:01:23
4,06:01:23
5,08:00:03
5,08:00:49
5,08:00:49
6,10:00:21
6,10:00:23
6,10:00:24
6,10:00:26
6,10:00:26
6,10:00:49
6,10:00:49
6,10:00:49
6,10:00:49
6,10:00:49
6,10:00:49
6,10:00:50
6,10:00:50
6,10:00:50
6,10:00:51
6,10:00:51
6,10:00:51
6,10:00:51
6,10:00:56
6,10:00:56
6,10:00:57
6,10:00:57
6,10:01:01
6,10:01:01
6,10:01:02
6,10:01:02
7,12:00:49
7,12:00:49
7,12:00:49
8,14:00:16
8,14:00:17
8,14:00:19
8,14:00:32
8,14:00:50
8,14:00:50
8,14:00:50
8,14:00:50
8,14:01:09
8,14:01:09
9,16:00:49
10,18:00:14
10,18:00:16
10,18:00:16
10,18:00:32
10,18:00:33
10,18:00:47
10,18:00:48
10,18:00:49
10,18:00:49
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:51
10,18:00:51
10,18:00:52
10,18:01:02
10,18:01:03
10,18:01:16
10,18:01:17
10,18:01:17
10,18:01:18
10,18:01:18
10,18:01:19
10,18:01:19
10,18:01:20
11,20:00:02
11,20:00:49
12,22:00:31
12,22:00:33
12,22:00:35
12,22:00:36
12,22:00:49
12,22:00:50
12,22:00:50
12,22:00:50
12,22:00:50
12,22:00:50
12,22:01:14
12,22:01:15
12,22:01:15
12,22:01:16
12,22:01:45
12,22:01:46
12,22:01:51
12,22:01:52
1,00:00:02
1,00:00:49
2,02:00:11
2,02:00:12
2,02:00:14
2,02:00:35
2,02:00:35
2,02:00:50
2,02:00:50
2,02:00:50
2,02:00:51
2,02:00:51
2,02:01:12
2,02:01:13
3,04:00:49
4,06:00:33
4,06:00:34
4,06:00:36
4,06:00:46
4,06:00:50
4,06:00:50
4,06:00:50
4,06:00:50
4,06:00:50
4,06:00:50
4,06:00:51
4,06:00:52
4,06:00:57
4,06:00:57
4,06:00:58
4,06:00:58
4,06:01:22
4,06:01:22
4,06:01:23
4,06:01:23
5,08:00:03
5,08:00:49
5,08:00:49
6,10:00:21
6,10:00:23
6,10:00:24
6,10:00:26
6,10:00:26
6,10:00:49
6,10:00:49
6,10:00:49
6,10:00:49
6,10:00:49
6,10:00:49
6,10:00:50
6,10:00:50
6,10:00:50
6,10:00:51
6,10:00:51
6,10:00:51
6,10:00:51
6,10:00:56
6,10:00:56
6,10:00:57
6,10:00:57
6,10:01:01
6,10:01:01
6,10:01:02
6,10:01:02
7,12:00:49
7,12:00:49
7,12:00:49
8,14:00:16
8,14:00:17
8,14:00:19
8,14:00:32
8,14:00:50
8,14:00:50
8,14:00:50
8,14:00:50
8,14:01:09
8,14:01:09
9,16:00:49
10,18:00:14
10,18:00:16
10,18:00:16
10,18:00:32
10,18:00:33
10,18:00:47
10,18:00:48
10,18:00:49
10,18:00:49
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:51
10,18:00:51
10,18:00:52
10,18:01:02
10,18:01:03
10,18:01:16
10,18:01:17
10,18:01:17
10,18:01:18
10,18:01:18
10,18:01:19
10,18:01:19
10,18:01:20
11,20:00:02
11,20:00:49
12,22:00:31
12,22:00:33
12,22:00:35
12,22:00:36
12,22:00:49
12,22:00:50
12,22:00:50
12,22:00:50
12,22:00:50
12,22:00:50
12,22:01:14
12,22:01:15
12,22:01:15
12,22:01:16
12,22:01:45
12,22:01:46
12,22:01:51
12,22:01:52
1,00:00:02
1,00:00:49
2,02:00:11
2,02:00:12
2,02:00:14
2,02:00:35
2,02:00:35
2,02:00:50
2,02:00:50
2,02:00:50
2,02:00:51
2,02:00:51
2,02:01:12
2,02:01:13
3,04:00:49
4,06:00:33
4,06:00:34
4,06:00:36
4,06:00:46
4,06:00:50
4,06:00:50
4,06:00:50
4,06:00:50
4,06:00:50
4,06:00:50
4,06:00:51
4,06:00:52
4,06:00:57
4,06:00:57
4,06:00:58
4,06:00:58
4,06:01:22
4,06:01:22
4,06:01:23
4,06:01:23
5,08:00:03
5,08:00:49
5,08:00:49
6,10:00:21
6,10:00:23
6,10:00:24
6,10:00:26
6,10:00:26
6,10:00:49
6,10:00:49
6,10:00:49
6,10:00:49
6,10:00:49
6,10:00:49
6,10:00:50
6,10:00:50
6,10:00:50
6,10:00:51
6,10:00:51
6,10:00:51
6,10:00:51
6,10:00:56
6,10:00:56
6,10:00:57
6,10:00:57
6,10:01:01
6,10:01:01
6,10:01:02
6,10:01:02
7,12:00:49
7,12:00:49
7,12:00:49
8,14:00:16
8,14:00:17
8,14:00:19
8,14:00:32
8,14:00:50
8,14:00:50
8,14:00:50
8,14:00:50
8,14:01:09
8,14:01:09
9,16:00:49
10,18:00:14
10,18:00:16
10,18:00:16
10,18:00:32
10,18:00:33
10,18:00:47
10,18:00:48
10,18:00:49
10,18:00:49
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:51
10,18:00:51
10,18:00:52
10,18:01:02
10,18:01:03
10,18:01:16
10,18:01:17
10,18:01:17
10,18:01:18
10,18:01:18
10,18:01:19
10,18:01:19
10,18:01:20
11,20:00:02
11,20:00:49
12,22:00:31
12,22:00:33
12,22:00:35
12,22:00:36
12,22:00:49
12,22:00:50
12,22:00:50
12,22:00:50
12,22:00:50
12,22:00:50
12,22:01:14
12,22:01:15
12,22:01:15
12,22:01:16
12,22:01:45
12,22:01:46
12,22:01:51
12,22:01:52
1,00:00:02
1,00:00:49
2,02:00:11
2,02:00:12
2,02:00:14
2,02:00:35
2,02:00:35
2,02:00:50
2,02:00:50
2,02:00:50
2,02:00:51
2,02:00:51
2,02:01:12
2,02:01:13
3,04:00:49
4,06:00:33
4,06:00:34
4,06:00:36
4,06:00:46
4,06:00:50
4,06:00:50
4,06:00:50
4,06:00:50
4,06:00:50
4,06:00:50
4,06:00:51
4,06:00:52
4,06:00:57
4,06:00:57
4,06:00:58
4,06:00:58
4,06:01:22
4,06:01:22
4,06:01:23
4,06:01:23
5,08:00:03
5,08:00:49
5,08:00:49
6,10:00:21
6,10:00:23
6,10:00:24
6,10:00:26
6,10:00:26
6,10:00:49
6,10:00:49
6,10:00:49
6,10:00:49
6,10:00:49
6,10:00:49
6,10:00:50
6,10:00:50
6,10:00:50
6,10:00:51
6,10:00:51
6,10:00:51
6,10:00:51
6,10:00:56
6,10:00:56
6,10:00:57
6,10:00:57
6,10:01:01
6,10:01:01
6,10:01:02
6,10:01:02
7,12:00:49
7,12:00:49
7,12:00:49
8,14:00:16
8,14:00:17
8,14:00:19
8,14:00:32
8,14:00:50
8,14:00:50
8,14:00:50
8,14:00:50
8,14:01:09
8,14:01:09
9,16:00:49
10,18:00:14
10,18:00:16
10,18:00:16
10,18:00:32
10,18:00:33
10,18:00:47
10,18:00:48
10,18:00:49
10,18:00:49
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:51
10,18:00:51
10,18:00:52
10,18:01:02
10,18:01:03
10,18:01:16
10,18:01:17
10,18:01:17
10,18:01:18
10,18:01:18
10,18:01:19
10,18:01:19
10,18:01:20
11,20:00:02
11,20:00:49
12,22:00:31
12,22:00:33
12,22:00:35
12,22:00:36
12,22:00:49
12,22:00:50
12,22:00:50
12,22:00:50
12,22:00:50
12,22:00:50
12,22:01:14
12,22:01:15
12,22:01:15
12,22:01:16
12,22:01:45
12,22:01:46
12,22:01:51
12,22:01:52
1,00:00:02
1,00:00:49
2,02:00:11
2,02:00:12
2,02:00:14
2,02:00:35
2,02:00:35
2,02:00:50
2,02:00:50
2,02:00:50
2,02:00:51
2,02:00:51
2,02:01:12
2,02:01:13
3,04:00:49
4,06:00:33
4,06:00:34
4,06:00:36
4,06:00:46
4,06:00:50
4,06:00:50
4,06:00:50
4,06:00:50
4,06:00:50
4,06:00:50
4,06:00:51
4,06:00:52
4,06:00:57
4,06:00:57
4,06:00:58
4,06:00:58
4,06:01:22
4,06:01:22
4,06:01:23
4,06:01:23
5,08:00:03
5,08:00:49
5,08:00:49
6,10:00:21
6,10:00:23
6,10:00:24
6,10:00:26
6,10:00:26
6,10:00:49
6,10:00:49
6,10:00:49
6,10:00:49
6,10:00:49
6,10:00:49
6,10:00:50
6,10:00:50
6,10:00:50
6,10:00:51
6,10:00:51
6,10:00:51
6,10:00:51
6,10:00:56
6,10:00:56
6,10:00:57
6,10:00:57
6,10:01:01
6,10:01:01
6,10:01:02
6,10:01:02
7,12:00:49
7,12:00:49
7,12:00:49
8,14:00:16
8,14:00:17
8,14:00:19
8,14:00:32
8,14:00:50
8,14:00:50
8,14:00:50
8,14:00:50
8,14:01:09
8,14:01:09
9,16:00:49
10,18:00:14
10,18:00:16
10,18:00:16
10,18:00:32
10,18:00:33
10,18:00:47
10,18:00:48
10,18:00:49
10,18:00:49
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:51
10,18:00:51
10,18:00:52
10,18:01:02
10,18:01:03
10,18:01:16
10,18:01:17
10,18:01:17
10,18:01:18
10,18:01:18
10,18:01:19
10,18:01:19
10,18:01:20
11,20:00:02
11,20:00:49
12,22:00:31
12,22:00:33
12,22:00:35
12,22:00:36
12,22:00:49
12,22:00:50
12,22:00:50
12,22:00:50
12,22:00:50
12,22:00:50
12,22:01:14
12,22:01:15
12,22:01:15
12,22:01:16
12,22:01:45
12,22:01:46
12,22:01:51
12,22:01:52
1,00:00:02
1,00:00:49
2,02:00:11
2,02:00:12
2,02:00:14
2,02:00:35
2,02:00:35
2,02:00:50
2,02:00:50
2,02:00:50
2,02:00:51
2,02:00:51
2,02:01:12
2,02:01:13
3,04:00:49
4,06:00:33
4,06:00:34
4,06:00:36
4,06:00:46
4,06:00:50
4,06:00:50
4,06:00:50
4,06:00:50
4,06:00:50
4,06:00:50
4,06:00:51
4,06:00:52
4,06:00:57
4,06:00:57
4,06:00:58
4,06:00:58
4,06:01:22
4,06:01:22
4,06:01:23
4,06:01:23
5,08:00:03
5,08:00:49
5,08:00:49
6,10:00:21
6,10:00:23
6,10:00:24
6,10:00:26
6,10:00:26
6,10:00:49
6,10:00:49
6,10:00:49
6,10:00:49
6,10:00:49
6,10:00:49
6,10:00:50
6,10:00:50
6,10:00:50
6,10:00:51
6,10:00:51
6,10:00:51
6,10:00:51
6,10:00:56
6,10:00:56
6,10:00:57
6,10:00:57
6,10:01:01
6,10:01:01
6,10:01:02
6,10:01:02
7,12:00:49
7,12:00:49
7,12:00:49
8,14:00:16
8,14:00:17
8,14:00:19
8,14:00:32
8,14:00:50
8,14:00:50
8,14:00:50
8,14:00:50
8,14:01:09
8,14:01:09
9,16:00:49
10,18:00:14
10,18:00:16
10,18:00:16
10,18:00:32
10,18:00:33
10,18:00:47
10,18:00:48
10,18:00:49
10,18:00:49
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:51
10,18:00:51
10,18:00:52
10,18:01:02
10,18:01:03
10,18:01:16
10,18:01:17
10,18:01:17
10,18:01:18
10,18:01:18
10,18:01:19
10,18:01:19
10,18:01:20
11,20:00:02
11,20:00:49
12,22:00:31
12,22:00:33
12,22:00:35
12,22:00:36
12,22:00:49
12,22:00:50
12,22:00:50
12,22:00:50
12,22:00:50
12,22:00:50
12,22:01:14
12,22:01:15
12,22:01:15
12,22:01:16
12,22:01:45
12,22:01:46
12,22:01:51
12,22:01:52
1,00:00:02
1,00:00:49
2,02:00:11
2,02:00:12
2,02:00:14
2,02:00:35
2,02:00:35
2,02:00:50
2,02:00:50
2,02:00:50
2,02:00:51
2,02:00:51
2,02:01:12
2,02:01:13
3,04:00:49
4,06:00:33
4,06:00:34
4,06:00:36
4,06:00:46
4,06:00:50
4,06:00:50
4,06:00:50
4,06:00:50
4,06:00:50
4,06:00:50
4,06:00:51
4,06:00:52
4,06:00:57
4,06:00:57
4,06:00:58
4,06:00:58
4,06:01:22
4,06:01:22
4,06:01:23
4,06:01:23
5,08:00:03
5,08:00:49
5,08:00:49
6,10:00:21
6,10:00:23
6,10:00:24
6,10:00:26
6,10:00:26
6,10:00:49
6,10:00:49
6,10:00:49
6,10:00:49
6,10:00:49
6,10:00:49
6,10:00:50
6,10:00:50
6,10:00:50
6,10:00:51
6,10:00:51
6,10:00:51
6,10:00:51
6,10:00:56
6,10:00:56
6,10:00:57
6,10:00:57
6,10:01:01
6,10:01:01
6,10:01:02
6,10:01:02
7,12:00:49
7,12:00:49
7,12:00:49
8,14:00:16
8,14:00:17
8,14:00:19
8,14:00:32
8,14:00:50
8,14:00:50
8,14:00:50
8,14:00:50
8,14:01:09
8,14:01:09
9,16:00:49
10,18:00:14
10,18:00:16
10,18:00:16
10,18:00:32
10,18:00:33
10,18:00:47
10,18:00:48
10,18:00:49
10,18:00:49
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:51
10,18:00:51
10,18:00:52
10,18:01:02
10,18:01:03
10,18:01:16
10,18:01:17
10,18:01:17
10,18:01:18
10,18:01:18
10,18:01:19
10,18:01:19
10,18:01:20
11,20:00:02
11,20:00:49
12,22:00:31
12,22:00:33
12,22:00:35
12,22:00:36
12,22:00:49
12,22:00:50
12,22:00:50
12,22:00:50
12,22:00:50
12,22:00:50
12,22:01:14
12,22:01:15
12,22:01:15
12,22:01:16
12,22:01:45
12,22:01:46
12,22:01:51
12,22:01:52
1,00:00:02
1,00:00:49
2,02:00:11
2,02:00:12
2,02:00:14
2,02:00:35
2,02:00:35
2,02:00:50
2,02:00:50
2,02:00:50
2,02:00:51
2,02:00:51
2,02:01:12
2,02:01:13
3,04:00:49
4,06:00:33
4,06:00:34
4,06:00:36
4,06:00:46
4,06:00:50
4,06:00:50
4,06:00:50
4,06:00:50
4,06:00:50
4,06:00:50
4,06:00:51
4,06:00:52
4,06:00:57
4,06:00:57
4,06:00:58
4,06:00:58
4,06:01:22
4,06:01:22
4,06:01:23
4,06:01:23
5,08:00:03
5,08:00:49
5,08:00:49
6,10:00:21
6,10:00:23
6,10:00:24
6,10:00:26
6,10:00:26
6,10:00:49
6,10:00:49
6,10:00:49
6,10:00:49
6,10:00:49
6,10:00:49
6,10:00:50
6,10:00:50
6,10:00:50
6,10:00:51
6,10:00:51
6,10:00:51
6,10:00:51
6,10:00:56
6,10:00:56
6,10:00:57
6,10:00:57
6,10:01:01
6,10:01:01
6,10:01:02
6,10:01:02
7,12:00:49
7,12:00:49
7,12:00:49
8,14:00:16
8,14:00:17
8,14:00:19
8,14:00:32
8,14:00:50
8,14:00:50
8,14:00:50
8,14:00:50
8,14:01:09
8,14:01:09
9,16:00:49
10,18:00:14
10,18:00:16
10,18:00:16
10,18:00:32
10,18:00:33
10,18:00:47
10,18:00:48
10,18:00:49
10,18:00:49
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:51
10,18:00:51
10,18:00:52
10,18:01:02
10,18:01:03
10,18:01:16
10,18:01:17
10,18:01:17
10,18:01:18
10,18:01:18
10,18:01:19
10,18:01:19
10,18:01:20
11,20:00:02
11,20:00:49
12,22:00:31
12,22:00:33
12,22:00:35
12,22:00:36
12,22:00:49
12,22:00:50
12,22:00:50
12,22:00:50
12,22:00:50
12,22:00:50
12,22:01:14
12,22:01:15
12,22:01:15
12,22:01:16
12,22:01:45
12,22:01:46
12,22:01:51
12,22:01:52
1,00:00:02
1,00:00:49
2,02:00:11
2,02:00:12
2,02:00:14
2,02:00:35
2,02:00:35
2,02:00:50
2,02:00:50
2,02:00:50
2,02:00:51
2,02:00:51
2,02:01:12
2,02:01:13
3,04:00:49
4,06:00:33
4,06:00:34
4,06:00:36
4,06:00:46
4,06:00:50
4,06:00:50
4,06:00:50
4,06:00:50
4,06:00:50
4,06:00:50
4,06:00:51
4,06:00:52
4,06:00:57
4,06:00:57
4,06:00:58
4,06:00:58
4,06:01:22
4,06:01:22
4,06:01:23
4,06:01:23
5,08:00:03
5,08:00:49
5,08:00:49
6,10:00:21
6,10:00:23
6,10:00:24
6,10:00:26
6,10:00:26
6,10:00:49
6,10:00:49
6,10:00:49
6,10:00:49
6,10:00:49
6,10:00:49
6,10:00:50
6,10:00:50
6,10:00:50
6,10:00:51
6,10:00:51
6,10:00:51
6,10:00:51
6,10:00:56
6,10:00:56
6,10:00:57
6,10:00:57
6,10:01:01
6,10:01:01
6,10:01:02
6,10:01:02
7,12:00:49
7,12:00:49
7,12:00:49
8,14:00:16
8,14:00:17
8,14:00:19
8,14:00:32
8,14:00:50
8,14:00:50
8,14:00:50
8,14:00:50
8,14:01:09
8,14:01:09
9,16:00:49
10,18:00:14
10,18:00:16
10,18:00:16
10,18:00:32
10,18:00:33
10,18:00:47
10,18:00:48
10,18:00:49
10,18:00:49
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:50
10,18:00:51
10,18:00:51
10,18:00:52
10,18:01:02
10,18:01:03
10,18:01:16
10,18:01:17
10,18:01:17
10,18:01:18
