time_range, announc_as_counter, announc_as_counter_ip, num_path_dict_before, num_as_pairs, source_as_counter, prev_peer_as, prev_announc_as, path_presence
23:57:05-23:57:09,0,0,39,0,39,7575,15562,0
23:57:10-23:57:14,0,0,16,0,16,7575,15562,0
23:57:15-23:57:19,0,0,22,0,22,7575,15562,0
23:57:20-23:57:24,0,0,35,0,35,7575,15562,0
23:57:25-23:57:29,0,0,31,0,31,7575,15562,0
23:57:30-23:57:34,0,0,45,0,45,7575,15562,0
23:57:35-23:57:39,0,0,20,0,20,7575,15562,0
23:57:40-23:57:44,0,0,62,0,62,7575,15562,0
23:57:45-23:57:49,0,0,65,0,65,7575,15562,0
23:57:50-23:57:54,0,0,51,0,51,7575,15562,0
23:57:55-23:57:59,0,0,44,0,44,7575,15562,0
23:58:00-23:58:04,0,0,45,0,45,7575,15562,0
23:58:05-23:58:09,0,0,48,0,48,7575,15562,0
23:58:10-23:58:14,0,0,12,0,12,7575,15562,0
23:58:15-23:58:19,0,0,58,0,58,7575,15562,0
23:58:20-23:58:24,0,0,13,0,13,7575,15562,0
23:58:25-23:58:29,0,0,21,0,21,7575,15562,0
23:58:30-23:58:34,0,0,29,0,29,7575,15562,0
23:58:35-23:58:39,0,0,74,0,74,7575,15562,0
23:58:40-23:58:44,0,0,24,0,24,7575,15562,0
23:58:45-23:58:49,0,0,28,0,28,7575,15562,0
23:58:50-23:58:54,0,0,15,0,15,7575,15562,0
23:58:55-23:58:59,0,0,18,0,18,7575,15562,0
23:59:00-23:59:04,0,0,24,0,24,7575,15562,0
23:59:05-23:59:09,0,0,25,0,25,7575,15562,0
23:59:10-23:59:14,0,0,14,0,14,7575,15562,0
23:59:15-23:59:19,0,0,32,0,32,7575,15562,0
23:59:20-23:59:24,0,0,34,0,34,7575,15562,0
23:59:25-23:59:29,0,0,11,0,11,7575,15562,0
23:59:30-23:59:34,0,0,34,0,34,7575,15562,0
23:59:35-23:59:39,0,0,44,0,44,7575,15562,0
23:59:40-23:59:44,0,0,28,0,28,7575,15562,0
23:59:45-23:59:49,0,0,38,0,38,7575,15562,0
23:59:50-23:59:54,0,0,17,0,17,7575,15562,0
23:59:55-23:59:59,0,0,20,0,20,7575,15562,0
23:57:00-23:57:04,0,0,0,0,33,7575,15562,0
23:57:05-23:57:09,0,0,0,0,15,7575,15562,0
23:57:10-23:57:14,0,0,0,0,12,7575,15562,0
23:57:15-23:57:19,0,0,0,0,16,7575,15562,0
23:57:20-23:57:24,0,0,0,0,6,7575,15562,0
23:57:25-23:57:29,0,0,0,0,24,7575,15562,0
23:57:30-23:57:34,0,0,0,0,32,7575,15562,0
23:57:35-23:57:39,0,0,0,0,25,7575,15562,0
23:57:40-23:57:44,0,0,0,0,30,7575,15562,0
23:57:45-23:57:49,0,0,0,0,28,7575,15562,0
23:57:50-23:57:54,0,0,0,0,75,7575,15562,0
23:57:55-23:57:59,0,0,0,0,86,7575,15562,0
23:58:00-23:58:04,0,0,0,0,14,7575,15562,0
23:58:05-23:58:09,0,0,0,0,39,7575,15562,0
23:58:10-23:58:14,0,0,0,0,19,7575,15562,0
23:58:15-23:58:19,0,0,0,0,70,7575,15562,0
23:58:20-23:58:24,0,0,0,0,6,7575,15562,0
23:58:25-23:58:29,0,0,0,0,29,7575,15562,0
23:58:30-23:58:34,0,0,0,0,16,7575,15562,0
23:58:35-23:58:39,0,0,0,0,21,7575,15562,0
23:58:40-23:58:44,0,0,0,0,11,7575,15562,0
23:58:45-23:58:49,0,0,0,0,32,7575,15562,0
23:58:50-23:58:54,0,0,0,0,17,7575,15562,0
23:58:55-23:58:59,0,0,0,0,18,7575,15562,0
23:59:00-23:59:04,0,0,0,0,33,7575,15562,0
23:59:05-23:59:09,0,0,0,0,38,7575,15562,0
23:59:10-23:59:14,0,0,0,0,9,7575,15562,0
23:59:15-23:59:19,0,0,0,0,27,7575,15562,0
23:59:20-23:59:24,0,0,0,0,15,7575,15562,0
23:59:25-23:59:29,0,0,0,0,34,7575,15562,0
23:59:30-23:59:34,0,0,0,0,16,7575,15562,0
23:59:35-23:59:39,0,0,0,0,65,7575,15562,0
23:59:40-23:59:44,0,0,0,0,41,7575,15562,0
23:59:45-23:59:49,0,0,0,0,38,7575,15562,0
23:59:50-23:59:54,0,0,0,0,13,7575,15562,0
23:59:55-23:59:59,0,0,0,0,21,7575,15562,0
23:57:00-23:57:04,0,0,4,0,8,20080,34549,0
23:57:05-23:57:09,0,0,0,0,0,20080,34549,0
23:57:10-23:57:14,0,0,0,0,0,20080,34549,0
23:57:15-23:57:19,0,0,18,0,26,20080,34549,0
23:57:20-23:57:24,0,0,0,0,0,20080,34549,0
23:57:25-23:57:29,0,0,13,0,0,20080,34549,0
23:57:30-23:57:34,0,0,3,0,6,20080,34549,0
23:57:35-23:57:39,0,0,0,0,0,20080,34549,0
23:57:40-23:57:44,0,0,0,0,0,20080,34549,0
23:57:45-23:57:49,0,0,32,0,46,20080,34549,0
23:57:50-23:57:54,0,0,0,0,0,20080,34549,0
23:57:55-23:57:59,0,0,19,0,0,20080,34549,0
23:58:00-23:58:04,0,0,9,0,13,20080,34549,0
23:58:05-23:58:09,0,0,0,0,0,20080,34549,0
23:58:10-23:58:14,0,0,0,0,0,20080,34549,0
23:58:15-23:58:19,0,0,34,0,37,20080,34549,0
23:58:20-23:58:24,0,0,0,0,0,20080,34549,0
23:58:25-23:58:29,0,0,18,0,0,20080,34549,0
23:58:30-23:58:34,0,0,0,0,0,20080,34549,0
23:58:35-23:58:39,0,0,1,0,5,20080,34549,0
23:58:40-23:58:44,0,0,0,0,0,20080,34549,0
23:58:45-23:58:49,0,0,0,0,0,20080,34549,0
23:58:50-23:58:54,0,0,34,0,48,20080,34549,0
23:58:55-23:58:59,0,0,25,0,0,20080,34549,0
23:59:00-23:59:04,0,0,0,0,0,20080,34549,0
23:59:05-23:59:09,0,0,2,0,10,20080,34549,0
23:59:10-23:59:14,0,0,0,0,0,20080,34549,0
23:59:15-23:59:19,0,0,0,0,0,20080,34549,0
23:59:20-23:59:24,0,0,15,0,29,20080,34549,0
23:59:25-23:59:29,0,0,0,0,0,20080,34549,0
23:59:30-23:59:34,0,0,11,0,0,20080,34549,0
23:59:35-23:59:39,0,0,3,0,6,20080,34549,0
23:59:40-23:59:44,0,0,0,0,0,20080,34549,0
23:59:45-23:59:49,0,0,0,0,0,20080,34549,0
23:59:50-23:59:54,0,0,22,0,26,20080,34549,0
23:59:55-23:59:59,0,0,0,0,0,20080,34549,0
23:57:00-23:57:04,0,0,0,0,33,20080,50304,0
23:57:05-23:57:09,0,0,0,0,15,20080,50304,0
23:57:10-23:57:14,0,0,0,0,12,20080,50304,0
23:57:15-23:57:19,0,0,0,0,16,20080,50304,0
23:57:20-23:57:24,0,0,0,0,6,20080,50304,0
23:57:25-23:57:29,0,0,0,0,24,20080,50304,0
23:57:30-23:57:34,0,0,0,0,32,20080,50304,0
23:57:35-23:57:39,0,0,0,0,25,20080,50304,0
23:57:40-23:57:44,0,0,0,0,30,20080,50304,0
23:57:45-23:57:49,0,0,0,0,28,20080,50304,0
23:57:50-23:57:54,0,0,0,0,75,20080,50304,0
23:57:55-23:57:59,0,0,0,0,86,20080,50304,0
23:58:00-23:58:04,0,0,0,0,14,20080,50304,0
23:58:05-23:58:09,0,0,0,0,39,20080,50304,0
23:58:10-23:58:14,0,0,0,0,19,20080,50304,0
23:58:15-23:58:19,0,0,0,0,70,20080,50304,0
23:58:20-23:58:24,0,0,0,0,6,20080,50304,0
23:58:25-23:58:29,0,0,0,0,29,20080,50304,0
23:58:30-23:58:34,0,0,0,0,16,20080,50304,0
23:58:35-23:58:39,0,0,0,0,21,20080,50304,0
23:58:40-23:58:44,0,0,0,0,11,20080,50304,0
23:58:45-23:58:49,0,0,0,0,32,20080,50304,0
23:58:50-23:58:54,0,0,0,0,17,20080,50304,0
23:58:55-23:58:59,0,0,0,0,18,20080,50304,0
23:59:00-23:59:04,0,0,0,0,33,20080,50304,0
23:59:05-23:59:09,0,0,0,0,38,20080,50304,0
23:59:10-23:59:14,0,0,0,0,9,20080,50304,0
23:59:15-23:59:19,0,0,0,0,27,20080,50304,0
23:59:20-23:59:24,0,0,0,0,15,20080,50304,0
23:59:25-23:59:29,0,0,0,0,34,20080,50304,0
23:59:30-23:59:34,0,0,0,0,16,20080,50304,0
23:59:35-23:59:39,0,0,0,0,65,20080,50304,0
23:59:40-23:59:44,0,0,0,0,41,20080,50304,0
23:59:45-23:59:49,0,0,0,0,38,20080,50304,0
23:59:50-23:59:54,0,0,0,0,13,20080,50304,0
23:59:55-23:59:59,0,0,0,0,21,20080,50304,0
23:57:00-23:57:04,1,2,0,0,33,25152,34549,1
23:57:05-23:57:09,1,4,0,0,15,25152,34549,1
23:57:10-23:57:14,1,1,0,0,12,25152,34549,1
23:57:15-23:57:19,1,1,0,0,16,25152,34549,1
23:57:20-23:57:24,1,13,0,0,6,25152,34549,1
23:57:25-23:57:29,1,4,0,0,24,25152,34549,1
23:57:30-23:57:34,1,5,0,0,32,25152,34549,1
23:57:35-23:57:39,1,40,0,0,25,25152,34549,1
23:57:40-23:57:44,1,11,0,0,30,25152,34549,1
23:57:45-23:57:49,1,15,0,0,28,25152,34549,1
23:57:50-23:57:54,1,17,0,0,75,25152,34549,1
23:57:55-23:57:59,1,21,0,0,86,25152,34549,1
23:58:00-23:58:04,1,24,0,0,14,25152,34549,1
23:58:05-23:58:09,1,12,0,0,39,25152,34549,1
23:58:10-23:58:14,1,9,0,0,19,25152,34549,1
23:58:15-23:58:19,1,1,0,0,70,25152,34549,1
23:58:20-23:58:24,1,1,0,0,6,25152,34549,1
23:58:25-23:58:29,1,7,0,0,29,25152,34549,1
23:58:30-23:58:34,1,11,0,0,16,25152,34549,1
23:58:35-23:58:39,1,57,0,0,21,25152,34549,1
23:58:40-23:58:44,1,4,0,0,11,25152,34549,1
23:58:45-23:58:49,1,3,0,0,32,25152,34549,1
23:58:50-23:58:54,1,8,0,0,17,25152,34549,1
23:58:55-23:58:59,1,5,0,0,18,25152,34549,1
23:59:00-23:59:04,1,44,0,0,33,25152,34549,1
23:59:05-23:59:09,1,15,0,0,38,25152,34549,1
23:59:10-23:59:14,1,9,0,0,9,25152,34549,1
23:59:15-23:59:19,1,7,0,0,27,25152,34549,1
23:59:20-23:59:24,1,6,0,0,15,25152,34549,1
23:59:25-23:59:29,1,10,0,0,34,25152,34549,1
23:59:30-23:59:34,1,11,0,0,16,25152,34549,1
23:59:35-23:59:39,1,11,0,0,65,25152,34549,1
23:59:40-23:59:44,1,5,0,0,41,25152,34549,1
23:59:45-23:59:49,1,1,0,0,38,25152,34549,1
23:59:50-23:59:54,1,3,0,0,13,25152,34549,1
23:59:55-23:59:59,1,4,0,0,21,25152,34549,1
23:57:00-23:57:04,0,0,0,0,8,3257,34549,1
23:57:05-23:57:09,0,0,0,0,0,3257,34549,1
23:57:10-23:57:14,0,0,0,0,0,3257,34549,1
23:57:15-23:57:19,0,0,0,0,26,3257,34549,1
23:57:20-23:57:24,0,0,0,0,0,3257,34549,1
23:57:25-23:57:29,0,0,0,0,0,3257,34549,1
23:57:30-23:57:34,0,0,0,0,6,3257,34549,1
23:57:35-23:57:39,0,0,0,0,0,3257,34549,1
23:57:40-23:57:44,0,0,0,0,0,3257,34549,1
23:57:45-23:57:49,0,0,0,0,46,3257,34549,1
23:57:50-23:57:54,0,0,0,0,0,3257,34549,1
23:57:55-23:57:59,0,0,0,0,0,3257,34549,1
23:58:00-23:58:04,0,0,0,0,13,3257,34549,1
23:58:05-23:58:09,0,0,0,0,0,3257,34549,1
23:58:10-23:58:14,0,0,0,0,0,3257,34549,1
23:58:15-23:58:19,0,0,0,0,37,3257,34549,1
23:58:20-23:58:24,0,0,0,0,0,3257,34549,1
23:58:25-23:58:29,0,0,0,0,0,3257,34549,1
23:58:30-23:58:34,0,0,0,0,0,3257,34549,1
23:58:35-23:58:39,0,0,0,0,5,3257,34549,1
23:58:40-23:58:44,0,0,0,0,0,3257,34549,1
23:58:45-23:58:49,0,0,0,0,0,3257,34549,1
23:58:50-23:58:54,0,0,0,0,48,3257,34549,1
23:58:55-23:58:59,0,0,0,0,0,3257,34549,1
23:59:00-23:59:04,0,0,0,0,0,3257,34549,1
23:59:05-23:59:09,0,0,0,0,10,3257,34549,1
23:59:10-23:59:14,0,0,0,0,0,3257,34549,1
23:59:15-23:59:19,0,0,0,0,0,3257,34549,1
23:59:20-23:59:24,0,0,0,0,29,3257,34549,1
23:59:25-23:59:29,0,0,0,0,0,3257,34549,1
23:59:30-23:59:34,0,0,0,0,0,3257,34549,1
23:59:35-23:59:39,0,0,0,0,6,3257,34549,1
23:59:40-23:59:44,0,0,0,0,0,3257,34549,1
23:59:45-23:59:49,0,0,0,0,0,3257,34549,1
23:59:50-23:59:54,0,0,0,0,26,3257,34549,1
23:59:55-23:59:59,0,0,0,0,0,3257,34549,1
23:57:00-23:57:04,0,0,4,0,8,39122,50304,0
23:57:05-23:57:09,0,0,0,0,0,39122,50304,0
23:57:10-23:57:14,0,0,0,0,0,39122,50304,0
23:57:15-23:57:19,0,0,18,0,26,39122,50304,0
23:57:20-23:57:24,0,0,0,0,0,39122,50304,0
23:57:25-23:57:29,0,0,13,0,0,39122,50304,0
23:57:30-23:57:34,0,0,3,0,6,39122,50304,0
23:57:35-23:57:39,0,0,0,0,0,39122,50304,0
23:57:40-23:57:44,0,0,0,0,0,39122,50304,0
23:57:45-23:57:49,0,0,32,0,46,39122,50304,0
23:57:50-23:57:54,0,0,0,0,0,39122,50304,0
23:57:55-23:57:59,0,0,19,0,0,39122,50304,0
23:58:00-23:58:04,0,0,9,0,13,39122,50304,0
23:58:05-23:58:09,0,0,0,0,0,39122,50304,0
23:58:10-23:58:14,0,0,0,0,0,39122,50304,0
23:58:15-23:58:19,0,0,34,0,37,39122,50304,0
23:58:20-23:58:24,0,0,0,0,0,39122,50304,0
23:58:25-23:58:29,0,0,18,0,0,39122,50304,0
23:58:30-23:58:34,0,0,0,0,0,39122,50304,0
23:58:35-23:58:39,0,0,1,0,5,39122,50304,0
23:58:40-23:58:44,0,0,0,0,0,39122,50304,0
23:58:45-23:58:49,0,0,0,0,0,39122,50304,0
23:58:50-23:58:54,0,0,34,0,48,39122,50304,0
23:58:55-23:58:59,0,0,25,0,0,39122,50304,0
23:59:00-23:59:04,0,0,0,0,0,39122,50304,0
23:59:05-23:59:09,0,0,2,0,10,39122,50304,0
23:59:10-23:59:14,0,0,0,0,0,39122,50304,0
23:59:15-23:59:19,0,0,0,0,0,39122,50304,0
23:59:20-23:59:24,0,0,15,0,29,39122,50304,0
23:59:25-23:59:29,0,0,0,0,0,39122,50304,0
23:59:30-23:59:34,0,0,11,0,0,39122,50304,0
23:59:35-23:59:39,0,0,3,0,6,39122,50304,0
23:59:40-23:59:44,0,0,0,0,0,39122,50304,0
23:59:45-23:59:49,0,0,0,0,0,39122,50304,0
23:59:50-23:59:54,0,0,22,0,26,39122,50304,0
23:59:55-23:59:59,0,0,0,0,0,39122,50304,0
23:57:00-23:57:04,1,0,0,0,8,4777,50304,0
23:57:05-23:57:09,0,0,0,0,0,4777,50304,0
23:57:10-23:57:14,0,0,0,0,0,4777,50304,0
23:57:15-23:57:19,1,28,0,0,26,4777,50304,0
23:57:20-23:57:24,0,0,0,0,0,4777,50304,0
23:57:25-23:57:29,0,0,0,0,0,4777,50304,0
23:57:30-23:57:34,1,0,0,0,6,4777,50304,0
23:57:35-23:57:39,0,0,0,0,0,4777,50304,0
23:57:40-23:57:44,0,0,0,0,0,4777,50304,0
23:57:45-23:57:49,1,53,0,0,46,4777,50304,0
23:57:50-23:57:54,0,0,0,0,0,4777,50304,0
23:57:55-23:57:59,0,0,0,0,0,4777,50304,0
23:58:00-23:58:04,1,0,0,0,13,4777,50304,0
23:58:05-23:58:09,0,0,0,0,0,4777,50304,0
23:58:10-23:58:14,0,0,0,0,0,4777,50304,0
23:58:15-23:58:19,1,41,0,0,37,4777,50304,0
23:58:20-23:58:24,0,0,0,0,0,4777,50304,0
23:58:25-23:58:29,0,0,0,0,0,4777,50304,0
23:58:30-23:58:34,0,0,0,0,0,4777,50304,0
23:58:35-23:58:39,1,0,0,0,5,4777,50304,0
23:58:40-23:58:44,0,0,0,0,0,4777,50304,0
23:58:45-23:58:49,0,0,0,0,0,4777,50304,0
23:58:50-23:58:54,1,50,0,0,48,4777,50304,0
23:58:55-23:58:59,0,0,0,0,0,4777,50304,0
23:59:00-23:59:04,0,0,0,0,0,4777,50304,0
23:59:05-23:59:09,1,0,0,0,10,4777,50304,0
23:59:10-23:59:14,0,0,0,0,0,4777,50304,0
23:59:15-23:59:19,0,0,0,0,0,4777,50304,0
23:59:20-23:59:24,1,33,0,0,29,4777,50304,0
23:59:25-23:59:29,0,0,0,0,0,4777,50304,0
23:59:30-23:59:34,0,0,0,0,0,4777,50304,0
23:59:35-23:59:39,1,0,0,0,6,4777,50304,0
23:59:40-23:59:44,0,0,0,0,0,4777,50304,0
23:59:45-23:59:49,0,0,0,0,0,4777,50304,0
23:59:50-23:59:54,1,27,0,0,26,4777,50304,0
23:59:55-23:59:59,0,0,0,0,0,4777,50304,0
23:57:00-23:57:04,2,34,0,0,0,50304,50304,0
23:57:05-23:57:09,2,2,1,0,24,50304,50304,0
23:57:10-23:57:14,2,9,0,0,0,50304,50304,0
23:57:15-23:57:19,2,15,27,0,42,50304,50304,0
23:57:20-23:57:24,2,22,0,0,0,50304,50304,0
23:57:25-23:57:29,2,43,0,0,0,50304,50304,0
23:57:30-23:57:34,2,58,0,0,0,50304,50304,0
23:57:35-23:57:39,2,26,0,0,12,50304,50304,0
23:57:40-23:57:44,2,18,0,0,0,50304,50304,0
23:57:45-23:57:49,2,220,30,0,94,50304,50304,0
23:57:50-23:57:54,2,35,0,0,0,50304,50304,0
23:57:55-23:57:59,2,39,0,0,0,50304,50304,0
23:58:00-23:58:04,2,30,0,0,0,50304,50304,0
23:58:05-23:58:09,2,29,3,0,24,50304,50304,0
23:58:10-23:58:14,2,5,0,0,0,50304,50304,0
23:58:15-23:58:19,2,38,13,0,83,50304,50304,0
23:58:20-23:58:24,2,9,0,0,0,50304,50304,0
23:58:25-23:58:29,2,23,0,0,0,50304,50304,0
23:58:30-23:58:34,2,31,0,0,0,50304,50304,0
23:58:35-23:58:39,1,16,7,0,20,50304,50304,0
23:58:40-23:58:44,2,10,0,0,0,50304,50304,0
23:58:45-23:58:49,2,28,9,0,33,50304,50304,0
23:58:50-23:58:54,2,48,0,0,0,50304,50304,0
23:58:55-23:58:59,2,20,0,0,0,50304,50304,0
23:59:00-23:59:04,2,29,0,0,0,50304,50304,0
23:59:05-23:59:09,2,19,0,0,0,50304,50304,0
23:59:10-23:59:14,2,18,0,0,18,50304,50304,0
23:59:15-23:59:19,2,40,110,0,146,50304,50304,0
23:59:20-23:59:24,2,34,0,0,0,50304,50304,0
23:59:25-23:59:29,2,25,0,0,0,50304,50304,0
23:59:30-23:59:34,2,30,0,0,0,50304,50304,0
23:59:35-23:59:39,2,20,0,0,0,50304,50304,0
23:59:40-23:59:44,2,36,1,0,23,50304,50304,0
23:59:45-23:59:49,2,21,0,0,0,50304,50304,0
23:59:50-23:59:54,2,12,86,0,110,50304,50304,0
23:59:55-23:59:59,2,26,0,0,0,50304,50304,0
23:57:00-23:57:04,0,0,0,0,0,1836,6881,0
23:57:05-23:57:09,0,0,0,0,24,1836,6881,0
23:57:10-23:57:14,0,0,0,0,0,1836,6881,0
23:57:15-23:57:19,0,0,6,0,42,1836,6881,0
23:57:20-23:57:24,0,0,0,0,0,1836,6881,0
23:57:25-23:57:29,0,0,0,0,0,1836,6881,0
23:57:30-23:57:34,0,0,0,0,0,1836,6881,0
23:57:35-23:57:39,0,0,0,0,12,1836,6881,0
23:57:40-23:57:44,0,0,0,0,0,1836,6881,0
23:57:45-23:57:49,0,0,1,0,94,1836,6881,0
23:57:50-23:57:54,0,0,0,0,0,1836,6881,0
23:57:55-23:57:59,0,0,0,0,0,1836,6881,0
23:58:00-23:58:04,0,0,0,0,0,1836,6881,0
23:58:05-23:58:09,0,0,0,0,24,1836,6881,0
23:58:10-23:58:14,0,0,0,0,0,1836,6881,0
23:58:15-23:58:19,0,0,14,0,83,1836,6881,0
23:58:20-23:58:24,0,0,0,0,0,1836,6881,0
23:58:25-23:58:29,0,0,0,0,0,1836,6881,0
23:58:30-23:58:34,0,0,0,0,0,1836,6881,0
23:58:35-23:58:39,0,0,0,0,20,1836,6881,0
23:58:40-23:58:44,0,0,0,0,0,1836,6881,0
23:58:45-23:58:49,0,0,2,0,33,1836,6881,0
23:58:50-23:58:54,0,0,0,0,0,1836,6881,0
23:58:55-23:58:59,0,0,0,0,0,1836,6881,0
23:59:00-23:59:04,0,0,0,0,0,1836,6881,0
23:59:05-23:59:09,0,0,0,0,0,1836,6881,0
23:59:10-23:59:14,0,0,0,0,18,1836,6881,0
23:59:15-23:59:19,0,0,16,0,146,1836,6881,0
23:59:20-23:59:24,0,0,0,0,0,1836,6881,0
23:59:25-23:59:29,0,0,0,0,0,1836,6881,0
23:59:30-23:59:34,0,0,0,0,0,1836,6881,0
23:59:35-23:59:39,0,0,0,0,0,1836,6881,0
23:59:40-23:59:44,0,0,0,0,23,1836,6881,0
23:59:45-23:59:49,0,0,0,0,0,1836,6881,0
23:59:50-23:59:54,0,0,7,0,110,1836,6881,0
23:59:55-23:59:59,0,0,0,0,0,1836,6881,0
23:57:00-23:57:04,0,0,0,0,0,47147,6881,0
23:57:05-23:57:09,0,0,1,0,24,47147,6881,0
23:57:10-23:57:14,0,0,0,0,0,47147,6881,0
23:57:15-23:57:19,0,0,27,0,42,47147,6881,0
23:57:20-23:57:24,0,0,0,0,0,47147,6881,0
23:57:25-23:57:29,0,0,0,0,0,47147,6881,0
23:57:30-23:57:34,0,0,0,0,0,47147,6881,0
23:57:35-23:57:39,0,0,0,0,12,47147,6881,0
23:57:40-23:57:44,0,0,0,0,0,47147,6881,0
23:57:45-23:57:49,0,0,30,0,94,47147,6881,0
23:57:50-23:57:54,0,0,0,0,0,47147,6881,0
23:57:55-23:57:59,0,0,0,0,0,47147,6881,0
23:58:00-23:58:04,0,0,0,0,0,47147,6881,0
23:58:05-23:58:09,0,0,3,0,24,47147,6881,0
23:58:10-23:58:14,0,0,0,0,0,47147,6881,0
23:58:15-23:58:19,0,0,13,0,83,47147,6881,0
23:58:20-23:58:24,0,0,0,0,0,47147,6881,0
23:58:25-23:58:29,0,0,0,0,0,47147,6881,0
23:58:30-23:58:34,0,0,0,0,0,47147,6881,0
23:58:35-23:58:39,0,0,7,0,20,47147,6881,0
23:58:40-23:58:44,0,0,0,0,0,47147,6881,0
23:58:45-23:58:49,0,0,9,0,33,47147,6881,0
23:58:50-23:58:54,0,0,0,0,0,47147,6881,0
23:58:55-23:58:59,0,0,0,0,0,47147,6881,0
23:59:00-23:59:04,0,0,0,0,0,47147,6881,0
23:59:05-23:59:09,0,0,0,0,0,47147,6881,0
23:59:10-23:59:14,0,0,0,0,18,47147,6881,0
23:59:15-23:59:19,0,0,110,0,146,47147,6881,0
23:59:20-23:59:24,0,0,0,0,0,47147,6881,0
23:59:25-23:59:29,0,0,0,0,0,47147,6881,0
23:59:30-23:59:34,0,0,0,0,0,47147,6881,0
23:59:35-23:59:39,0,0,0,0,0,47147,6881,0
23:59:40-23:59:44,0,0,1,0,23,47147,6881,0
23:59:45-23:59:49,0,0,0,0,0,47147,6881,0
23:59:50-23:59:54,0,0,86,0,110,47147,6881,0
23:59:55-23:59:59,0,0,0,0,0,47147,6881,0
23:57:00-23:57:04,0,0,0,0,8,24482,6881,0
23:57:05-23:57:09,0,0,0,0,0,24482,6881,0
23:57:10-23:57:14,0,0,0,0,0,24482,6881,0
23:57:15-23:57:19,0,0,0,0,26,24482,6881,0
23:57:20-23:57:24,0,0,0,0,0,24482,6881,0
23:57:25-23:57:29,0,0,0,0,0,24482,6881,0
23:57:30-23:57:34,0,0,0,0,6,24482,6881,0
23:57:35-23:57:39,0,0,0,0,0,24482,6881,0
23:57:40-23:57:44,0,0,0,0,0,24482,6881,0
23:57:45-23:57:49,0,0,0,0,46,24482,6881,0
23:57:50-23:57:54,0,0,0,0,0,24482,6881,0
23:57:55-23:57:59,0,0,0,0,0,24482,6881,0
23:58:00-23:58:04,0,0,0,0,13,24482,6881,0
23:58:05-23:58:09,0,0,0,0,0,24482,6881,0
23:58:10-23:58:14,0,0,0,0,0,24482,6881,0
23:58:15-23:58:19,0,0,0,0,37,24482,6881,0
23:58:20-23:58:24,0,0,0,0,0,24482,6881,0
23:58:25-23:58:29,0,0,0,0,0,24482,6881,0
23:58:30-23:58:34,0,0,0,0,0,24482,6881,0
23:58:35-23:58:39,0,0,0,0,5,24482,6881,0
23:58:40-23:58:44,0,0,0,0,0,24482,6881,0
23:58:45-23:58:49,0,0,0,0,0,24482,6881,0
23:58:50-23:58:54,0,0,0,0,48,24482,6881,0
23:58:55-23:58:59,0,0,0,0,0,24482,6881,0
23:59:00-23:59:04,0,0,0,0,0,24482,6881,0
23:59:05-23:59:09,0,0,0,0,10,24482,6881,0
23:59:10-23:59:14,0,0,0,0,0,24482,6881,0
23:59:15-23:59:19,0,0,0,0,0,24482,6881,0
23:59:20-23:59:24,0,0,0,0,29,24482,6881,0
23:59:25-23:59:29,0,0,0,0,0,24482,6881,0
23:59:30-23:59:34,0,0,0,0,0,24482,6881,0
23:59:35-23:59:39,0,0,0,0,6,24482,6881,0
23:59:40-23:59:44,0,0,0,0,0,24482,6881,0
23:59:45-23:59:49,0,0,0,0,0,24482,6881,0
23:59:50-23:59:54,0,0,0,0,26,24482,6881,0
23:59:55-23:59:59,0,0,0,0,0,24482,6881,0
23:57:00-23:57:04,0,0,0,0,0,51185,50304,0
23:57:05-23:57:09,0,0,1,0,24,51185,50304,0
23:57:10-23:57:14,0,0,0,0,0,51185,50304,0
23:57:15-23:57:19,0,0,27,0,42,51185,50304,0
23:57:20-23:57:24,0,0,0,0,0,51185,50304,0
23:57:25-23:57:29,0,0,0,0,0,51185,50304,0
23:57:30-23:57:34,0,0,0,0,0,51185,50304,0
23:57:35-23:57:39,0,0,0,0,12,51185,50304,0
23:57:40-23:57:44,0,0,0,0,0,51185,50304,0
23:57:45-23:57:49,0,0,30,0,94,51185,50304,0
23:57:50-23:57:54,0,0,0,0,0,51185,50304,0
23:57:55-23:57:59,0,0,0,0,0,51185,50304,0
23:58:00-23:58:04,0,0,0,0,0,51185,50304,0
23:58:05-23:58:09,0,0,3,0,24,51185,50304,0
23:58:10-23:58:14,0,0,0,0,0,51185,50304,0
23:58:15-23:58:19,0,0,13,0,83,51185,50304,0
23:58:20-23:58:24,0,0,0,0,0,51185,50304,0
23:58:25-23:58:29,0,0,0,0,0,51185,50304,0
23:58:30-23:58:34,0,0,0,0,0,51185,50304,0
23:58:35-23:58:39,0,0,7,0,20,51185,50304,0
23:58:40-23:58:44,0,0,0,0,0,51185,50304,0
23:58:45-23:58:49,0,0,9,0,33,51185,50304,0
23:58:50-23:58:54,0,0,0,0,0,51185,50304,0
23:58:55-23:58:59,0,0,0,0,0,51185,50304,0
23:59:00-23:59:04,0,0,0,0,0,51185,50304,0
23:59:05-23:59:09,0,0,0,0,0,51185,50304,0
23:59:10-23:59:14,0,0,0,0,18,51185,50304,0
23:59:15-23:59:19,0,0,110,0,146,51185,50304,0
23:59:20-23:59:24,0,0,0,0,0,51185,50304,0
23:59:25-23:59:29,0,0,0,0,0,51185,50304,0
23:59:30-23:59:34,0,0,0,0,0,51185,50304,0
23:59:35-23:59:39,0,0,0,0,0,51185,50304,0
23:59:40-23:59:44,0,0,1,0,23,51185,50304,0
