edit_distance, repeated_paths, tshort, tlong, active_sessions, withdrawals, announcements, proportion, conv_time
12,5,2,1,18,0,26,0,134
250,35,7,45,22,30,122,24,670
77,4,18,0,18,0,24,0,6505
220,24,10,35,21,28,104,26,675
62,1,14,1,15,0,21,0,127
324,27,20,52,22,31,126,24,686
79,2,15,0,15,0,20,0,88
260,24,16,39,22,31,107,28,668
77,3,16,1,15,0,23,0,1468
264,20,11,39,22,29,102,28,676
92,4,19,1,18,0,27,0,162
220,20,16,36,22,27,98,27,655
