event_num,timestamp
1,00:00:02
2,02:00:02
2,02:00:17
2,02:00:28
2,02:17:06
2,02:17:14
3,04:00:02
4,06:00:02
4,06:01:02
4,06:01:02
4,06:12:24
4,06:18:49
5,08:00:02
6,10:00:02
6,10:00:10
6,10:00:21
6,10:00:52
6,10:01:23
6,10:11:11
6,10:16:24
6,10:16:34
6,10:17:08
7,12:00:02
8,14:00:02
8,14:00:22
8,14:00:32
8,14:11:55
8,14:12:50
9,16:00:02
9,16:00:02
10,18:00:02
10,18:00:32
10,18:00:36
10,18:11:34
11,20:00:02
11,20:00:02
12,22:00:02
12,22:00:02
12,22:00:10
12,22:00:10
12,22:00:38
12,22:00:38
12,22:11:16
12,22:11:16
12,22:11:20
12,22:11:20
12,22:18:19
12,22:18:19
