event_num,timestamp
1,00:00:05
1,00:00:31
2,02:00:05
2,02:00:37
2,02:00:53
2,02:01:23
3,04:00:06
3,04:00:26
4,06:00:17
4,06:00:36
4,06:00:47
4,06:01:18
4,06:01:22
5,08:00:06
6,10:00:25
6,10:00:29
6,10:00:33
6,10:00:55
6,10:00:59
6,10:01:26
7,12:00:04
7,12:00:15
8,14:00:36
8,14:00:45
8,14:01:09
8,14:01:27
8,14:01:34
9,16:00:05
9,16:00:27
10,18:00:16
10,18:00:29
10,18:00:40
10,18:00:47
10,18:00:59
10,18:01:10
10,18:01:16
10,18:01:27
11,20:00:05
11,20:00:34
12,22:00:23
12,22:00:23
12,22:00:29
12,22:00:29
12,22:00:40
12,22:00:40
12,22:00:43
12,22:00:43
12,22:00:59
12,22:00:59
12,22:01:25
12,22:01:25
