timestamp, num_announcements, num_withdrawals, duplicated_announc, longest_announc, shortest_announc, avg_announc, prepended_ases, tlongs, tshorts, avg_edit, maximum_edit, num_edits, announc_peer1, announc_peer2, announc_peer3
23:55:00,2,0,0,8,5,6,3,0,0,0.0,0,0,2,0,0
23:55:01,1,0,0,9,9,9,3,0,0,0.0,0,0,1,0,0
23:55:02,6,0,2,9,5,6,3,0,0,0.0,0,0,6,0,0
23:55:03,5,0,3,9,8,8,11,0,0,0.0,0,0,5,0,0
23:55:04,2,0,0,8,5,6,0,0,0,0.0,0,0,2,0,0
23:55:05,3,0,1,8,5,6,4,0,0,0.0,0,0,3,0,0
23:55:06,7,1,2,8,3,5,4,0,0,0.0,0,0,7,0,0
23:55:07,1,2,0,5,5,5,0,0,0,0.0,0,0,1,0,0
23:55:08,17,0,12,16,4,7,61,0,0,0.0,0,0,17,0,0
23:55:09,5,0,3,4,3,3,0,0,0,0.0,0,0,5,0,0
23:55:10,26,0,19,14,4,6,56,0,0,0.0,0,0,26,0,0
23:55:11,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:12,18,3,12,8,3,5,2,0,0,0.0,0,0,18,0,0
23:55:13,5,0,3,6,5,5,1,0,0,0.0,0,0,5,0,0
23:55:14,8,0,5,17,8,11,56,0,0,0.0,0,0,8,0,0
23:55:15,2,0,1,5,5,5,0,0,0,0.0,0,0,2,0,0
23:55:16,3,0,1,5,3,4,0,0,0,0.0,0,0,3,0,0
23:55:17,1,1,0,5,5,5,0,0,0,0.0,0,0,1,0,0
23:55:18,2,0,1,4,4,4,0,0,0,0.0,0,0,2,0,0
23:55:19,2,0,1,3,3,3,0,0,0,0.0,0,0,2,0,0
23:55:20,20,0,16,10,6,7,10,0,0,0.0,0,0,20,0,0
23:55:21,15,0,11,16,6,10,127,0,0,0.0,0,0,15,0,0
23:55:22,3,0,1,7,5,6,1,0,0,0.0,0,0,3,0,0
23:55:23,6,0,4,8,4,6,2,0,0,0.0,0,0,6,0,0
23:55:24,4,0,0,11,6,8,7,0,0,0.0,0,0,4,0,0
23:55:25,4,0,3,8,8,8,0,0,0,0.0,0,0,4,0,0
23:55:26,4,0,1,5,3,4,0,0,0,0.0,0,0,4,0,0
23:55:27,1,5,0,5,5,5,0,0,0,0.0,0,0,1,0,0
23:55:28,3,0,1,8,3,5,0,0,0,0.0,0,0,3,0,0
23:55:29,3,1,1,5,5,5,0,0,0,0.0,0,0,3,0,0
23:55:30,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:31,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:32,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:33,1,0,0,7,7,7,0,0,0,0.0,0,0,1,0,0
23:55:34,1,0,0,11,11,11,5,0,0,0.0,0,0,1,0,0
23:55:35,1,0,0,7,7,7,0,0,0,0.0,0,0,1,0,0
23:55:36,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:37,3,0,1,5,3,4,0,0,0,0.0,0,0,3,0,0
23:55:38,1,0,0,7,7,7,0,0,0,0.0,0,0,1,0,0
23:55:39,4,1,0,7,3,4,0,1,0,1.0,1,1,4,0,0
23:55:40,1,0,0,3,3,3,0,0,0,0.0,0,0,1,0,0
23:55:41,1,0,0,5,5,5,0,0,0,0.0,0,0,1,0,0
23:55:42,1,0,0,5,5,5,0,0,0,0.0,0,0,1,0,0
23:55:43,1,0,0,4,4,4,0,0,0,0.0,0,0,1,0,0
23:55:44,2,0,0,5,3,4,0,0,0,0.0,0,0,2,0,0
23:55:45,4,0,1,13,5,8,16,0,0,0.0,0,0,4,0,0
23:55:46,3,0,1,5,5,5,0,0,0,0.0,0,0,3,0,0
23:55:47,1,0,0,10,10,10,5,0,0,0.0,0,0,1,0,0
23:55:48,4,1,1,5,4,4,0,0,0,0.0,0,0,4,0,0
23:55:49,11,0,9,5,5,5,0,0,0,0.0,0,0,11,0,0
23:55:50,15,0,10,5,3,4,0,1,0,0.181818181818,2,1,15,0,0
23:55:51,1,0,0,4,4,4,0,0,0,0.0,0,0,1,0,0
23:55:52,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:53,4,1,2,9,5,7,4,0,0,0.0,0,0,4,0,0
23:55:54,1,0,0,5,5,5,0,0,0,0.0,0,0,1,0,0
23:55:55,1,0,0,3,3,3,0,0,0,0.0,0,0,1,0,0
23:55:56,10,0,4,6,4,5,2,0,0,0.0,0,0,10,0,0
23:55:57,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:58,2,0,0,5,5,5,0,0,0,0.0,0,0,2,0,0
