edit_distance, repeated_paths, tshort, tlong, active_sessions, withdrawals, announcements, proportion, conv_time
2,5,1,0,16,0,22,0,177
194,22,4,35,21,33,98,33,664
73,4,16,0,16,0,24,0,134
189,21,9,30,21,29,89,32,645
74,6,17,2,16,0,29,0,230
273,24,9,47,21,26,115,22,685
83,5,18,0,16,0,25,0,77
282,56,26,38,21,39,152,25,723
53,5,12,1,16,0,23,0,127
177,23,8,31,21,27,92,29,675
70,3,17,2,15,0,26,0,231
163,39,7,30,21,30,98,30,695
