time_range, announc_as_counter, announc_as_counter_ip, num_path_dict_before, num_as_pairs, source_as_counter, timestamp
3:58:50-3:58:54,0,0,14,1,60,49
3:58:55-3:58:59,0,0,11,1,60,49
3:59:00-3:59:04,0,0,8,1,100,49
3:59:05-3:59:09,0,0,5,1,76,49
3:59:10-3:59:14,0,0,28,2,154,49
3:59:15-3:59:19,0,0,44,2,180,49
3:59:20-3:59:24,0,0,5,1,68,49
3:59:25-3:59:29,0,0,0,1,38,49
3:59:30-3:59:34,0,0,52,1,129,49
3:59:35-3:59:39,0,0,31,1,83,49
3:59:40-3:59:44,0,0,21,1,51,49
3:59:45-3:59:49,0,0,11,1,40,49
3:59:50-3:59:54,0,0,13,1,68,49
3:59:55-3:59:59,0,0,1,1,37,49
3:55:00-3:55:04,0,0,27,0,107,49
3:55:05-3:55:09,0,0,15,0,74,49
3:55:10-3:55:14,0,0,11,0,191,49
3:55:15-3:55:19,0,0,70,0,209,49
3:55:20-3:55:24,0,0,5,0,102,49
3:55:25-3:55:29,0,0,6,0,89,49
3:55:30-3:55:34,0,0,40,0,135,49
3:55:35-3:55:39,0,0,3,0,72,49
3:55:40-3:55:44,0,0,5,0,96,49
3:55:45-3:55:49,0,0,2,0,69,49
3:55:50-3:55:54,0,0,0,0,65,49
3:55:55-3:55:59,0,0,2,0,60,49
3:56:00-3:56:04,0,0,20,0,191,49
3:56:05-3:56:09,0,0,0,0,60,49
3:56:10-3:56:14,0,0,7,0,92,49
3:56:15-3:56:19,0,0,6,0,20,49
3:56:20-3:56:24,0,0,1,0,36,49
3:56:25-3:56:29,0,0,8,0,45,49
3:56:30-3:56:34,0,0,11,0,61,49
3:56:35-3:56:39,0,0,5,0,51,49
3:56:40-3:56:44,0,0,2,0,34,49
3:56:45-3:56:49,0,0,0,0,33,49
3:56:50-3:56:54,0,0,2,0,175,49
3:56:55-3:56:59,0,0,19,0,233,49
3:57:00-3:57:04,0,0,13,0,148,49
3:57:05-3:57:09,0,0,6,0,110,49
3:57:10-3:57:14,0,0,16,0,148,49
3:57:15-3:57:19,0,0,14,0,67,49
3:57:20-3:57:24,0,0,4,0,76,49
3:57:25-3:57:29,0,0,7,0,75,49
3:57:30-3:57:34,0,0,9,0,127,49
3:57:35-3:57:39,0,0,5,0,47,49
3:57:40-3:57:44,0,0,2,0,61,49
3:57:45-3:57:49,0,0,2,0,77,49
3:57:50-3:57:54,0,0,4,0,126,49
3:57:55-3:57:59,0,0,6,0,79,49
3:58:00-3:58:04,0,0,14,0,114,49
3:58:05-3:58:09,0,0,2,0,39,49
3:58:10-3:58:14,0,0,8,0,70,49
3:58:15-3:58:19,0,0,2,0,24,49
3:58:20-3:58:24,0,0,4,0,96,49
3:58:25-3:58:29,0,0,2,1,41,49
3:58:30-3:58:34,0,0,44,0,119,49
3:58:35-3:58:39,0,0,1,0,59,49
3:58:40-3:58:44,0,0,1,1,99,49
3:58:45-3:58:49,0,0,3,0,29,49
3:58:50-3:58:54,0,0,8,0,60,49
3:58:55-3:58:59,0,0,7,0,60,49
3:59:00-3:59:04,0,0,19,0,100,49
3:59:05-3:59:09,0,0,4,0,76,49
3:59:10-3:59:14,0,0,19,0,154,49
3:59:15-3:59:19,0,0,20,0,180,49
3:59:20-3:59:24,0,0,12,0,68,49
3:59:25-3:59:29,0,0,2,1,38,49
3:59:30-3:59:34,0,0,20,0,129,49
3:59:35-3:59:39,0,0,10,0,83,49
3:59:40-3:59:44,0,0,4,0,51,49
3:59:45-3:59:49,0,0,0,0,40,49
3:59:50-3:59:54,0,0,8,0,68,49
3:59:55-3:59:59,0,0,1,0,37,49
3:55:00-3:55:04,0,0,0,0,0,119
3:55:05-3:55:09,0,0,0,0,0,119
3:55:10-3:55:14,0,0,0,0,0,119
3:55:15-3:55:19,0,0,0,0,0,119
3:55:20-3:55:24,0,0,0,0,0,119
3:55:25-3:55:29,0,0,0,0,0,119
3:55:30-3:55:34,0,0,0,0,0,119
3:55:35-3:55:39,0,0,0,0,0,119
3:55:40-3:55:44,0,0,0,0,0,119
3:55:45-3:55:49,0,0,0,0,0,119
3:55:50-3:55:54,0,0,0,0,81,119
3:55:55-3:55:59,0,0,0,0,55,119
3:56:00-3:56:04,0,0,0,0,0,119
3:56:05-3:56:09,0,0,0,0,0,119
3:56:10-3:56:14,0,0,0,0,0,119
3:56:15-3:56:19,0,0,0,0,0,119
3:56:20-3:56:24,0,0,0,0,0,119
3:56:25-3:56:29,0,0,0,0,0,119
3:56:30-3:56:34,0,0,0,0,0,119
3:56:35-3:56:39,0,0,0,0,0,119
3:56:40-3:56:44,0,0,0,0,0,119
3:56:45-3:56:49,0,0,0,0,0,119
3:56:50-3:56:54,0,0,0,0,0,119
3:56:55-3:56:59,0,0,0,0,0,119
3:57:00-3:57:04,0,0,0,0,0,119
3:57:05-3:57:09,0,0,0,0,0,119
3:57:10-3:57:14,0,0,0,0,0,119
3:57:15-3:57:19,0,0,0,0,0,119
3:57:20-3:57:24,0,0,0,0,112,119
3:57:25-3:57:29,0,0,0,0,4,119
3:57:30-3:57:34,0,0,0,0,0,119
3:57:35-3:57:39,0,0,0,0,0,119
3:57:40-3:57:44,0,0,0,0,0,119
3:57:45-3:57:49,0,0,0,0,0,119
3:57:50-3:57:54,0,0,0,0,0,119
3:57:55-3:57:59,0,0,0,0,0,119
3:58:00-3:58:04,0,0,0,0,0,119
3:58:05-3:58:09,0,0,0,0,0,119
3:58:10-3:58:14,0,0,0,0,0,119
3:58:15-3:58:19,0,0,0,0,0,119
3:58:20-3:58:24,0,0,0,0,0,119
3:58:25-3:58:29,0,0,0,0,0,119
3:58:30-3:58:34,0,0,0,0,0,119
3:58:35-3:58:39,0,0,0,0,0,119
3:58:40-3:58:44,0,0,0,0,0,119
3:58:45-3:58:49,0,0,0,0,0,119
3:58:50-3:58:54,0,0,0,0,121,119
3:58:55-3:58:59,0,0,0,0,74,119
3:59:00-3:59:04,0,0,0,0,0,119
3:59:05-3:59:09,0,0,0,0,0,119
3:59:10-3:59:14,0,0,0,0,0,119
3:59:15-3:59:19,0,0,0,0,0,119
3:59:20-3:59:24,0,0,0,0,0,119
3:59:25-3:59:29,0,0,0,0,0,119
3:59:30-3:59:34,0,0,0,0,0,119
3:59:35-3:59:39,0,0,0,0,0,119
3:59:40-3:59:44,0,0,0,0,0,119
3:59:45-3:59:49,0,0,0,0,0,119
3:59:50-3:59:54,0,0,0,0,0,119
3:59:55-3:59:59,0,0,0,0,0,119
3:55:00-3:55:04,2,31,0,0,5,2
3:55:05-3:55:09,2,22,0,0,23,2
3:55:10-3:55:14,2,232,0,0,4,2
3:55:15-3:55:19,2,116,0,0,4,2
3:55:20-3:55:24,2,135,0,0,4,2
3:55:25-3:55:29,2,93,0,0,101,2
3:55:30-3:55:34,2,36,0,0,14,2
3:55:35-3:55:39,2,94,0,0,26,2
3:55:40-3:55:44,2,28,0,0,10,2
3:55:45-3:55:49,2,18,0,0,6,2
3:55:50-3:55:54,2,22,0,0,7,2
3:55:55-3:55:59,2,5,0,0,42,2
3:56:00-3:56:04,2,13,0,0,20,2
3:56:05-3:56:09,2,32,0,0,3,2
3:56:10-3:56:14,2,22,0,0,2,2
3:56:15-3:56:19,2,17,0,0,1,2
3:56:20-3:56:24,2,25,0,0,7,2
3:56:25-3:56:29,2,10,0,0,9,2
3:56:30-3:56:34,2,4,0,0,108,2
3:56:35-3:56:39,2,19,0,0,2,2
3:56:40-3:56:44,2,25,0,0,3,2
3:56:45-3:56:49,2,9,0,0,6,2
3:56:50-3:56:54,2,6,0,0,5,2
3:56:55-3:56:59,2,28,0,0,28,2
3:57:00-3:57:04,2,22,0,0,1,2
3:57:05-3:57:09,2,48,0,0,3,2
3:57:10-3:57:14,2,21,0,0,2,2
3:57:15-3:57:19,2,31,0,0,16,2
3:57:20-3:57:24,2,18,0,0,7,2
3:57:25-3:57:29,2,42,0,0,29,2
3:57:30-3:57:34,2,36,0,0,14,2
3:57:35-3:57:39,2,21,0,0,4,2
3:57:40-3:57:44,2,24,0,0,96,2
3:57:45-3:57:49,2,55,0,0,9,2
3:57:50-3:57:54,2,45,0,0,1,2
3:57:55-3:57:59,2,41,0,0,38,2
3:58:00-3:58:04,2,30,0,0,29,2
3:58:05-3:58:09,2,56,0,0,7,2
3:58:10-3:58:14,2,22,0,0,10,2
3:58:15-3:58:19,2,13,0,0,2,2
3:58:20-3:58:24,2,100,0,0,12,2
3:58:25-3:58:29,2,34,0,0,35,2
3:58:30-3:58:34,1,14,0,0,22,2
3:58:35-3:58:39,2,76,0,0,13,2
3:58:40-3:58:44,2,102,0,0,20,2
3:58:45-3:58:49,2,43,0,0,9,2
3:58:50-3:58:54,2,49,0,0,27,2
3:58:55-3:58:59,2,70,0,0,27,2
3:59:00-3:59:04,2,28,0,0,8,2
3:59:05-3:59:09,2,35,0,0,10,2
3:59:10-3:59:14,2,59,0,0,3,2
3:59:15-3:59:19,2,57,0,0,6,2
3:59:20-3:59:24,2,47,0,0,8,2
3:59:25-3:59:29,2,35,0,0,35,2
3:59:30-3:59:34,2,70,0,0,13,2
3:59:35-3:59:39,2,76,0,0,27,2
3:59:40-3:59:44,2,42,0,0,9,2
3:59:45-3:59:49,2,25,0,0,24,2
3:59:50-3:59:54,2,16,0,0,3,2
3:59:55-3:59:59,2,8,0,0,42,2
3:55:00-3:55:04,0,0,0,0,0,49
3:55:05-3:55:09,0,0,0,0,121,49
3:55:10-3:55:14,0,0,0,0,0,49
3:55:15-3:55:19,0,0,0,0,0,49
3:55:20-3:55:24,0,0,0,0,0,49
3:55:25-3:55:29,0,0,0,0,11,49
3:55:30-3:55:34,0,0,0,0,0,49
3:55:35-3:55:39,0,0,0,0,68,49
3:55:40-3:55:44,0,0,0,0,0,49
3:55:45-3:55:49,0,0,0,0,0,49
3:55:50-3:55:54,0,0,0,0,0,49
3:55:55-3:55:59,0,0,0,0,18,49
3:56:00-3:56:04,0,0,0,0,0,49
3:56:05-3:56:09,0,0,0,0,41,49
3:56:10-3:56:14,0,0,0,0,0,49
3:56:15-3:56:19,0,0,0,0,0,49
3:56:20-3:56:24,0,0,0,0,0,49
3:56:25-3:56:29,0,0,0,0,16,49
3:56:30-3:56:34,0,0,0,0,0,49
3:56:35-3:56:39,0,0,0,0,41,49
3:56:40-3:56:44,0,0,0,0,0,49
3:56:45-3:56:49,0,0,0,0,0,49
3:56:50-3:56:54,0,0,0,0,0,49
3:56:55-3:56:59,0,0,0,0,18,49
3:57:00-3:57:04,0,0,0,0,0,49
3:57:05-3:57:09,0,0,0,0,150,49
3:57:10-3:57:14,0,0,0,0,0,49
3:57:15-3:57:19,0,0,0,0,0,49
3:57:20-3:57:24,0,0,0,0,0,49
3:57:25-3:57:29,0,0,0,0,29,49
3:57:30-3:57:34,0,0,0,0,14,49
3:57:35-3:57:39,0,0,0,0,0,49
3:57:40-3:57:44,0,0,0,0,12,49
3:57:45-3:57:49,0,0,0,0,0,49
3:57:50-3:57:54,0,0,0,0,0,49
3:57:55-3:57:59,0,0,0,0,0,49
3:58:00-3:58:04,0,0,0,0,22,49
3:58:05-3:58:09,0,0,0,0,0,49
3:58:10-3:58:14,0,0,0,0,80,49
3:58:15-3:58:19,0,0,0,0,0,49
3:58:20-3:58:24,0,0,0,0,0,49
3:58:25-3:58:29,0,0,0,0,0,49
3:58:30-3:58:34,0,0,0,0,16,49
3:58:35-3:58:39,0,0,0,0,0,49
3:58:40-3:58:44,0,0,0,0,42,49
3:58:45-3:58:49,0,0,0,0,0,49
3:58:50-3:58:54,0,0,0,0,0,49
3:58:55-3:58:59,0,0,0,0,0,49
3:59:00-3:59:04,0,0,0,0,16,49
3:59:05-3:59:09,0,0,0,0,0,49
3:59:10-3:59:14,0,0,0,0,30,49
3:59:15-3:59:19,0,0,0,0,0,49
3:59:20-3:59:24,0,0,0,0,0,49
3:59:25-3:59:29,0,0,0,0,0,49
3:59:30-3:59:34,0,0,0,0,11,49
3:59:35-3:59:39,0,0,0,0,0,49
3:59:40-3:59:44,0,0,0,0,26,49
3:59:45-3:59:49,0,0,0,0,0,49
3:59:50-3:59:54,0,0,0,0,0,49
3:59:55-3:59:59,0,0,0,0,0,49
3:55:00-3:55:04,0,0,0,0,0,64
3:55:05-3:55:09,0,0,0,0,121,64
3:55:10-3:55:14,0,0,0,0,0,64
3:55:15-3:55:19,0,0,0,0,0,64
3:55:20-3:55:24,0,0,0,0,0,64
3:55:25-3:55:29,0,0,0,0,11,64
3:55:30-3:55:34,0,0,0,0,0,64
3:55:35-3:55:39,0,0,0,0,68,64
3:55:40-3:55:44,0,0,0,0,0,64
3:55:45-3:55:49,0,0,0,0,0,64
3:55:50-3:55:54,0,0,0,0,0,64
3:55:55-3:55:59,0,0,0,0,18,64
3:56:00-3:56:04,0,0,0,0,0,64
3:56:05-3:56:09,0,0,0,0,41,64
3:56:10-3:56:14,0,0,0,0,0,64
3:56:15-3:56:19,0,0,0,0,0,64
3:56:20-3:56:24,0,0,0,0,0,64
3:56:25-3:56:29,0,0,0,0,16,64
3:56:30-3:56:34,0,0,0,0,0,64
3:56:35-3:56:39,0,0,0,0,41,64
3:56:40-3:56:44,0,0,0,0,0,64
3:56:45-3:56:49,0,0,0,0,0,64
3:56:50-3:56:54,0,0,0,0,0,64
3:56:55-3:56:59,0,0,0,0,18,64
3:57:00-3:57:04,0,0,0,0,0,64
3:57:05-3:57:09,0,0,0,0,150,64
3:57:10-3:57:14,0,0,0,0,0,64
3:57:15-3:57:19,0,0,0,0,0,64
3:57:20-3:57:24,0,0,0,0,0,64
3:57:25-3:57:29,0,0,0,0,29,64
3:57:30-3:57:34,0,0,0,0,14,64
3:57:35-3:57:39,0,0,0,0,0,64
3:57:40-3:57:44,0,0,0,0,12,64
3:57:45-3:57:49,0,0,0,0,0,64
3:57:50-3:57:54,0,0,0,0,0,64
3:57:55-3:57:59,0,0,0,0,0,64
3:58:00-3:58:04,0,0,0,0,22,64
3:58:05-3:58:09,0,0,0,0,0,64
3:58:10-3:58:14,0,0,0,0,80,64
3:58:15-3:58:19,0,0,0,0,0,64
3:58:20-3:58:24,0,0,0,0,0,64
3:58:25-3:58:29,0,0,0,0,0,64
3:58:30-3:58:34,0,0,0,0,16,64
3:58:35-3:58:39,0,0,0,0,0,64
3:58:40-3:58:44,0,0,0,0,42,64
3:58:45-3:58:49,0,0,0,0,0,64
3:58:50-3:58:54,0,0,0,0,0,64
3:58:55-3:58:59,0,0,0,0,0,64
3:59:00-3:59:04,0,0,0,0,16,64
3:59:05-3:59:09,0,0,0,0,0,64
3:59:10-3:59:14,0,0,0,0,30,64
3:59:15-3:59:19,0,0,0,0,0,64
3:59:20-3:59:24,0,0,0,0,0,64
3:59:25-3:59:29,0,0,0,0,0,64
3:59:30-3:59:34,0,0,0,0,11,64
3:59:35-3:59:39,0,0,0,0,0,64
3:59:40-3:59:44,0,0,0,0,26,64
3:59:45-3:59:49,0,0,0,0,0,64
3:59:50-3:59:54,0,0,0,0,0,64
3:59:55-3:59:59,0,0,0,0,0,64
3:55:00-3:55:04,0,0,0,0,0,129
3:55:05-3:55:09,0,0,0,0,0,129
3:55:10-3:55:14,0,0,0,0,0,129
3:55:15-3:55:19,0,0,0,0,0,129
3:55:20-3:55:24,0,0,0,0,0,129
3:55:25-3:55:29,0,0,0,0,0,129
3:55:30-3:55:34,0,0,0,0,0,129
3:55:35-3:55:39,0,0,0,0,0,129
3:55:40-3:55:44,0,0,0,0,0,129
3:55:45-3:55:49,0,0,0,0,0,129
3:55:50-3:55:54,0,0,0,0,81,129
3:55:55-3:55:59,0,0,0,0,55,129
3:56:00-3:56:04,0,0,0,0,0,129
3:56:05-3:56:09,0,0,0,0,0,129
3:56:10-3:56:14,0,0,0,0,0,129
3:56:15-3:56:19,0,0,0,0,0,129
3:56:20-3:56:24,0,0,0,0,0,129
3:56:25-3:56:29,0,0,0,0,0,129
3:56:30-3:56:34,0,0,0,0,0,129
3:56:35-3:56:39,0,0,0,0,0,129
3:56:40-3:56:44,0,0,0,0,0,129
3:56:45-3:56:49,0,0,0,0,0,129
3:56:50-3:56:54,0,0,0,0,0,129
3:56:55-3:56:59,0,0,0,0,0,129
3:57:00-3:57:04,0,0,0,0,0,129
3:57:05-3:57:09,0,0,0,0,0,129
3:57:10-3:57:14,0,0,0,0,0,129
3:57:15-3:57:19,0,0,0,0,0,129
3:57:20-3:57:24,0,0,0,0,112,129
3:57:25-3:57:29,0,0,0,0,4,129
3:57:30-3:57:34,0,0,0,0,0,129
3:57:35-3:57:39,0,0,0,0,0,129
3:57:40-3:57:44,0,0,0,0,0,129
3:57:45-3:57:49,0,0,0,0,0,129
3:57:50-3:57:54,0,0,0,0,0,129
3:57:55-3:57:59,0,0,0,0,0,129
3:58:00-3:58:04,0,0,0,0,0,129
3:58:05-3:58:09,0,0,0,0,0,129
3:58:10-3:58:14,0,0,0,0,0,129
3:58:15-3:58:19,0,0,0,0,0,129
3:58:20-3:58:24,0,0,0,0,0,129
3:58:25-3:58:29,0,0,0,0,0,129
3:58:30-3:58:34,0,0,0,0,0,129
3:58:35-3:58:39,0,0,0,0,0,129
3:58:40-3:58:44,0,0,0,0,0,129
3:58:45-3:58:49,0,0,0,0,0,129
3:58:50-3:58:54,0,0,0,0,121,129
3:58:55-3:58:59,0,0,0,0,74,129
3:59:00-3:59:04,0,0,0,0,0,129
3:59:05-3:59:09,0,0,0,0,0,129
3:59:10-3:59:14,0,0,0,0,0,129
3:59:15-3:59:19,0,0,0,0,0,129
3:59:20-3:59:24,0,0,0,0,0,129
3:59:25-3:59:29,0,0,0,0,0,129
3:59:30-3:59:34,0,0,0,0,0,129
3:59:35-3:59:39,0,0,0,0,0,129
3:59:40-3:59:44,0,0,0,0,0,129
3:59:45-3:59:49,0,0,0,0,0,129
3:59:50-3:59:54,0,0,0,0,0,129
3:59:55-3:59:59,0,0,0,0,0,129
3:55:00-3:55:04,0,0,1,0,24,49
3:55:05-3:55:09,0,0,9,0,15,49
3:55:10-3:55:14,0,0,0,0,450,49
3:55:15-3:55:19,0,0,0,0,127,49
3:55:20-3:55:24,0,0,6,0,32,49
3:55:25-3:55:29,0,0,1,0,77,49
3:55:30-3:55:34,0,0,0,0,22,49
3:55:35-3:55:39,0,0,0,0,12,49
3:55:40-3:55:44,0,0,2,0,62,49
3:55:45-3:55:49,0,0,13,0,39,49
3:55:50-3:55:54,0,0,2,0,13,49
3:55:55-3:55:59,0,0,0,0,81,49
3:56:00-3:56:04,0,0,1,0,35,49
3:56:05-3:56:09,0,0,5,0,33,49
3:56:10-3:56:14,0,0,3,0,40,49
3:56:15-3:56:19,0,0,0,0,21,49
3:56:20-3:56:24,0,0,1,0,43,49
3:56:25-3:56:29,0,0,0,0,6,49
3:56:30-3:56:34,0,0,2,0,17,49
3:56:35-3:56:39,0,0,0,0,16,49
3:56:40-3:56:44,0,0,0,0,83,49
3:56:45-3:56:49,0,0,16,0,41,49
3:56:50-3:56:54,0,0,56,0,122,49
3:56:55-3:56:59,0,0,5,0,40,49
3:57:00-3:57:04,0,0,0,0,18,49
3:57:05-3:57:09,0,0,1,0,16,49
3:57:10-3:57:14,0,0,0,0,57,49
3:57:15-3:57:19,0,0,0,0,18,49
3:57:20-3:57:24,0,0,5,0,45,49
3:57:25-3:57:29,0,0,4,0,174,49
3:57:30-3:57:34,0,0,0,0,33,49
3:57:35-3:57:39,0,0,2,0,6,49
3:57:40-3:57:44,0,0,1,0,29,49
3:57:45-3:57:49,0,0,0,0,83,49
3:57:50-3:57:54,0,0,0,0,32,49
3:57:55-3:57:59,0,0,0,0,134,49
3:58:00-3:58:04,0,0,2,0,80,49
3:58:05-3:58:09,0,0,7,0,14,49
3:58:10-3:58:14,0,0,9,0,97,49
3:58:15-3:58:19,0,0,0,0,36,49
3:58:20-3:58:24,0,0,21,0,102,49
3:58:25-3:58:29,0,0,8,0,85,49
3:58:30-3:58:34,0,0,0,0,39,49
3:58:35-3:58:39,0,0,0,0,10,49
3:58:40-3:58:44,0,0,1,0,108,49
3:58:45-3:58:49,0,0,0,0,38,49
3:58:50-3:58:54,0,0,2,0,28,49
3:58:55-3:58:59,0,0,5,0,48,49
3:59:00-3:59:04,0,0,0,0,69,49
3:59:05-3:59:09,0,0,1,0,30,49
3:59:10-3:59:14,0,0,0,0,107,49
3:59:15-3:59:19,0,0,30,0,52,49
3:59:20-3:59:24,0,0,0,0,26,49
3:59:25-3:59:29,0,0,3,0,36,49
3:59:30-3:59:34,0,0,2,0,78,49
3:59:35-3:59:39,0,0,1,0,19,49
3:59:40-3:59:44,0,0,0,0,120,49
3:59:45-3:59:49,0,0,0,0,25,49
3:59:50-3:59:54,0,0,0,0,57,49
3:59:55-3:59:59,0,0,0,0,53,49
3:55:00-3:55:04,0,0,0,0,25,37
3:55:05-3:55:09,0,0,90,0,151,37
3:55:10-3:55:14,0,0,0,0,100,37
3:55:15-3:55:19,0,0,9,0,19,37
3:55:20-3:55:24,0,0,13,0,85,37
3:55:25-3:55:29,0,0,59,0,76,37
3:55:30-3:55:34,0,0,33,0,47,37
3:55:35-3:55:39,0,0,0,0,5,37
3:55:40-3:55:44,0,0,4,0,24,37
3:55:45-3:55:49,0,0,2,0,14,37
3:55:50-3:55:54,0,0,9,0,18,37
3:55:55-3:55:59,0,0,8,0,22,37
3:56:00-3:56:04,0,0,5,0,20,37
3:56:05-3:56:09,0,0,4,0,6,37
3:56:10-3:56:14,0,0,3,0,20,37
3:56:15-3:56:19,0,0,0,0,7,37
3:56:20-3:56:24,0,0,5,0,28,37
3:56:25-3:56:29,0,0,1,0,7,37
3:56:30-3:56:34,0,0,1,0,14,37
3:56:35-3:56:39,0,0,0,0,2,37
3:56:40-3:56:44,0,0,0,0,9,37
3:56:45-3:56:49,0,0,3,0,16,37
3:56:50-3:56:54,0,0,1,0,11,37
3:56:55-3:56:59,0,0,0,0,16,37
3:57:00-3:57:04,0,0,1,0,3,37
3:57:05-3:57:09,0,0,0,0,5,37
3:57:10-3:57:14,0,0,1,0,41,37
3:57:15-3:57:19,0,0,9,0,65,37
3:57:20-3:57:24,0,0,2,0,51,37
3:57:25-3:57:29,0,0,1,0,54,37
3:57:30-3:57:34,0,0,4,0,92,37
3:57:35-3:57:39,0,0,6,0,16,37
3:57:40-3:57:44,0,0,3,0,25,37
3:57:45-3:57:49,0,0,5,0,18,37
3:57:50-3:57:54,0,0,1,0,19,37
3:57:55-3:57:59,0,0,1,0,24,37
3:58:00-3:58:04,0,0,6,0,38,37
3:58:05-3:58:09,0,0,1,0,16,37
3:58:10-3:58:14,0,0,4,0,43,37
3:58:15-3:58:19,0,0,0,0,18,37
3:58:20-3:58:24,0,0,3,0,26,37
3:58:25-3:58:29,0,0,1,0,7,37
3:58:30-3:58:34,0,0,0,0,9,37
3:58:35-3:58:39,0,0,0,0,15,37
3:58:40-3:58:44,0,0,3,0,6,37
3:58:45-3:58:49,0,0,1,0,14,37
3:58:50-3:58:54,0,0,1,0,11,37
3:58:55-3:58:59,0,0,0,0,13,37
3:59:00-3:59:04,0,0,2,0,50,37
3:59:05-3:59:09,0,0,0,0,5,37
3:59:10-3:59:14,0,0,4,0,16,37
3:59:15-3:59:19,0,0,0,0,6,37
3:59:20-3:59:24,0,0,0,0,13,37
3:59:25-3:59:29,0,0,0,0,13,37
3:59:30-3:59:34,0,0,0,0,23,37
3:59:35-3:59:39,0,0,0,0,12,37
3:59:40-3:59:44,0,0,0,0,35,37
3:59:45-3:59:49,0,0,0,0,10,37
3:59:50-3:59:54,0,0,2,0,27,37
3:59:55-3:59:59,0,0,1,0,15,37
3:55:00-3:55:04,0,0,0,0,0,2
3:55:05-3:55:09,0,0,2,0,121,2
3:55:10-3:55:14,0,0,0,0,0,2
3:55:15-3:55:19,0,0,0,0,0,2
3:55:20-3:55:24,0,0,0,0,0,2
3:55:25-3:55:29,0,0,0,0,11,2
3:55:30-3:55:34,0,0,0,0,0,2
3:55:35-3:55:39,0,0,0,0,68,2
3:55:40-3:55:44,0,0,0,0,0,2
3:55:45-3:55:49,0,0,0,0,0,2
3:55:50-3:55:54,0,0,0,0,0,2
3:55:55-3:55:59,0,0,0,0,18,2
3:56:00-3:56:04,0,0,0,0,0,2
3:56:05-3:56:09,0,0,0,0,41,2
3:56:10-3:56:14,0,0,0,0,0,2
3:56:15-3:56:19,0,0,0,0,0,2
3:56:20-3:56:24,0,0,0,0,0,2
3:56:25-3:56:29,0,0,0,0,16,2
3:56:30-3:56:34,0,0,0,0,0,2
3:56:35-3:56:39,0,0,0,0,41,2
3:56:40-3:56:44,0,0,0,0,0,2
3:56:45-3:56:49,0,0,0,0,0,2
3:56:50-3:56:54,0,0,0,0,0,2
3:56:55-3:56:59,0,0,0,0,18,2
3:57:00-3:57:04,0,0,0,0,0,2
3:57:05-3:57:09,0,0,11,0,150,2
3:57:10-3:57:14,0,0,0,0,0,2
3:57:15-3:57:19,0,0,0,0,0,2
3:57:20-3:57:24,0,0,0,0,0,2
3:57:25-3:57:29,0,0,1,0,29,2
3:57:30-3:57:34,0,0,0,0,14,2
3:57:35-3:57:39,0,0,0,0,0,2
3:57:40-3:57:44,0,0,0,0,12,2
3:57:45-3:57:49,0,0,0,0,0,2
3:57:50-3:57:54,0,0,0,0,0,2
3:57:55-3:57:59,0,0,0,0,0,2
3:58:00-3:58:04,0,0,0,0,22,2
3:58:05-3:58:09,0,0,0,0,0,2
3:58:10-3:58:14,0,0,8,0,80,2
3:58:15-3:58:19,0,0,0,0,0,2
3:58:20-3:58:24,0,0,0,0,0,2
3:58:25-3:58:29,0,0,0,0,0,2
3:58:30-3:58:34,0,0,0,0,16,2
3:58:35-3:58:39,0,0,0,0,0,2
3:58:40-3:58:44,0,0,1,0,42,2
3:58:45-3:58:49,0,0,0,0,0,2
3:58:50-3:58:54,0,0,0,0,0,2
3:58:55-3:58:59,0,0,0,0,0,2
3:59:00-3:59:04,0,0,0,0,16,2
3:59:05-3:59:09,0,0,0,0,0,2
3:59:10-3:59:14,0,0,1,0,30,2
3:59:15-3:59:19,0,0,0,0,0,2
3:59:20-3:59:24,0,0,0,0,0,2
3:59:25-3:59:29,0,0,0,0,0,2
3:59:30-3:59:34,0,0,0,0,11,2
3:59:35-3:59:39,0,0,0,0,0,2
3:59:40-3:59:44,0,0,0,0,26,2
3:59:45-3:59:49,0,0,0,0,0,2
3:59:50-3:59:54,0,0,0,0,0,2
3:59:55-3:59:59,0,0,0,0,0,2
3:55:00-3:55:04,0,0,0,0,0,111
3:55:05-3:55:09,0,0,0,0,0,111
3:55:10-3:55:14,0,0,0,0,0,111
3:55:15-3:55:19,0,0,0,0,0,111
3:55:20-3:55:24,0,0,0,0,0,111
3:55:25-3:55:29,0,0,0,0,0,111
3:55:30-3:55:34,0,0,0,0,0,111
3:55:35-3:55:39,0,0,0,0,0,111
3:55:40-3:55:44,0,0,0,0,0,111
3:55:45-3:55:49,0,0,0,0,0,111
3:55:50-3:55:54,0,0,29,0,81,111
3:55:55-3:55:59,0,0,25,0,55,111
3:56:00-3:56:04,0,0,0,0,0,111
3:56:05-3:56:09,0,0,0,0,0,111
3:56:10-3:56:14,0,0,0,0,0,111
3:56:15-3:56:19,0,0,0,0,0,111
3:56:20-3:56:24,0,0,0,0,0,111
3:56:25-3:56:29,0,0,0,0,0,111
3:56:30-3:56:34,0,0,0,0,0,111
3:56:35-3:56:39,0,0,0,0,0,111
3:56:40-3:56:44,0,0,0,0,0,111
3:56:45-3:56:49,0,0,0,0,0,111
3:56:50-3:56:54,0,0,0,0,0,111
3:56:55-3:56:59,0,0,0,0,0,111
3:57:00-3:57:04,0,0,0,0,0,111
3:57:05-3:57:09,0,0,0,0,0,111
3:57:10-3:57:14,0,0,0,0,0,111
