event_num,timestamp
1,00:00:04
2,02:00:04
2,02:00:35
2,02:00:41
2,02:00:56
2,02:01:17
3,04:00:05
4,06:00:05
4,06:00:13
4,06:00:28
4,06:00:46
4,06:00:58
4,06:01:10
5,08:00:05
6,10:00:05
6,10:00:23
6,10:00:36
6,10:00:53
6,10:01:06
6,10:01:21
7,12:00:05
8,14:00:05
8,14:00:31
8,14:00:38
8,14:00:48
8,14:00:54
8,14:01:32
9,16:00:05
10,18:00:05
10,18:00:10
10,18:00:40
10,18:01:11
11,20:00:05
12,22:00:05
12,22:00:05
12,22:00:22
12,22:00:22
12,22:00:44
12,22:00:44
12,22:00:49
12,22:00:49
12,22:01:23
12,22:01:23
