timestamp, num_announcements, num_withdrawals, duplicated_announc, longest_announc, shortest_announc, avg_announc, prepended_ases, tlongs, tshorts, avg_edit, maximum_edit, num_edits, announc_peer1, announc_peer2, announc_peer3
23:55:00,5,5,3,5,4,4,0,0,0,0.0,0,0,0,0,0
23:55:01,5,1,2,8,4,5,9,1,0,1.66666666667,5,1,0,0,0
23:55:02,1,0,0,8,8,8,4,0,0,0.0,0,0,0,0,0
23:55:03,1,1,0,8,8,8,4,0,0,0.0,0,0,0,0,0
23:55:04,1,1,0,3,3,3,0,0,0,0.0,0,0,0,0,0
23:55:05,14,0,4,8,3,4,9,1,1,2.0,5,2,0,0,0
23:55:06,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:07,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:08,3,1,0,5,3,4,1,0,0,0.0,0,0,0,0,1
23:55:09,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:10,7,6,1,13,3,6,23,1,1,5.0,8,2,0,0,0
23:55:11,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:12,2,0,1,3,3,3,0,0,0,0.0,0,0,0,0,0
23:55:13,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:14,2,0,0,4,3,3,0,0,0,0.0,0,0,0,0,0
23:55:15,1,0,0,8,8,8,4,0,0,0.0,0,0,0,0,0
23:55:16,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:17,19,0,16,5,4,4,2,0,0,0.0,0,0,0,0,0
23:55:18,16,16,15,3,3,3,0,0,0,0.0,0,0,0,0,0
23:55:19,6,16,1,5,3,4,0,0,0,0.5,1,1,1,0,0
23:55:20,3,1,0,10,3,6,6,0,0,0.0,0,0,0,0,0
23:55:21,1,0,0,4,4,4,0,0,0,0.0,0,0,0,0,0
23:55:22,1,0,0,4,4,4,0,0,0,0.0,0,0,0,0,0
23:55:23,2,0,0,4,3,3,0,0,0,0.0,0,0,0,0,0
23:55:24,3,0,0,4,3,3,0,0,0,0.0,0,0,0,1,0
23:55:25,1,1,0,3,3,3,0,0,0,0.0,0,0,0,0,0
23:55:26,1,0,0,4,4,4,0,0,0,0.0,0,0,0,0,0
23:55:27,1,0,0,4,4,4,0,0,0,0.0,0,0,0,0,0
23:55:28,2,0,0,8,4,6,4,0,0,0.0,0,0,0,0,0
23:55:29,1,1,0,8,8,8,4,0,0,0.0,0,0,0,0,0
23:55:30,1,0,0,3,3,3,0,0,0,0.0,0,0,0,0,0
23:55:31,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:32,3,1,0,6,4,4,1,0,0,0.0,0,0,0,0,1
23:55:33,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:34,1,2,0,16,16,16,11,0,0,0.0,0,0,0,0,1
23:55:35,3,0,0,8,3,5,3,0,0,0.0,0,0,0,0,0
23:55:36,2,0,0,5,4,4,0,0,0,0.0,0,0,0,0,0
23:55:37,2,0,0,6,3,4,1,0,0,0.0,0,0,0,0,1
23:55:38,1,0,0,8,8,8,5,0,0,0.0,0,0,0,0,0
23:55:39,7,5,3,11,3,6,3,1,0,1.0,4,1,0,0,2
23:55:40,5,1,2,15,8,11,24,1,0,1.33333333333,4,1,0,0,0
23:55:41,6,0,4,11,5,8,12,0,0,0.0,0,0,0,0,0
23:55:42,8,1,5,15,4,8,28,0,0,0.0,0,0,7,0,0
23:55:43,7,2,2,5,3,4,4,0,0,0.666666666667,2,1,0,0,0
23:55:44,5,3,0,8,3,5,5,0,0,0.0,0,0,0,0,0
23:55:45,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:46,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:47,19,2,15,7,4,5,1,0,0,0.0,0,0,2,0,0
23:55:48,4,0,0,15,4,9,11,0,1,4.0,4,1,3,0,0
23:55:49,3,0,0,8,3,5,4,0,0,0.0,0,0,1,0,0
23:55:50,16,0,15,2,2,2,0,0,0,0.0,0,0,0,0,0
23:55:51,2,0,0,4,3,3,0,0,0,0.0,0,0,0,0,0
23:55:52,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:53,4,0,1,15,3,7,15,0,0,0.0,0,0,2,0,0
23:55:54,12,3,4,15,3,8,31,2,0,1.83333333333,7,2,1,3,0
23:55:55,1,1,0,3,3,3,0,0,0,0.0,0,0,0,0,0
23:55:56,5,1,0,6,4,4,1,1,0,2.0,2,1,1,0,0
23:55:57,2,0,0,6,3,4,0,0,0,0.0,0,0,1,0,0
23:55:58,5,1,0,7,4,5,1,1,0,2.0,2,1,0,0,0
23:55:59,4,0,1,5,3,4,0,0,0,0.0,0,0,2,0,0
23:56:00,3,2,0,5,3,4,0,0,0,0.0,0,0,0,0,0
23:56:01,5,3,1,9,3,6,9,0,0,0.0,0,0,0,0,0
23:56:02,2,0,0,9,3,6,3,0,0,0.0,0,0,0,0,0
23:56:03,3,0,2,5,5,5,3,0,0,0.0,0,0,0,0,0
23:56:04,4,32,0,4,3,3,0,0,0,0.0,0,0,1,0,0
23:56:05,23,1,14,10,3,5,11,0,0,0.0,0,0,15,0,0
23:56:06,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:56:07,1,0,0,4,4,4,0,0,0,0.0,0,0,0,0,0
23:56:08,1,1,0,5,5,5,0,0,0,0.0,0,0,1,0,0
23:56:09,7,0,2,5,3,3,0,0,0,0.0,0,0,0,0,2
23:56:10,4,1,2,4,3,3,0,0,0,0.0,0,0,0,0,3
23:56:11,3,1,2,4,4,4,0,0,0,0.0,0,0,3,0,0
23:56:12,2,0,1,3,3,3,0,0,0,0.0,0,0,0,0,0
23:56:13,5,0,2,10,3,5,6,0,0,0.0,0,0,0,0,0
23:56:14,3,0,2,11,11,11,9,0,0,0.0,0,0,0,0,0
23:56:15,8,2,4,5,3,4,0,0,0,0.0,0,0,0,0,2
23:56:16,1,1,0,4,4,4,0,0,0,0.0,0,0,0,0,0
23:56:17,19,0,15,15,5,9,12,1,0,0.25,4,1,0,0,0
23:56:18,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:56:19,4,0,2,11,8,9,6,0,0,0.0,0,0,0,0,1
23:56:20,4,0,0,11,3,7,9,0,0,0.0,0,0,0,0,0
23:56:21,1,0,0,5,5,5,0,0,0,0.0,0,0,0,0,0
23:56:22,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:56:23,17,16,15,4,2,3,0,0,0,0.0,0,0,0,0,0
23:56:24,5,0,2,4,3,3,0,0,0,0.0,0,0,3,0,0
23:56:25,3,0,0,8,3,5,4,0,0,0.0,0,0,0,0,0
23:56:26,8,0,4,13,3,6,18,0,0,0.0,0,0,3,0,2
23:56:27,1,1,0,3,3,3,0,0,0,0.0,0,0,0,0,0
23:56:28,1,0,0,5,5,5,0,0,0,0.0,0,0,0,0,0
23:56:29,1,0,0,5,5,5,0,0,0,0.0,0,0,1,0,0
23:56:30,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:56:31,1,0,0,5,5,5,0,0,0,0.0,0,0,0,0,0
23:56:32,1,0,0,4,4,4,0,0,0,0.0,0,0,0,0,0
23:56:33,19,0,10,7,3,4,3,1,0,0.272727272727,3,1,1,0,0
23:56:34,70,8,60,7,3,4,7,0,1,0.0491803278689,3,1,8,0,0
23:56:35,13,4,3,6,3,4,1,0,0,0.25,1,1,2,0,0
23:56:36,2,0,0,4,3,3,0,0,0,0.0,0,0,1,0,0
23:56:37,2,0,0,4,3,3,0,0,0,0.0,0,0,1,0,0
23:56:38,6,4,2,7,3,5,6,0,0,0.666666666667,2,1,1,0,0
23:56:39,4,0,2,7,3,5,6,0,0,0.0,0,0,2,0,0
23:56:40,1,0,0,7,7,7,3,0,0,0.0,0,0,0,0,0
23:56:41,2,0,0,7,5,6,3,0,0,0.0,0,0,1,0,0
23:56:42,1,0,0,7,7,7,0,0,0,0.0,0,0,0,0,0
23:56:43,3,0,1,10,3,6,5,0,0,0.0,0,0,0,0,0
23:56:44,4,4,0,5,4,4,2,0,0,2.0,2,1,0,0,0
23:56:45,3,1,0,5,4,4,1,0,0,0.0,0,0,0,0,0
23:56:46,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:56:47,17,0,15,5,3,4,0,0,0,0.0,0,0,0,0,0
23:56:48,33,19,13,13,3,5,47,3,0,0.5625,5,3,1,1,0
23:56:49,4,0,0,9,3,5,9,0,0,0.0,0,0,0,0,0
23:56:50,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:56:51,10,0,5,5,3,4,0,0,0,0.0,0,0,0,0,0
23:56:52,1,2,0,5,5,5,0,0,0,0.0,0,0,1,0,0
23:56:53,39,0,33,7,2,4,4,0,0,0.0,0,0,2,0,3
23:56:54,2,1,0,6,3,4,1,0,0,0.0,0,0,0,0,0
23:56:55,2,0,0,6,3,4,1,0,0,0.0,0,0,0,0,1
23:56:56,13,2,5,8,4,5,15,1,0,0.5,3,1,2,0,1
23:56:57,2,7,0,4,3,3,0,0,0,0.0,0,0,0,0,0
23:56:58,6,0,0,9,4,5,11,0,0,1.0,1,1,0,0,0
23:56:59,4,1,0,6,4,4,1,0,0,0.0,0,0,0,0,0
23:57:00,1,2,0,5,5,5,0,0,0,0.0,0,0,0,0,0
23:57:01,1,0,0,9,9,9,5,0,0,0.0,0,0,0,0,0
23:57:02,2,0,0,5,4,4,0,0,0,0.0,0,0,0,0,0
23:57:03,0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:57:04,11,2,6,14,3,6,13,0,0,0.0,0,0,1,0,0
23:57:05,3,0,0,6,3,4,1,0,0,0.0,0,0,0,0,1
23:57:06,4,2,0,8,5,6,9,1,0,5.0,5,1,0,0,1
23:57:07,8,0,5,8,8,8,26,0,0,0.0,0,0,0,0,0
23:57:08,8,1,2,10,4,6,18,1,1,2.66666666667,4,2,2,0,0
23:57:09,1,1,0,5,5,5,0,0,0,0.0,0,0,0,0,0
23:57:10,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:57:11,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:57:12,2,0,0,6,5,5,1,0,0,0.0,0,0,0,0,0
23:57:13,3,0,0,6,3,4,1,0,0,0.0,0,0,0,0,0
23:57:14,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:57:15,3,0,1,3,3,3,0,0,0,0.0,0,0,0,0,0
23:57:16,6,0,2,8,3,5,5,0,0,0.0,0,0,4,0,0
23:57:17,22,2,17,11,4,6,14,0,0,0.0,0,0,0,0,0
23:57:18,2,0,0,8,7,7,6,0,0,0.0,0,0,0,0,0
23:57:19,10,0,6,8,3,4,4,0,0,0.142857142857,1,1,2,0,0
23:57:20,7,5,3,10,4,6,15,1,1,1.4,4,2,5,0,0
23:57:21,26,0,20,7,2,4,10,0,1,0.142857142857,3,1,5,0,0
23:57:22,17,32,15,4,3,3,0,0,0,0.0,0,0,0,0,0
23:57:23,1,0,0,4,4,4,0,0,0,0.0,0,0,0,0,0
23:57:24,6,1,3,7,4,5,9,1,0,0.75,3,1,6,0,0
23:57:25,2,0,0,4,4,4,0,0,0,1.0,1,1,0,0,0
23:57:26,9,0,4,8,3,5,13,1,0,0.6,3,1,6,0,0
23:57:27,2,0,0,6,3,4,0,0,0,0.0,0,0,0,0,0
23:57:28,6,1,2,6,3,4,1,0,0,0.0,0,0,0,0,0
23:57:29,1,0,0,5,5,5,0,0,0,0.0,0,0,0,0,0
23:57:30,1,0,0,7,7,7,2,0,0,0.0,0,0,0,0,0
23:57:31,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:57:32,2,0,0,6,3,4,0,0,0,0.0,0,0,0,0,0
23:57:33,1,0,0,3,3,3,0,0,0,0.0,0,0,0,0,0
23:57:34,6,0,3,7,3,4,9,0,1,0.75,3,1,5,0,0
23:57:35,1,2,0,8,8,8,3,0,0,0.0,0,0,0,0,0
23:57:36,8,0,4,7,3,5,5,0,1,0.2,1,1,0,0,0
23:57:37,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:57:38,0,9,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:57:39,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:57:40,8,0,6,19,5,12,34,0,0,0.0,0,0,0,0,0
23:57:41,2,0,1,4,4,4,0,0,0,0.0,0,0,0,0,0
23:57:42,5,0,2,5,3,4,1,0,0,0.0,0,0,0,0,0
23:57:43,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:57:44,8,2,4,10,5,6,7,1,0,0.4,2,1,0,0,4
23:57:45,11,7,3,8,4,5,6,0,0,0.5,2,1,0,0,0
23:57:46,7,0,5,7,5,6,8,0,0,0.0,0,0,6,0,0
23:57:47,21,1,16,7,5,5,7,0,0,0.117647058824,1,2,0,0,1
23:57:48,6,2,0,19,4,9,29,0,0,0.0,0,0,2,0,1
23:57:49,18,0,15,8,2,5,4,0,0,0.0,0,0,0,0,0
23:57:50,1,0,0,5,5,5,0,0,0,0.0,0,0,1,0,0
23:57:51,1,0,0,5,5,5,0,0,0,0.0,0,0,0,0,0
23:57:52,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:57:53,12,0,9,5,4,4,0,0,0,0.1,1,1,4,0,0
23:57:54,2,17,0,19,9,14,17,0,0,0.0,0,0,1,0,0
23:57:55,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:57:56,26,0,24,4,4,4,0,0,0,0.04,1,1,1,0,0
23:57:57,126,0,117,5,3,4,1,0,0,0.025,1,3,78,0,0
23:57:58,3,0,1,8,2,5,4,0,0,0.0,0,0,0,0,0
23:57:59,72,3,60,19,3,6,22,0,0,0.0491803278689,1,3,4,0,2
23:58:00,2,0,0,8,5,6,3,0,1,5.0,5,1,0,0,0
23:58:01,7,2,3,8,3,5,11,1,1,2.5,5,2,0,0,0
23:58:02,13,0,5,8,3,5,6,0,2,1.375,5,3,1,0,0
23:58:03,26,0,12,11,3,5,22,1,1,0.769230769231,5,2,0,0,1
23:58:04,2,1,1,3,3,3,0,0,0,0.0,0,0,0,0,0
23:58:05,2,1,0,7,4,5,0,0,0,0.0,0,0,0,0,0
23:58:06,1,5,0,4,4,4,0,0,0,0.0,0,0,1,0,0
23:58:07,6,0,2,8,4,5,15,0,0,0.0,0,0,0,0,0
23:58:08,16,0,11,19,3,8,20,0,0,0.0,0,0,0,0,0
23:58:09,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:58:10,1,3,0,3,3,3,0,0,0,0.0,0,0,0,0,0
23:58:11,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:58:12,2,1,0,10,5,7,6,0,0,0.0,0,0,0,0,0
23:58:13,7,2,4,6,3,4,2,0,0,0.0,0,0,0,0,2
23:58:14,6,3,4,6,5,5,2,0,0,0.0,0,0,4,0,2
23:58:15,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:58:16,2,0,1,3,3,3,0,0,0,0.0,0,0,0,0,0
23:58:17,26,0,19,7,3,5,7,1,0,0.15,3,1,0,0,0
23:58:18,4,1,0,19,3,9,21,0,0,0.0,0,0,0,0,0
23:58:19,1,16,0,3,3,3,0,0,0,0.0,0,0,0,0,0
23:58:20,10,6,6,10,5,7,12,1,0,0.714285714286,5,1,0,0,2
23:58:21,1,0,0,4,4,4,0,0,0,0.0,0,0,0,0,0
23:58:22,2,0,0,5,4,4,1,0,0,0.0,0,0,0,0,0
23:58:23,11,0,5,5,3,4,0,0,0,0.0,0,0,8,1,0
23:58:24,4,1,1,6,3,4,4,0,0,0.0,0,0,2,0,0
23:58:25,1,0,0,4,4,4,0,0,0,0.0,0,0,0,0,0
23:58:26,3,0,1,16,5,10,11,0,0,0.0,0,0,0,0,3
23:58:27,6,3,4,6,5,5,4,0,0,0.0,0,0,6,0,0
23:58:28,4,0,0,8,3,4,4,0,0,0.0,0,0,0,0,0
23:58:29,1,0,0,6,6,6,1,0,0,0.0,0,0,0,0,1
23:58:30,2,0,0,9,6,7,4,0,0,0.0,0,0,0,0,1
23:58:31,82,1,73,5,3,4,0,1,0,0.0921052631579,3,5,75,0,1
23:58:32,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:58:33,24,0,21,9,3,5,3,0,0,0.0,0,0,0,0,0
23:58:34,16,1,6,13,3,5,13,0,0,0.0,0,0,4,0,0
23:58:35,1,0,0,5,5,5,1,0,0,0.0,0,0,0,0,0
23:58:36,3,0,1,5,3,4,0,0,0,0.0,0,0,0,0,1
23:58:37,6,0,4,5,3,4,0,0,0,0.0,0,0,0,0,1
23:58:38,16,0,12,3,3,3,0,0,0,0.0,0,0,0,0,0
23:58:39,1,0,0,3,3,3,0,0,0,0.0,0,0,0,0,0
23:58:40,31,0,26,4,3,3,1,0,0,0.0,0,0,2,0,0
23:58:41,1,0,0,4,4,4,0,0,0,0.0,0,0,1,0,0
23:58:42,3,0,1,6,4,5,7,1,0,1.0,2,1,3,0,0
23:58:43,9,0,7,3,3,3,0,0,0,0.125,1,1,0,0,0
23:58:44,30,0,24,10,3,5,8,0,1,0.12,3,1,24,0,0
23:58:45,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:58:46,47,29,39,7,4,5,26,4,1,0.266666666667,3,6,23,0,22
23:58:47,51,0,45,7,5,5,18,2,1,0.106382978723,2,3,49,0,0
23:58:48,105,0,93,13,3,5,351,0,0,0.0106382978723,1,1,0,0,0
23:58:49,1,0,0,3,3,3,0,0,0,0.0,0,0,0,0,0
23:58:50,3,0,1,9,8,8,12,0,0,0.0,0,0,0,0,0
23:58:51,18,2,16,9,2,5,8,0,0,0.0,0,0,0,0,0
23:58:52,18,0,14,5,3,4,0,0,0,0.0,0,0,0,0,0
23:58:53,52,0,46,7,3,5,17,1,1,0.0625,2,2,49,1,0
23:58:54,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:58:55,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:58:56,3,0,0,4,3,3,0,0,0,1.0,1,1,1,0,0
23:58:57,49,0,45,7,5,5,19,2,2,0.127659574468,2,4,47,0,0
23:58:58,2,0,0,4,3,3,0,0,0,0.0,0,0,0,0,0
23:58:59,24,0,16,6,3,4,2,0,0,0.0,0,0,1,0,0
23:59:00,2,1,0,8,5,6,3,0,1,5.0,5,1,0,0,0
23:59:01,93,1,80,13,3,5,356,0,0,0.0,0,0,0,0,1
23:59:02,13,1,5,8,3,5,9,0,0,0.0,0,0,0,0,1
23:59:03,3,1,0,4,4,4,0,0,0,0.0,0,0,0,0,1
23:59:04,4,1,1,6,3,4,2,0,0,0.0,0,0,0,0,0
23:59:05,17,0,13,6,5,5,12,1,0,0.133333333333,1,2,15,0,0
23:59:06,8,1,5,9,5,7,11,1,0,0.5,3,1,0,0,0
23:59:07,2,0,0,4,4,4,0,0,0,0.0,0,0,1,0,0
23:59:08,182,18,172,11,3,6,16,1,0,0.0346820809249,6,1,0,0,0
23:59:09,18,0,11,12,5,9,66,1,2,0.4,2,4,14,0,0
23:59:10,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:59:11,1,0,0,5,5,5,0,0,0,0.0,0,0,0,0,0
23:59:12,4,1,2,5,3,4,1,0,0,0.0,0,0,0,0,0
23:59:13,1,0,0,6,6,6,2,0,0,0.0,0,0,0,0,0
23:59:14,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:59:15,1,0,0,5,5,5,0,0,0,0.0,0,0,1,0,0
23:59:16,30,0,27,5,3,4,0,0,0,0.0,0,0,0,0,0
23:59:17,116,0,103,11,3,5,17,1,0,0.0576923076923,6,1,3,0,0
23:59:18,106,0,99,10,3,6,50,1,0,0.01,1,1,16,0,0
23:59:19,2,1,1,3,3,3,0,0,0,0.0,0,0,0,0,0
23:59:20,3,2,0,10,5,7,9,1,0,3.0,3,1,0,0,0
23:59:21,7,0,4,4,3,3,0,0,0,0.0,0,0,5,0,0
23:59:22,6,0,4,6,3,4,10,0,0,0.0,0,0,5,0,0
23:59:23,2,2,0,5,4,4,0,0,0,0.0,0,0,0,0,0
23:59:24,50,50,45,11,4,7,160,3,3,0.148936170213,2,6,47,0,0
23:59:25,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:59:26,1,0,0,4,4,4,0,0,0,0.0,0,0,0,0,0
23:59:27,51,3,45,11,3,8,166,2,2,0.106382978723,2,4,49,0,0
