event_num,timestamp
1,00:00:04
1,00:00:16
2,02:00:22
2,02:00:39
2,02:01:05
2,02:01:23
3,04:00:04
3,04:00:21
4,06:00:28
4,06:00:37
4,06:00:58
4,06:01:06
4,06:01:33
5,08:00:04
5,08:00:11
6,10:00:30
6,10:00:44
6,10:01:00
6,10:01:14
6,10:01:22
6,10:01:31
7,12:00:05
7,12:00:19
8,14:00:36
8,14:01:05
8,14:01:38
9,16:00:04
9,16:00:25
10,18:00:09
10,18:00:13
10,18:00:31
10,18:00:39
10,18:01:01
11,20:00:05
11,20:00:21
12,22:00:28
12,22:00:28
12,22:01:00
12,22:01:00
12,22:01:21
12,22:01:21
12,22:01:29
12,22:01:29
