event_num,timestamp
2,02:00:02
2,02:00:20
2,02:00:49
2,02:00:50
2,02:00:50
2,02:00:50
2,02:00:50
2,02:01:11
2,02:01:11
2,02:01:42
2,02:01:42
2,02:02:09
4,06:00:02
4,06:00:29
4,06:00:33
4,06:00:58
4,06:00:59
4,06:00:59
4,06:01:17
4,06:01:17
4,06:01:48
4,06:01:48
4,06:02:01
4,06:02:01
6,10:00:02
6,10:00:09
6,10:00:18
6,10:00:39
6,10:00:39
6,10:00:39
6,10:00:52
6,10:01:22
6,10:01:22
6,10:01:55
6,10:02:19
6,10:02:19
8,14:00:02
8,14:00:18
8,14:00:33
8,14:00:48
8,14:00:48
8,14:00:48
8,14:00:48
8,14:00:59
8,14:01:29
8,14:01:58
8,14:01:59
10,18:00:02
10,18:00:26
10,18:00:49
10,18:00:57
10,18:00:57
10,18:00:57
10,18:01:52
10,18:02:07
10,18:02:07
10,18:02:16
12,22:00:02
12,22:00:06
12,22:00:06
12,22:00:31
12,22:00:31
12,22:00:37
12,22:00:37
12,22:00:37
12,22:00:37
12,22:00:37
12,22:00:37
12,22:00:45
12,22:00:45
12,22:01:15
12,22:01:15
12,22:01:46
12,22:01:46
12,22:01:46
12,22:01:46
12,22:02:07
12,22:02:07
12,22:02:07
12,22:02:07
