event_num,timestamp
1,00:00:05
1,00:00:33
2,02:00:22
2,02:00:36
2,02:00:52
2,02:01:00
2,02:01:23
2,02:01:30
3,04:00:05
3,04:00:11
4,06:00:32
4,06:00:48
4,06:01:01
4,06:01:19
5,08:00:05
5,08:00:20
6,10:00:12
6,10:00:27
6,10:00:56
6,10:01:14
6,10:01:20
7,12:00:05
7,12:00:31
8,14:00:21
8,14:00:53
8,14:01:19
9,16:00:05
9,16:00:10
10,18:00:30
10,18:00:33
10,18:00:52
10,18:01:16
10,18:01:31
11,20:00:05
11,20:00:21
12,22:00:10
12,22:00:10
12,22:00:34
12,22:00:34
12,22:00:37
12,22:00:37
12,22:00:55
12,22:00:55
12,22:00:59
12,22:00:59
12,22:01:12
12,22:01:12
12,22:01:37
12,22:01:37
