edit_distance, repeated_paths, tshort, tlong, active_sessions, withdrawals, announcements, proportion, conv_time
28,2,6,2,16,1,29,3,216
224,35,5,37,21,30,115,26,669
63,2,14,0,14,0,17,0,190
244,34,18,30,21,30,124,24,708
67,6,14,0,16,0,27,0,213
264,30,12,43,21,31,113,27,676
77,4,18,0,16,0,23,0,135
222,36,9,39,21,26,109,23,676
75,6,17,1,19,0,27,0,196
191,29,7,33,21,28,88,31,689
62,4,13,0,19,0,21,0,145
158,15,10,25,21,26,74,35,656
