event_num,timestamp
1,00:00:29
1,00:00:50
2,02:01:01
2,02:01:02
2,02:01:32
2,02:01:32
2,02:02:01
2,02:02:02
3,04:00:03
3,04:00:33
3,04:00:49
3,04:00:50
3,04:46:26
3,04:46:27
4,06:00:20
4,06:00:50
4,06:00:50
4,06:00:50
4,06:01:19
4,06:01:20
5,08:00:21
5,08:00:49
6,10:00:28
6,10:00:50
6,10:00:57
6,10:00:58
6,10:01:27
6,10:01:28
7,12:00:29
7,12:00:50
8,14:00:30
8,14:00:50
8,14:00:59
8,14:01:00
8,14:01:29
8,14:01:29
9,16:00:04
9,16:00:50
10,18:00:34
10,18:00:49
10,18:01:04
10,18:01:04
10,18:01:34
10,18:01:34
11,20:00:06
11,20:00:36
11,20:00:49
11,20:00:50
12,22:00:40
12,22:00:40
12,22:00:50
12,22:00:50
12,22:01:09
12,22:01:09
12,22:01:10
12,22:01:10
12,22:01:39
12,22:01:39
12,22:01:40
12,22:01:40
12,22:02:09
12,22:02:09
12,22:02:10
12,22:02:10
