edit_distance, repeated_paths, tshort, tlong, active_sessions, withdrawals, announcements, proportion, conv_time
12,3,0,0,14,0,23,0,201
206,27,3,34,18,27,96,28,2204
85,9,13,0,14,0,29,0,2787
215,23,8,33,18,27,95,28,1046
59,3,12,0,14,0,19,0,105
190,25,10,35,18,24,91,26,669
60,5,14,0,14,0,22,0,68
161,25,7,25,18,24,85,28,669
58,5,14,1,14,0,25,0,151
156,25,7,27,18,26,83,31,690
60,6,14,0,14,0,26,0,177
181,46,15,25,18,33,114,28,711
