event_num,timestamp
1,00:00:13
1,00:00:43
2,02:00:04
2,02:00:34
2,02:00:34
2,02:00:38
2,02:01:32
3,04:00:23
3,04:00:53
4,06:00:12
4,06:01:12
4,06:02:04
5,08:00:32
5,08:01:02
6,10:00:23
6,10:00:53
6,10:01:37
6,10:01:47
6,10:01:47
6,10:01:51
7,12:00:11
7,12:00:41
8,14:00:32
8,14:01:32
8,14:01:39
8,14:02:09
9,16:00:20
9,16:00:50
10,18:00:11
10,18:00:41
10,18:00:41
10,18:01:01
10,18:01:12
10,18:01:27
10,18:01:42
11,20:00:30
11,20:01:00
12,22:00:22
12,22:00:22
12,22:01:22
12,22:01:22
12,22:01:44
12,22:01:44
12,22:01:49
12,22:01:49
12,22:01:58
12,22:01:58
