event_num,timestamp
1,00:00:11
2,02:00:51
2,02:01:20
2,02:01:31
3,04:00:03
4,06:00:02
4,06:00:35
4,06:00:50
4,06:01:05
4,06:01:35
4,06:01:41
5,08:00:09
6,10:00:23
6,10:00:53
6,10:01:23
6,10:01:53
6,10:01:54
6,10:07:22
6,10:09:13
7,12:00:31
8,14:00:32
8,14:01:02
8,14:01:10
8,14:01:32
9,16:00:10
10,18:00:21
10,18:00:51
10,18:01:21
10,18:01:27
11,20:00:21
12,22:00:02
12,22:00:21
12,22:00:21
12,22:00:51
12,22:00:51
12,22:01:16
12,22:01:16
12,22:01:21
12,22:01:21
12,22:01:51
12,22:01:51
12,22:01:52
12,22:01:52
